Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 16, , 18.8
2022-06-15, 14.5, gleichbleibend, 18, 0.342, 33.3
2022-06-22, -7, gleichbleibend, 19, -0.1799, 26.3
2022-06-29, 21.1, gleichbleibend, 19, 0.4976, 47.4
2022-07-06, 15.8, gleichbleibend, 19, 0.3726, 63.2
2022-07-13, -15.8, gleichbleibend, 19, -0.4062, 47.4
2022-07-20, 26.3, gleichbleibend, 19, 0.6203, 73.7
2022-07-27, -26.3, gleichbleibend, 19, -0.6761, 47.4
2022-08-03, -26.3, gleichbleibend, 19, -0.6761, 21.1
2022-08-10, , gleichbleibend, 19, , 21.1
2022-08-17, , gleichbleibend, 19, , 21.1
2022-08-24, 15.7, gleichbleibend, 19, 0.3703, 36.8
2022-08-31, 26.4, gleichbleibend, 19, 0.6226, 63.2
2022-09-07, -15.8, gleichbleibend, 19, -0.4062, 47.4
2022-09-14, -10.6, gleichbleibend, 19, -0.2725, 36.8
2022-09-21, -10.5, gleichbleibend, 19, -0.2699, 26.3
2022-09-28, 5.3, gleichbleibend, 19, 0.125, 31.6
2022-10-05, 15.8, gleichbleibend, 19, 0.3726, 47.4
2022-10-12, 13.7, gleichbleibend, 18, 0.3231, 61.1
2022-10-19, 5.6, gleichbleibend, 18, 0.1321, 66.7
2022-10-26, -38.9, gleichbleibend, 18, -1, 27.8
2022-11-02, -10.2, gleichbleibend, 17, -0.2622, 17.6
2022-11-09, 42.4, gleichbleibend, 5, 1, 60
