Meldedatum, difference, group, quantity, trend, value
2022-06-08, , trend, 26, , 73.1
2022-06-15, -8.6, trend, 31, -0.4, 64.5
2022-06-22, -3.2, trend, 31, -0.1488, 61.3
2022-06-29, -16.1, trend, 31, -0.7488, 45.2
2022-07-06, -12.9, trend, 31, -0.6, 32.3
2022-07-13, -6.5, trend, 31, -0.3023, 25.8
2022-07-20, -9.7, trend, 31, -0.4512, 16.1
2022-07-27, -12.9, trend, 31, -0.6, 3.2
2022-08-03, -3.2, trend, 31, -0.1488, 
2022-08-10, , trend, 31, , 
2022-08-17, 9.7, trend, 31, 0.3149, 9.7
2022-08-24, 3.2, trend, 31, 0.1039, 12.9
2022-08-31, 9.7, trend, 31, 0.3149, 22.6
2022-09-07, 12.9, trend, 31, 0.4188, 35.5
2022-09-14, 6.4, trend, 31, 0.2078, 41.9
2022-09-21, 30.8, trend, 33, 1, 72.7
2022-09-28, 3.1, trend, 33, 0.1006, 75.8
2022-10-05, -21.3, trend, 33, -0.9907, 54.5
2022-10-12, -17.5, trend, 46, -0.814, 37
2022-10-19, -9.3, trend, 47, -0.4326, 27.7
2022-10-26, -21.5, trend, 48, -1, 6.2
2022-11-02, -0.1, trend, 49, -0.0047, 6.1
2022-11-09, 6.1, trend, 49, 0.1981, 12.2
2022-11-16, 3.8, trend, 50, 0.1234, 16
2022-11-23, 1.6, trend, 51, 0.0519, 17.6
2022-11-30, 15.7, trend, 51, 0.5097, 33.3
2022-12-07, 16.7, trend, 52, 0.5422, 50
2022-12-14, 4.7, trend, 53, 0.1526, 54.7
2022-12-21, -18.9, trend, 53, -0.8791, 35.8
2022-12-28, -17.3, trend, 54, -0.8047, 18.5
2023-01-04, -12.9, trend, 54, -0.6, 5.6
2023-01-11, -1.9, trend, 54, -0.0884, 3.7
2023-01-18, 14.8, trend, 54, 0.4805, 18.5
2023-01-25, 27.8, trend, 54, 0.9026, 46.3
2023-02-01, 11.1, trend, 54, 0.3604, 57.4
2023-02-08, 1.9, trend, 54, 0.0617, 59.3
2023-02-15, 3.7, trend, 54, 0.1201, 63
2023-02-22, -16.7, trend, 54, -0.7767, 46.3
2023-03-01, -11.1, trend, 54, -0.5163, 35.2
2023-03-08, -6.9, trend, 53, -0.3209, 28.3
2023-03-15, -20, trend, 48, -0.9302, 8.3
2023-03-22, 1.7, trend, 40, 0.0552, 10
