Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 26, , 3.8
2022-06-15, -0.6, fallend, 31, -0.0232, 3.2
2022-06-22, 6.5, fallend, 31, 0.168, 9.7
2022-06-29, , fallend, 31, , 9.7
2022-07-06, -6.5, fallend, 31, -0.251, 3.2
2022-07-13, 16.2, fallend, 31, 0.4186, 19.4
2022-07-20, -3.3, fallend, 31, -0.1274, 16.1
2022-07-27, 38.7, fallend, 31, 1, 54.8
2022-08-03, 25.8, fallend, 31, 0.6667, 80.6
2022-08-10, -6.4, fallend, 31, -0.2471, 74.2
2022-08-17, -12.9, fallend, 31, -0.4981, 61.3
2022-08-24, -19.4, fallend, 31, -0.749, 41.9
2022-08-31, -12.9, fallend, 31, -0.4981, 29
2022-09-07, -25.8, fallend, 31, -0.9961, 3.2
2022-09-14, 16.2, fallend, 31, 0.4186, 19.4
2022-09-21, -16.4, fallend, 33, -0.6332, 3
2022-09-28, -3, fallend, 33, -0.1158, 
2022-10-05, 9.1, fallend, 33, 0.2351, 9.1
2022-10-12, -4.8, fallend, 46, -0.1853, 4.3
2022-10-19, 17, fallend, 47, 0.4393, 21.3
2022-10-26, 18.3, fallend, 48, 0.4729, 39.6
2022-11-02, 11.4, fallend, 49, 0.2946, 51
2022-11-09, -6.1, fallend, 49, -0.2355, 44.9
2022-11-16, -10.9, fallend, 50, -0.4208, 34
2022-11-23, -6.5, fallend, 51, -0.251, 27.5
2022-11-30, -13.8, fallend, 51, -0.5328, 13.7
2022-12-07, -7.9, fallend, 52, -0.305, 5.8
2022-12-14, 1.7, fallend, 53, 0.0439, 7.5
2022-12-21, , fallend, 53, , 7.5
2022-12-28, 22.1, fallend, 54, 0.5711, 29.6
2023-01-04, 26, fallend, 54, 0.6718, 55.6
2023-01-11, , fallend, 54, , 55.6
2023-01-18, -24.1, fallend, 54, -0.9305, 31.5
2023-01-25, -25.9, fallend, 54, -1, 5.6
2023-02-01, , fallend, 54, , 5.6
2023-02-08, 5.5, fallend, 54, 0.1421, 11.1
2023-02-15, , fallend, 54, , 11.1
2023-02-22, , fallend, 54, , 11.1
2023-03-01, 7.4, fallend, 54, 0.1912, 18.5
2023-03-08, -1.5, fallend, 53, -0.0579, 17
2023-03-15, 30.9, fallend, 48, 0.7984, 47.9
2023-03-22, 9.6, fallend, 40, 0.2481, 57.5
