Meldedatum, difference, trend, value
2022-01-01, , , 85.494
2022-01-02, , , 85.8057
2022-01-03, , , 84.5723
2022-01-04, , , 84.3176
2022-01-05, , , 84.6637
2022-01-06, , , 85.6433
2022-01-07, , , 87.6575
2022-01-08, 0.0062, 0.0008, 85.5002
2022-01-09, -0.9477, -0.183, 84.858
2022-01-10, -0.614, -0.1186, 83.9584
2022-01-11, -1.0079, -0.1946, 83.3097
2022-01-12, -2.2741, -0.4391, 82.3896
2022-01-13, -2.6589, -0.5135, 82.9844
2022-01-14, -4.8814, -0.9427, 82.7761
2022-01-15, -2.4904, -0.4809, 83.0098
2022-01-16, -1.0234, -0.1976, 83.8346
2022-01-17, -0.0228, -0.0044, 83.9356
2022-01-18, 0.4463, 0.0543, 83.756
2022-01-19, 1.8988, 0.2311, 84.2885
2022-01-20, 0.759, 0.0924, 83.7435
2022-01-21, 0.8502, 0.1035, 83.6263
2022-01-22, 0.4751, 0.0578, 83.4849
2022-01-23, -0.7621, -0.1472, 83.0725
2022-01-24, -0.2614, -0.0505, 83.6742
2022-01-25, -0.5006, -0.0967, 83.2554
2022-01-26, -1.0571, -0.2041, 83.2314
2022-01-27, -0.7371, -0.1424, 83.0063
2022-01-28, -0.5667, -0.1094, 83.0595
2022-01-29, -0.2475, -0.0478, 83.2373
2022-01-30, -0.1744, -0.0337, 82.8981
2022-01-31, -0.8884, -0.1716, 82.7858
2022-02-01, 0.1746, 0.0213, 83.43
2022-02-02, 0.1356, 0.0165, 83.3669
2022-02-03, 1.5828, 0.1927, 84.5891
2022-02-04, 2.569, 0.3127, 85.6285
2022-02-05, 2.3803, 0.2897, 85.6177
2022-02-06, 3.0093, 0.3663, 85.9074
2022-02-07, 2.8352, 0.3451, 85.621
2022-02-08, 2.2979, 0.2797, 85.7279
2022-02-09, 3.1156, 0.3792, 86.4825
2022-02-10, 1.308, 0.1592, 85.8971
2022-02-11, -0.6413, -0.1238, 84.9872
2022-02-12, -0.2493, -0.0482, 85.3683
2022-02-13, 0.6225, 0.0758, 86.5299
2022-02-14, 1.204, 0.1466, 86.825
2022-02-15, 1.2709, 0.1547, 86.9989
2022-02-16, 0.1718, 0.0209, 86.6543
2022-02-17, 0.9015, 0.1097, 86.7986
2022-02-18, 1.6732, 0.2037, 86.6605
2022-02-19, 1.038, 0.1263, 86.4063
2022-02-20, -0.7011, -0.1354, 85.8288
2022-02-21, -1.1546, -0.223, 85.6704
2022-02-22, -1.096, -0.2116, 85.9029
2022-02-23, -0.4647, -0.0897, 86.1896
2022-02-24, -0.3373, -0.0651, 86.4614
2022-02-25, -0.3744, -0.0723, 86.2861
2022-02-26, 0.4944, 0.0602, 86.9007
2022-02-27, 0.7848, 0.0955, 86.6136
2022-02-28, 1.4499, 0.1765, 87.1203
2022-03-01, 1.2364, 0.1505, 87.1393
2022-03-02, 0.3673, 0.0447, 86.5569
2022-03-03, -0.189, -0.0365, 86.2724
2022-03-04, 0.3289, 0.04, 86.6149
2022-03-05, -0.5577, -0.1077, 86.3431
2022-03-06, -0.1539, -0.0297, 86.4597
2022-03-07, -0.8419, -0.1626, 86.2784
2022-03-08, -1.2986, -0.2508, 85.8407
2022-03-09, -0.5009, -0.0967, 86.056
2022-03-10, -0.4994, -0.0964, 85.773
2022-03-11, -0.8926, -0.1724, 85.7224
2022-03-12, -0.3893, -0.0752, 85.9537
2022-03-13, -0.1753, -0.0338, 86.2844
2022-03-14, -0.0147, -0.0028, 86.2637
2022-03-15, 0.8747, 0.1065, 86.7155
2022-03-16, 0.5737, 0.0698, 86.6298
2022-03-17, 1.4338, 0.1745, 87.2068
2022-03-18, 1.6925, 0.206, 87.4149
2022-03-19, 1.4054, 0.1711, 87.3591
2022-03-20, 1.1727, 0.1427, 87.4571
2022-03-21, 1.3497, 0.1643, 87.6134
2022-03-22, 1.1485, 0.1398, 87.864
2022-03-23, 1.6334, 0.1988, 88.2631
2022-03-24, 1.0929, 0.133, 88.2997
2022-03-25, 0.537, 0.0654, 87.9518
2022-03-26, 1.3282, 0.1617, 88.6874
2022-03-27, 1.7208, 0.2095, 89.1779
2022-03-28, 1.9999, 0.2434, 89.6133
2022-03-29, 1.5982, 0.1945, 89.4622
2022-03-30, 0.868, 0.1057, 89.1311
2022-03-31, 0.2351, 0.0286, 88.5348
2022-04-01, 0.1698, 0.0207, 88.1217
2022-04-02, -1.8443, -0.3561, 86.8431
2022-04-03, -3.6765, -0.71, 85.5014
2022-04-04, -4.7878, -0.9246, 84.8255
2022-04-05, -5.1784, -1, 84.2838
2022-04-06, -4.8372, -0.9341, 84.2938
2022-04-07, -3.8913, -0.7515, 84.6435
2022-04-08, -2.7811, -0.5371, 85.3406
2022-04-09, -0.9913, -0.1914, 85.8518
2022-04-10, 1.1225, 0.1366, 86.6239
2022-04-11, 2.6507, 0.3227, 87.4762
2022-04-12, 3.3662, 0.4098, 87.6501
2022-04-13, 3.8638, 0.4703, 88.1576
2022-04-14, 4.0466, 0.4926, 88.69
2022-04-15, 2.4744, 0.3012, 87.8149
2022-04-16, 3.3152, 0.4035, 89.167
2022-04-17, 3.099, 0.3772, 89.7229
2022-04-18, 0.349, 0.0425, 87.8252
2022-04-19, 1.9248, 0.2343, 89.5749
2022-04-20, 1.2392, 0.1508, 89.3968
2022-04-21, 0.6354, 0.0773, 89.3254
2022-04-22, 2.9024, 0.3533, 90.7173
2022-04-23, 0.7472, 0.091, 89.9142
2022-04-24, -0.3047, -0.0588, 89.4182
2022-04-25, 2.876, 0.3501, 90.7012
2022-04-26, -0.5354, -0.1034, 89.0396
2022-04-27, -0.8298, -0.1602, 88.567
2022-04-28, -0.9083, -0.1754, 88.4171
2022-04-29, -2.8304, -0.5466, 87.8869
2022-04-30, -2.5693, -0.4962, 87.3449
2022-05-01, -2.4072, -0.4649, 87.0111
2022-05-02, -3.3815, -0.653, 87.3196
2022-05-03, -1.825, -0.3524, 87.2146
2022-05-04, -1.5497, -0.2993, 87.0173
2022-05-05, -2.0347, -0.3929, 86.3824
2022-05-06, -1.8224, -0.3519, 86.0645
2022-05-07, -1.1307, -0.2183, 86.2143
2022-05-08, -0.3231, -0.0624, 86.6879
2022-05-09, -0.5238, -0.1012, 86.7958
2022-05-10, -0.1553, -0.03, 87.0593
2022-05-11, 0.2846, 0.0346, 87.3018
2022-05-12, 1.5813, 0.1925, 87.9637
2022-05-13, 2.2548, 0.2745, 88.3193
2022-05-14, 2.5024, 0.3046, 88.7167
2022-05-15, 2.6604, 0.3238, 89.3484
2022-05-16, 2.7699, 0.3372, 89.5658
2022-05-17, 2.908, 0.354, 89.9673
2022-05-18, 2.7621, 0.3362, 90.064
2022-05-19, 1.8927, 0.2304, 89.8564
2022-05-20, 1.8017, 0.2193, 90.121
2022-05-21, 1.419, 0.1727, 90.1357
2022-05-22, 0.5153, 0.0627, 89.8637
2022-05-23, 0.2557, 0.0311, 89.8215
2022-05-24, -0.4494, -0.0868, 89.5179
2022-05-25, 0.1658, 0.0202, 90.2298
2022-05-26, -0.0411, -0.0079, 89.8154
2022-05-27, 1.1292, 0.1375, 91.2502
2022-05-28, 0.3776, 0.046, 90.5134
2022-05-29, -0.2433, -0.047, 89.6204
2022-05-30, -0.7524, -0.1453, 89.0691
2022-05-31, -1.3427, -0.2593, 88.1751
2022-06-01, -2.9303, -0.5659, 87.2995
2022-06-02, -1.9784, -0.382, 87.837
2022-06-03, -4.9152, -0.9492, 86.3351
2022-06-04, -3.507, -0.6772, 87.0064
2022-06-05, -1.3723, -0.265, 88.2481
2022-06-06, -2.0707, -0.3999, 86.9984
2022-06-07, 0.0488, 0.0059, 88.224
2022-06-08, -1.9402, -0.3747, 85.3593
2022-06-09, 0.4156, 0.0506, 88.2526
2022-06-10, 1.3867, 0.1688, 87.7218
2022-06-11, 0.6229, 0.0758, 87.6292
2022-06-12, -1.0607, -0.2048, 87.1874
2022-06-13, 1.8197, 0.2215, 88.8181
2022-06-14, -0.3565, -0.0688, 87.8674
2022-06-15, 3.4971, 0.4257, 88.8564
2022-06-16, 0.47, 0.0572, 88.7226
2022-06-17, 1.9452, 0.2368, 89.667
2022-06-18, 2.2714, 0.2765, 89.9007
2022-06-19, 2.771, 0.3373, 89.9584
2022-06-20, 0.8252, 0.1005, 89.6433
2022-06-21, 2.3816, 0.2899, 90.249
2022-06-22, 0.5584, 0.068, 89.4148
2022-06-23, 1.3938, 0.1697, 90.1164
2022-06-24, -0.0214, -0.0041, 89.6456
2022-06-25, 0.3127, 0.0381, 90.2134
2022-06-26, 0.7702, 0.0937, 90.7286
2022-06-27, 1.3184, 0.1605, 90.9617
2022-06-28, 0.3854, 0.0469, 90.6344
2022-06-29, 1.5694, 0.191, 90.9842
2022-06-30, 0.7843, 0.0955, 90.9007
2022-07-01, -0.7792, -0.1505, 88.8663
2022-07-02, -1.5079, -0.2912, 88.7055
2022-07-03, -2.332, -0.4503, 88.3965
2022-07-04, -3.0928, -0.5972, 87.8689
2022-07-05, -2.9662, -0.5728, 87.6682
2022-07-06, -3.7942, -0.7327, 87.19
2022-07-07, -3.8935, -0.7519, 87.0072
2022-07-08, -1.0604, -0.2048, 87.806
2022-07-09, -1.696, -0.3275, 87.0095
2022-07-10, -2.0687, -0.3995, 86.3279
2022-07-11, -1.5353, -0.2965, 86.3336
2022-07-12, -1.4338, -0.2769, 86.2344
2022-07-13, -0.9048, -0.1747, 86.2852
2022-07-14, -0.2938, -0.0567, 86.7134
2022-07-15, -1.2123, -0.2341, 86.5937
2022-07-16, -0.8675, -0.1675, 86.142
2022-07-17, 0.347, 0.0422, 86.6749
2022-07-18, 0.5892, 0.0717, 86.9228
2022-07-19, 0.4513, 0.0549, 86.6857
2022-07-20, 0.4739, 0.0577, 86.7592
2022-07-21, 0.2653, 0.0323, 86.9787
2022-07-22, 1.0522, 0.1281, 87.6459
2022-07-23, 2.4505, 0.2983, 88.5925
2022-07-24, 2.1206, 0.2581, 88.7955
2022-07-25, 2.1003, 0.2557, 89.023
2022-07-26, 2.6522, 0.3228, 89.3378
2022-07-27, 2.1106, 0.2569, 88.8698
2022-07-28, 1.9022, 0.2315, 88.8809
2022-07-29, 0.8903, 0.1084, 88.5363
2022-07-30, -0.5998, -0.1158, 87.9926
2022-07-31, -1.4593, -0.2818, 87.3361
2022-08-01, -2.3935, -0.4622, 86.6295
2022-08-02, -3.1554, -0.6093, 86.1824
2022-08-03, -2.6746, -0.5165, 86.1952
2022-08-04, -3.3311, -0.6433, 85.5498
2022-08-05, -3.2113, -0.6201, 85.3249
2022-08-06, -3.1232, -0.6031, 84.8694
2022-08-07, -2.2189, -0.4285, 85.1172
2022-08-08, -1.0121, -0.1954, 85.6174
2022-08-09, -0.213, -0.0411, 85.9694
2022-08-10, -0.5916, -0.1142, 85.6036
2022-08-11, 0.4078, 0.0496, 85.9576
2022-08-12, 0.3982, 0.0485, 85.7231
2022-08-13, 1.4612, 0.1779, 86.3306
2022-08-14, 1.59, 0.1935, 86.7073
2022-08-15, 0.4569, 0.0556, 86.0742
2022-08-16, 0.6053, 0.0737, 86.5747
2022-08-17, 1.7521, 0.2133, 87.3557
2022-08-18, 0.8657, 0.1054, 86.8233
2022-08-19, 0.5485, 0.0668, 86.2716
2022-08-20, -0.4014, -0.0775, 85.9292
2022-08-21, -1.7268, -0.3335, 84.9805
2022-08-22, -0.3198, -0.0617, 85.7545
2022-08-23, -1.6734, -0.3232, 84.9013
2022-08-24, -2.4871, -0.4803, 84.8687
2022-08-25, -1.2644, -0.2442, 85.5589
2022-08-26, 0.0774, 0.0094, 86.349
2022-08-27, -0.0642, -0.0124, 85.865
2022-08-28, 1.4397, 0.1752, 86.4202
2022-08-29, 0.2816, 0.0343, 86.0361
2022-08-30, 0.925, 0.1126, 85.8262
2022-08-31, 0.1114, 0.0136, 84.9801
2022-09-01, -0.8196, -0.1583, 84.7393
2022-09-02, -2.2024, -0.4253, 84.1466
2022-09-03, -1.3129, -0.2535, 84.5521
2022-09-04, -1.6717, -0.3228, 84.7485
2022-09-05, -1.2806, -0.2473, 84.7555
2022-09-06, -0.5239, -0.1012, 85.3023
2022-09-07, 0.9972, 0.1214, 85.9773
2022-09-08, 0.9296, 0.1132, 85.6689
2022-09-09, 1.8854, 0.2295, 86.032
2022-09-10, 1.2559, 0.1529, 85.8079
2022-09-11, 0.5057, 0.0616, 85.2542
2022-09-12, 0.8239, 0.1003, 85.5794
2022-09-13, 0.1017, 0.0124, 85.404
2022-09-14, -0.8559, -0.1653, 85.1214
2022-09-15, -0.0771, -0.0149, 85.5919
2022-09-16, -0.7739, -0.1494, 85.2581
2022-09-17, -1.2424, -0.2399, 84.5656
2022-09-18, -1.968, -0.38, 83.2862
2022-09-19, -3.7254, -0.7194, 81.854
2022-09-20, -4.1764, -0.8065, 81.2276
2022-09-21, -3.9691, -0.7665, 81.1523
2022-09-22, -4.7706, -0.9212, 80.8213
2022-09-23, -4.0637, -0.7847, 81.1944
2022-09-24, -2.7091, -0.5232, 81.8565
2022-09-25, -0.5182, -0.1001, 82.7679
2022-09-26, 1.9909, 0.2423, 83.845
2022-09-27, 3.1947, 0.3889, 84.4222
2022-09-28, 3.3466, 0.4074, 84.4989
2022-09-29, 4.2564, 0.5181, 85.0777
2022-09-30, 4.6075, 0.5608, 85.8019
2022-10-01, 7.7453, 0.9428, 89.6018
2022-10-02, 8.2153, 1, 90.9832
2022-10-03, 5.6099, 0.6829, 89.4548
2022-10-04, 6.6039, 0.8039, 91.0262
2022-10-05, 7.4855, 0.9112, 91.9844
2022-10-06, 7.315, 0.8904, 92.3926
2022-10-07, 6.1447, 0.748, 91.9466
2022-10-08, 1.9213, 0.2339, 91.5232
2022-10-09, -0.7444, -0.1438, 90.2388
2022-10-10, 3.0525, 0.3716, 92.5073
2022-10-11, -0.0759, -0.0147, 90.9502
2022-10-12, -1.8094, -0.3494, 90.1749
2022-10-13, -3.1369, -0.6058, 89.2557
2022-10-14, -2.4482, -0.4728, 89.4984
2022-10-15, -1.2923, -0.2496, 90.2308
2022-10-16, 0.8362, 0.1018, 91.0749
2022-10-17, -1.66, -0.3206, 90.8473
2022-10-18, 0.3445, 0.0419, 91.2948
2022-10-19, 1.202, 0.1463, 91.3769
2022-10-20, 2.3377, 0.2846, 91.5934
2022-10-21, 1.5839, 0.1928, 91.0823
2022-10-22, 0.3164, 0.0385, 90.5472
2022-10-23, -0.7434, -0.1436, 90.3315
2022-10-24, -1.0013, -0.1934, 89.846
2022-10-25, -1.4751, -0.2849, 89.8197
2022-10-26, -1.4584, -0.2816, 89.9185
2022-10-27, -1.0181, -0.1966, 90.5753
2022-10-28, 0.5552, 0.0676, 91.6375
2022-10-29, 1.7808, 0.2168, 92.328
2022-10-30, 2.5431, 0.3096, 92.8746
2022-10-31, 2.508, 0.3053, 92.354
2022-11-01, 2.3906, 0.291, 92.2102
2022-11-02, 2.7821, 0.3387, 92.7006
2022-11-03, 1.3318, 0.1621, 91.9071
2022-11-04, -0.7494, -0.1447, 90.888
2022-11-05, -2.7364, -0.5284, 89.5916
2022-11-06, -4.6982, -0.9073, 88.1764
2022-11-07, -3.5124, -0.6783, 88.8416
2022-11-08, -3.6395, -0.7028, 88.5707
2022-11-09, -4.4203, -0.8536, 88.2803
2022-11-10, -3.1072, -0.6, 88.7999
2022-11-11, -1.9811, -0.3826, 88.9069
2022-11-12, -0.2684, -0.0518, 89.3232
2022-11-13, 1.5348, 0.1868, 89.7112
2022-11-14, 1.093, 0.133, 89.9346
2022-11-15, 2.0052, 0.2441, 90.5759
2022-11-16, 2.0672, 0.2516, 90.3475
2022-11-17, 1.0502, 0.1278, 89.8501
2022-11-18, 1.1177, 0.1361, 90.0246
2022-11-19, 0.6354, 0.0773, 89.9586
2022-11-20, 0.4915, 0.0598, 90.2026
2022-11-21, 0.1772, 0.0216, 90.1117
2022-11-22, -0.9094, -0.1756, 89.6665
2022-11-23, -0.0567, -0.0109, 90.2908
2022-11-24, 0.7911, 0.0963, 90.6413
2022-11-25, 0.4852, 0.0591, 90.5098
2022-11-26, 1.4343, 0.1746, 91.3929
2022-11-27, 1.4118, 0.1719, 91.6145
2022-11-28, 1.9412, 0.2363, 92.0529
2022-11-29, 2.5833, 0.3145, 92.2498
2022-11-30, 1.389, 0.1691, 91.6798
2022-12-01, 1.0067, 0.1225, 91.648
2022-12-02, 1.2806, 0.1559, 91.7904
2022-12-03, -0.2467, -0.0476, 91.1462
2022-12-04, -0.4271, -0.0825, 91.1874
2022-12-05, -1.3889, -0.2682, 90.664
2022-12-06, -1.8829, -0.3636, 90.3669
2022-12-07, -0.7339, -0.1417, 90.9459
2022-12-08, -0.114, -0.022, 91.5339
2022-12-09, 0.4354, 0.053, 92.2258
2022-12-10, 1.2015, 0.1463, 92.3477
2022-12-11, 1.305, 0.1589, 92.4924
