Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2020-03-06, , 0.0159, Hessen, 6, , 0.0794, , , 
2020-03-07, , 0.0159, Hessen, 6, , 0.0794, , , 
2020-03-08, , 0.0159, Hessen, 6, , 0.0953, , , 
2020-03-09, , , Hessen, 6, , 0.0794, , , 
2020-03-10, , , Hessen, 6, , 0.0635, , , 
2020-03-11, , 0.0159, Hessen, 6, , 0.0953, , , 
2020-03-12, 0.0318, 0.0477, Hessen, 6, 0.0118, 0.143, , , 
2020-03-13, 0.0318, 0.0477, Hessen, 6, 0.0118, 0.1747, , , 
2020-03-14, 0.0318, 0.0477, Hessen, 6, 0.0118, 0.2383, , , 
2020-03-15, 0.0953, 0.1112, Hessen, 6, 0.0353, 0.2859, , , 
2020-03-16, 0.1112, 0.1271, Hessen, 6, 0.0412, 0.3336, , , 
2020-03-17, 0.2542, 0.2701, Hessen, 6, 0.0941, 0.6037, , , 
2020-03-18, 0.2701, 0.2859, Hessen, 6, 0.1, 0.8578, , , 
2020-03-19, 0.3813, 0.4289, Hessen, 6, 0.1412, 1.0643, , , 
2020-03-20, 0.5401, 0.5878, Hessen, 6, 0.2, 1.4297, , , 
2020-03-21, 0.9214, 0.969, Hessen, 6, 0.3412, 1.7315, , , 
2020-03-22, 0.8578, 0.969, Hessen, 6, 0.3176, 2.0016, , , 
2020-03-23, 1.1596, 1.2867, Hessen, 6, 0.4294, 2.1604, , , 
2020-03-24, 1.1279, 1.3979, Hessen, 6, 0.4176, 2.3987, , , 
2020-03-25, 1.0643, 1.3503, Hessen, 6, 0.3941, 2.5893, , , 
2020-03-26, 1.6362, 2.0651, Hessen, 6, 0.6059, 2.9865, , , 
2020-03-27, 1.4774, 2.0651, Hessen, 6, 0.5471, 3.4154, , , 
2020-03-28, 1.1914, 2.1604, Hessen, 6, 0.4412, 3.8761, , , 
2020-03-29, 0.9372, 1.9063, Hessen, 6, 0.3471, 4.2732, , , 
2020-03-30, 1.6521, 2.9388, Hessen, 6, 0.6118, 4.7974, , , 
2020-03-31, 1.9857, 3.3836, Hessen, 6, 0.7353, 5.1946, , , 
2020-04-01, 2.2081, 3.5584, Hessen, 6, 0.8176, 5.7506, , , 
2020-04-02, 1.4932, 3.5584, Hessen, 6, 0.5529, 6.1001, , , 
2020-04-03, 1.6521, 3.7172, Hessen, 6, 0.6118, 6.1159, , , 
2020-04-04, 2.0492, 4.2097, Hessen, 6, 0.7588, 6.0683, , , 
2020-04-05, 2.5735, 4.4797, Hessen, 6, 0.9529, 6.2113, , , 
2020-04-06, 1.3185, 4.2573, Hessen, 6, 0.4882, 5.8936, , , 
2020-04-07, 1.112, 4.4956, Hessen, 6, 0.4118, 5.8618, , , 
2020-04-08, 0.2542, 3.8125, Hessen, 6, 0.0941, 5.8459, , , 
2020-04-09, 0.1271, 3.6855, Hessen, 6, 0.0471, 5.8936, , , 
2020-04-10, 0.7149, 4.4321, Hessen, 6, 0.2647, 6.2748, , , 
2020-04-11, -0.2859, 3.9237, Hessen, 6, -0.0952, 6.1001, , , 
2020-04-12, -1.0643, 3.4154, Hessen, 6, -0.3545, 5.8141, , , 
2020-04-13, -0.413, 3.8443, Hessen, 6, -0.1376, 5.8618, , , 
2020-04-14, -0.9372, 3.5584, Hessen, 6, -0.3122, 5.3376, , , 
2020-04-15, -0.3654, 3.4472, Hessen, 6, -0.1217, 5.0198, , , 
2020-04-16, -0.6195, 3.0659, Hessen, 6, -0.2063, 4.718, , , 
2020-04-17, -1.5727, 2.8594, Hessen, 6, -0.5238, 4.0826, , , 
2020-04-18, -0.9055, 3.0183, Hessen, 6, -0.3016, 4.162, , , 
2020-04-19, -0.3495, 3.0659, Hessen, 6, -0.1164, 4.162, , , 
2020-04-20, -0.7784, 3.0659, Hessen, 6, -0.2593, 4.0826, , , 
2020-04-21, -0.6195, 2.9388, Hessen, 6, -0.2063, 4.1144, , , 
2020-04-22, -0.699, 2.7482, Hessen, 6, -0.2328, 3.9237, , , 
2020-04-23, -0.3971, 2.6688, Hessen, 6, -0.1323, 3.6696, , , 
2020-04-24, -0.4925, 2.367, Hessen, 6, -0.164, 3.2883, , , 
2020-04-25, -0.9214, 2.0969, Hessen, 6, -0.3069, 3.0183, , , 
