Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 27, , 
2022-06-15, , fallend, 33, , 
2022-06-22, 6.1, fallend, 33, 0.1481, 6.1
2022-06-29, 6, fallend, 33, 0.1456, 12.1
2022-07-06, -6, fallend, 33, -0.339, 6.1
2022-07-13, 3, fallend, 33, 0.0728, 9.1
2022-07-20, 14.4, fallend, 34, 0.3495, 23.5
2022-07-27, 41.2, fallend, 34, 1, 64.7
2022-08-03, 5.9, fallend, 34, 0.1432, 70.6
2022-08-10, 5.9, fallend, 34, 0.1432, 76.5
2022-08-17, -17.7, fallend, 34, -1, 58.8
2022-08-24, -17.6, fallend, 34, -0.9944, 41.2
2022-08-31, -14.7, fallend, 34, -0.8305, 26.5
2022-09-07, -17.7, fallend, 34, -1, 8.8
2022-09-14, 5.9, fallend, 34, 0.1432, 14.7
2022-09-21, -14.7, fallend, 34, -0.8305, 
2022-09-28, 2.9, fallend, 34, 0.0704, 2.9
2022-10-05, 5.9, fallend, 34, 0.1432, 8.8
2022-10-12, -4.5, fallend, 47, -0.2542, 4.3
2022-10-19, 26.9, fallend, 48, 0.6529, 31.2
2022-10-26, 9.6, fallend, 49, 0.233, 40.8
2022-11-02, 7.2, fallend, 50, 0.1748, 48
2022-11-09, 6, fallend, 50, 0.1456, 54
2022-11-16, -10, fallend, 50, -0.565, 44
2022-11-23, -17.1, fallend, 52, -0.9661, 26.9
2022-11-30, -17.3, fallend, 52, -0.9774, 9.6
2022-12-07, -5.8, fallend, 53, -0.3277, 3.8
2022-12-14, -1.9, fallend, 54, -0.1073, 1.9
2022-12-21, 5.5, fallend, 54, 0.1335, 7.4
2022-12-28, 25.3, fallend, 55, 0.6141, 32.7
2023-01-04, 27.3, fallend, 55, 0.6626, 60
2023-01-11, -7.3, fallend, 55, -0.4124, 52.7
2023-01-18, -13.5, fallend, 51, -0.7627, 39.2
2023-01-25, -15.9, fallend, 43, -0.8983, 23.3
2023-02-01, 3.4, fallend, 15, 0.0825, 26.7
