Meldedatum, difference, trend, value
2021-10-01, , , 86.5194
2021-10-02, , , 87.4547
2021-10-03, , , 88.883
2021-10-04, , , 88.9598
2021-10-05, , , 90.0165
2021-10-06, , , 90.5612
2021-10-07, , , 91.1118
2021-10-08, 4.7224, 0.4917, 91.2418
2021-10-09, 3.9275, 0.409, 91.3822
2021-10-10, 1.5905, 0.1656, 90.4735
2021-10-11, 1.5407, 0.1604, 90.5005
2021-10-12, -0.4778, -0.0608, 89.5387
2021-10-13, -1.4032, -0.1787, 89.158
2021-10-14, -2.4484, -0.3118, 88.6634
2021-10-15, -3.0118, -0.3836, 88.23
2021-10-16, -4.2778, -0.5448, 87.1044
2021-10-17, -3.6647, -0.4667, 86.8089
2021-10-18, -3.9359, -0.5012, 86.5646
2021-10-19, -1.7297, -0.2203, 87.809
2021-10-20, -1.0242, -0.1304, 88.1338
2021-10-21, -0.4945, -0.063, 88.1689
2021-10-22, 0.4296, 0.0447, 88.6596
2021-10-23, 1.9012, 0.198, 89.0056
2021-10-24, 3.1963, 0.3328, 90.0051
2021-10-25, 3.8184, 0.3976, 90.3829
2021-10-26, 2.6612, 0.2771, 90.4702
2021-10-27, 3.0259, 0.3151, 91.1597
2021-10-28, 4.0395, 0.4206, 92.2084
2021-10-29, 4.2498, 0.4425, 92.9095
2021-10-30, 4.621, 0.4812, 93.6266
2021-10-31, 5.0313, 0.5239, 95.0365
2021-11-01, 4.9083, 0.5111, 95.2912
2021-11-02, 5.6072, 0.5839, 96.0774
2021-11-03, 4.2808, 0.4458, 95.4405
2021-11-04, 2.3228, 0.2419, 94.5312
2021-11-05, 0.5597, 0.0583, 93.4691
2021-11-06, -1.4091, -0.1795, 92.2174
2021-11-07, -5.1802, -0.6597, 89.8563
2021-11-08, -6.2777, -0.7995, 89.0135
2021-11-09, -7.7512, -0.9871, 88.3262
2021-11-10, -7.719, -0.983, 87.7215
2021-11-11, -7.2165, -0.919, 87.3147
2021-11-12, -7.2327, -0.9211, 86.2364
2021-11-13, -7.1448, -0.9099, 85.0726
2021-11-14, -7.8523, -1, 82.004
2021-11-15, -6.8345, -0.8704, 82.1789
2021-11-16, -6.7704, -0.8622, 81.5558
2021-11-17, -3.4927, -0.4448, 84.2289
2021-11-18, -2.3597, -0.3005, 84.9549
2021-11-19, 0.3433, 0.0357, 86.5797
2021-11-20, 2.4386, 0.2539, 87.5112
2021-11-21, 7.0333, 0.7324, 89.0373
2021-11-22, 6.8117, 0.7093, 88.9907
2021-11-23, 8.0086, 0.8339, 89.5644
2021-11-24, 5.5036, 0.5731, 89.7325
2021-11-25, 4.7395, 0.4935, 89.6945
2021-11-26, 2.3013, 0.2396, 88.8809
2021-11-27, 0.9239, 0.0962, 88.4351
2021-11-28, -2.1304, -0.2713, 86.9069
2021-11-29, -2.4002, -0.3057, 86.5905
2021-11-30, -3.1437, -0.4003, 86.4208
2021-12-01, -3.4189, -0.4354, 86.3136
2021-12-02, -3.864, -0.4921, 85.8305
2021-12-03, -2.3986, -0.3055, 86.4823
2021-12-04, -1.5815, -0.2014, 86.8536
2021-12-05, 0.291, 0.0303, 87.1979
2021-12-06, 0.9459, 0.0985, 87.5363
2021-12-07, 1.7231, 0.1794, 88.1439
2021-12-08, 1.9982, 0.2081, 88.3118
2021-12-09, 3.5482, 0.3695, 89.3787
2021-12-10, 2.9252, 0.3046, 89.4076
2021-12-11, 2.6879, 0.2799, 89.5415
2021-12-12, 2.3972, 0.2496, 89.5951
2021-12-13, 1.2797, 0.1333, 88.816
2021-12-14, -0.1347, -0.0172, 88.0092
2021-12-15, -1.2061, -0.1536, 87.1057
2021-12-16, -2.9128, -0.3709, 86.4659
2021-12-17, -2.644, -0.3367, 86.7636
2021-12-18, -3.6372, -0.4632, 85.9043
2021-12-19, -3.6708, -0.4675, 85.9243
2021-12-20, -1.647, -0.2098, 87.169
2021-12-21, -0.5618, -0.0715, 87.4474
2021-12-22, 0.7254, 0.0755, 87.831
2021-12-23, 2.0186, 0.2102, 88.4845
2021-12-24, -0.8327, -0.106, 85.9309
2021-12-25, 1.0816, 0.1126, 86.9859
2021-12-26, 1.7229, 0.1794, 87.6472
2021-12-27, 2.7741, 0.2889, 89.9431
2021-12-28, 4.3395, 0.4519, 91.7869
2021-12-29, 5.252, 0.5469, 93.083
2021-12-30, 5.7768, 0.6015, 94.2613
2021-12-31, 9.6033, 1, 95.5343
2022-01-01, 5.991, 0.6239, 92.9769
2022-01-02, 5.5353, 0.5764, 93.1825
2022-01-03, 1.9453, 0.2026, 91.8883
2022-01-04, -0.055, -0.007, 91.7319
2022-01-05, -0.6438, -0.082, 92.4392
2022-01-06, -3.1893, -0.4062, 91.072
2022-01-07, -2.715, -0.3458, 92.8192
2022-01-08, -2.7407, -0.349, 90.2362
2022-01-09, -3.6181, -0.4608, 89.5644
2022-01-10, -3.2544, -0.4145, 88.6339
2022-01-11, -3.82, -0.4865, 87.9119
2022-01-12, -5.7334, -0.7302, 86.7058
2022-01-13, -3.6136, -0.4602, 87.4584
2022-01-14, -5.6721, -0.7224, 87.1471
2022-01-15, -2.5588, -0.3259, 87.6774
2022-01-16, -0.9714, -0.1237, 88.593
2022-01-17, 0.1222, 0.0127, 88.7561
2022-01-18, 0.6092, 0.0634, 88.5211
2022-01-19, 2.1962, 0.2287, 88.902
2022-01-20, 0.7722, 0.0804, 88.2307
2022-01-21, 0.9208, 0.0959, 88.0679
2022-01-22, 0.2858, 0.0298, 87.9632
2022-01-23, -1.0784, -0.1373, 87.5145
2022-01-24, -0.6623, -0.0843, 88.0938
2022-01-25, -0.6528, -0.0831, 87.8683
2022-01-26, -0.8263, -0.1052, 88.0757
2022-01-27, -0.468, -0.0596, 87.7627
2022-01-28, -0.3033, -0.0386, 87.7646
2022-01-29, -0.1441, -0.0184, 87.8191
2022-01-30, 0.0156, 0.0016, 87.5302
2022-01-31, -0.6875, -0.0876, 87.4063
2022-02-01, -0.0736, -0.0094, 87.7947
2022-02-02, -0.4496, -0.0573, 87.6261
2022-02-03, 1.3286, 0.1384, 89.0913
2022-02-04, 2.5389, 0.2644, 90.3035
2022-02-05, 2.5258, 0.263, 90.3449
2022-02-06, 3.0471, 0.3173, 90.5773
2022-02-07, 2.9223, 0.3043, 90.3286
2022-02-08, 2.7696, 0.2884, 90.5643
2022-02-09, 3.7803, 0.3936, 91.4064
2022-02-10, 1.6, 0.1666, 90.6913
2022-02-11, -0.5992, -0.0763, 89.7043
2022-02-12, -0.2809, -0.0358, 90.0639
2022-02-13, 0.8718, 0.0908, 91.4491
2022-02-14, 1.3549, 0.1411, 91.6835
2022-02-15, 1.1505, 0.1198, 91.7147
2022-02-16, -0.2404, -0.0306, 91.166
2022-02-17, 0.6584, 0.0686, 91.3497
2022-02-18, 1.5149, 0.1577, 91.2192
2022-02-19, 0.9604, 0.1, 91.0243
2022-02-20, -1.2195, -0.1553, 90.2297
2022-02-21, -1.6073, -0.2047, 90.0762
2022-02-22, -1.2577, -0.1602, 90.457
2022-02-23, -0.3188, -0.0406, 90.8472
2022-02-24, -0.4785, -0.0609, 90.8712
2022-02-25, -0.51, -0.065, 90.7092
2022-02-26, 0.1036, 0.0108, 91.1279
2022-02-27, 0.4654, 0.0485, 90.6951
2022-02-28, 1.0884, 0.1133, 91.1646
2022-03-01, 0.7116, 0.0741, 91.1686
2022-03-02, -0.2922, -0.0372, 90.5551
2022-03-03, -0.4871, -0.062, 90.3841
2022-03-04, -0.07, -0.0089, 90.6392
2022-03-05, -0.6662, -0.0848, 90.4617
2022-03-06, 0.1252, 0.013, 90.8203
2022-03-07, -0.4968, -0.0633, 90.6679
2022-03-08, -0.9425, -0.12, 90.2261
2022-03-09, -0.0149, -0.0019, 90.5402
2022-03-10, -0.2338, -0.0298, 90.1503
2022-03-11, -0.5014, -0.0639, 90.1378
2022-03-12, -0.0646, -0.0082, 90.3971
2022-03-13, -0.1491, -0.019, 90.6712
2022-03-14, 0.0463, 0.0048, 90.7141
2022-03-15, 0.8545, 0.089, 91.0806
2022-03-16, 0.3992, 0.0416, 90.9393
2022-03-17, 1.4879, 0.1549, 91.6382
2022-03-18, 1.7805, 0.1854, 91.9183
2022-03-19, 1.4303, 0.1489, 91.8273
2022-03-20, 1.3253, 0.138, 91.9965
2022-03-21, 1.3884, 0.1446, 92.1025
2022-03-22, 1.3718, 0.1428, 92.4524
2022-03-23, 2.0596, 0.2145, 92.9989
2022-03-24, 1.3034, 0.1357, 92.9417
2022-03-25, 0.5868, 0.0611, 92.5052
2022-03-26, 1.5487, 0.1613, 93.376
2022-03-27, 1.9429, 0.2023, 93.9394
2022-03-28, 2.451, 0.2552, 94.5535
2022-03-29, 1.9324, 0.2012, 94.3848
2022-03-30, 0.9275, 0.0966, 93.9264
2022-03-31, 0.4492, 0.0468, 93.3909
2022-04-01, 0.5728, 0.0596, 93.078
2022-04-02, -1.6531, -0.2105, 91.7229
2022-04-03, -3.6935, -0.4704, 90.246
2022-04-04, -5.2981, -0.6747, 89.2554
2022-04-05, -5.7635, -0.734, 88.6213
2022-04-06, -5.2748, -0.6718, 88.6516
2022-04-07, -4.4625, -0.5683, 88.9284
2022-04-08, -3.334, -0.4246, 89.744
2022-04-09, -1.7036, -0.217, 90.0193
2022-04-10, 0.484, 0.0504, 90.73
2022-04-11, 2.3533, 0.2451, 91.6087
2022-04-12, 3.2246, 0.3358, 91.8458
2022-04-13, 3.6766, 0.3828, 92.3282
2022-04-14, 3.9325, 0.4095, 92.8609
2022-04-15, 2.1722, 0.2262, 91.9162
2022-04-16, 3.4144, 0.3555, 93.4337
2022-04-17, 3.3261, 0.3463, 94.0561
2022-04-18, 0.4388, 0.0457, 92.0475
2022-04-19, 1.8531, 0.193, 93.699
2022-04-20, 1.3811, 0.1438, 93.7092
2022-04-21, 0.8689, 0.0905, 93.7297
2022-04-22, 3.2215, 0.3355, 95.1377
2022-04-23, 0.9924, 0.1033, 94.4261
2022-04-24, -0.2034, -0.0259, 93.8527
2022-04-25, 3.1597, 0.329, 95.2071
2022-04-26, 0.0589, 0.0061, 93.7579
2022-04-27, -0.6996, -0.0891, 93.0096
2022-04-28, -0.7891, -0.1005, 92.9407
2022-04-29, -2.6549, -0.3381, 92.4828
2022-04-30, -2.5468, -0.3243, 91.8793
2022-05-01, -2.2677, -0.2888, 91.585
2022-05-02, -3.3509, -0.4267, 91.8563
2022-05-03, -2.1294, -0.2712, 91.6285
2022-05-04, -1.4824, -0.1888, 91.5273
2022-05-05, -2.0779, -0.2646, 90.8628
2022-05-06, -1.7399, -0.2216, 90.7429
2022-05-07, -0.9945, -0.1266, 90.8848
2022-05-08, -0.2064, -0.0263, 91.3786
2022-05-09, -0.0344, -0.0044, 91.8219
2022-05-10, 0.6415, 0.0668, 92.27
2022-05-11, 1.0855, 0.113, 92.6127
2022-05-12, 2.5284, 0.2633, 93.3912
2022-05-13, 2.8907, 0.301, 93.6335
2022-05-14, 3.0912, 0.3219, 93.9761
2022-05-15, 3.445, 0.3587, 94.8236
2022-05-16, 3.2442, 0.3378, 95.066
2022-05-17, 3.2584, 0.3393, 95.5284
2022-05-18, 3.0987, 0.3227, 95.7114
2022-05-19, 1.8903, 0.1968, 95.2815
2022-05-20, 2.0813, 0.2167, 95.7148
2022-05-21, 1.8584, 0.1935, 95.8344
2022-05-22, 0.6284, 0.0654, 95.4519
2022-05-23, 0.298, 0.031, 95.364
2022-05-24, -0.6641, -0.0846, 94.8643
2022-05-25, -0.1632, -0.0208, 95.5482
2022-05-26, -0.0374, -0.0048, 95.2441
2022-05-27, 0.7842, 0.0817, 96.499
2022-05-28, -0.2135, -0.0272, 95.6209
2022-05-29, -0.6579, -0.0838, 94.794
2022-05-30, -1.0632, -0.1354, 94.3008
2022-05-31, -1.3674, -0.1741, 93.4969
2022-06-01, -3.0267, -0.3855, 92.5215
2022-06-02, -2.064, -0.2629, 93.18
2022-06-03, -4.865, -0.6196, 91.634
2022-06-04, -3.0206, -0.3847, 92.6002
2022-06-05, -0.9265, -0.118, 93.8675
2022-06-06, -1.9551, -0.249, 92.3457
2022-06-07, -0.0166, -0.0021, 93.4804
2022-06-08, -2.4827, -0.3162, 90.0389
2022-06-09, 0.2821, 0.0294, 93.4621
2022-06-10, 1.3326, 0.1388, 92.9667
