Altersgruppe, Meldedatum, difference, trend, value
60-79, 2020-05-11, -1.5176, -0.0068, 5.6
60-79, 2020-05-12, -0.9498, -0.0043, 5.4
60-79, 2020-05-13, -0.9389, -0.0042, 5.2
60-79, 2020-05-14, -0.8134, -0.0036, 4.8
60-79, 2020-05-15, -0.8898, -0.004, 4.4
60-79, 2020-05-16, -1.2501, -0.0056, 4.2
60-79, 2020-05-17, -1.4575, -0.0065, 3.9
60-79, 2020-05-18, -1.6922, -0.0076, 3.8
60-79, 2020-05-19, -1.7687, -0.0079, 3.6
60-79, 2020-05-20, -1.7032, -0.0076, 3.3
60-79, 2020-05-21, -1.5994, -0.0072, 3.3
60-79, 2020-05-22, -1.4739, -0.0066, 2.9
60-79, 2020-05-23, -1.2719, -0.0057, 2.7
60-79, 2020-05-24, -1.0972, -0.0049, 2.8
60-79, 2020-05-25, -0.9553, -0.0043, 2.7
60-79, 2020-05-26, -0.7369, -0.0033, 2.7
60-79, 2020-05-27, -0.4585, -0.0021, 2.7
60-79, 2020-05-28, -0.5295, -0.0024, 2.6
60-79, 2020-05-29, -0.0764, -0.0003, 2.7
60-79, 2020-05-30, -0.0218, -0.0001, 2.6
60-79, 2020-05-31, -0.1528, -0.0007, 2.4
60-79, 2020-06-01, -0.1419, -0.0006, 2.4
60-79, 2020-06-02, -0.4149, -0.0019, 2.2
60-79, 2020-06-03, -0.6168, -0.0028, 1.9
60-79, 2020-06-04, -0.7915, -0.0036, 1.6
60-79, 2020-06-05, -1.0372, -0.0047, 1.5
60-79, 2020-06-06, -1.1136, -0.005, 1.5
60-79, 2020-06-07, -0.9608, -0.0043, 1.5
60-79, 2020-06-08, -1.0263, -0.0046, 1.5
60-79, 2020-06-09, -0.7369, -0.0033, 1.5
60-79, 2020-06-10, -0.4367, -0.002, 1.5
60-79, 2020-06-11, -0.0218, -0.0001, 1.6
60-79, 2020-06-12, -0.0655, -0.0003, 1.5
60-79, 2020-06-13, -0.0819, -0.0004, 1.3
60-79, 2020-06-14, -0.2129, -0.001, 1.3
60-79, 2020-06-15, -0.2347, -0.0011, 1.2
60-79, 2020-06-16, -0.2893, -0.0013, 1.2
60-79, 2020-06-17, -0.2784, -0.0012, 1.2
60-79, 2020-06-18, -0.3603, -0.0016, 1.3
60-79, 2020-06-19, -0.0983, -0.0004, 1.4
60-79, 2020-06-20, 0.1747, 0.0009, 1.6
60-79, 2020-06-21, 0.393, 0.002, 1.7
60-79, 2020-06-22, 0.4258, 0.0021, 1.7
60-79, 2020-06-23, 0.4858, 0.0024, 1.7
60-79, 2020-06-24, 0.5841, 0.0029, 1.8
60-79, 2020-06-25, 0.404, 0.002, 1.7
60-79, 2020-06-26, 0.3221, 0.0016, 1.7
60-79, 2020-06-27, 0.0328, 0.0002, 1.6
60-79, 2020-06-28, -0.1638, -0.0007, 1.5
60-79, 2020-06-29, -0.1474, -0.0007, 1.5
60-79, 2020-06-30, -0.1583, -0.0007, 1.6
60-79, 2020-07-01, -0.2238, -0.001, 1.5
60-79, 2020-07-02, -0.0328, -0.0001, 1.5
60-79, 2020-07-03, -0.2293, -0.001, 1.4
60-79, 2020-07-04, -0.1474, -0.0007, 1.3
60-79, 2020-07-05, -0.1092, -0.0005, 1.4
60-79, 2020-07-06, -0.071, -0.0003, 1.4
60-79, 2020-07-07, -0.2456, -0.0011, 1.3
60-79, 2020-07-08, -0.3002, -0.0013, 1.2
60-79, 2020-07-09, -0.2675, -0.0012, 1.3
60-79, 2020-07-10, -0.1256, -0.0006, 1.3
60-79, 2020-07-11, -0.0491, -0.0002, 1.4
60-79, 2020-07-12, 0.0164, 0.0001, 1.4
60-79, 2020-07-13, -0.0437, -0.0002, 1.4
60-79, 2020-07-14, 0.1419, 0.0007, 1.4
60-79, 2020-07-15, 0.1419, 0.0007, 1.4
60-79, 2020-07-16, 0.0928, 0.0005, 1.4
60-79, 2020-07-17, 0.1911, 0.001, 1.5
60-79, 2020-07-18, 0.1747, 0.0009, 1.5
60-79, 2020-07-19, 0.071, 0.0004, 1.6
60-79, 2020-07-20, 0.0928, 0.0005, 1.6
60-79, 2020-07-21, 0.0819, 0.0004, 1.6
60-79, 2020-07-22, 0.1965, 0.001, 1.7
60-79, 2020-07-23, 0.2238, 0.0011, 1.8
60-79, 2020-07-24, 0.1965, 0.001, 1.8
60-79, 2020-07-25, 0.3657, 0.0018, 1.9
60-79, 2020-07-26, 0.3439, 0.0017, 1.9
60-79, 2020-07-27, 0.3712, 0.0019, 2
60-79, 2020-07-28, 0.4149, 0.0021, 2
60-79, 2020-07-29, 0.3439, 0.0017, 2
60-79, 2020-07-30, 0.3657, 0.0018, 2.1
60-79, 2020-07-31, 0.3494, 0.0017, 2.1
60-79, 2020-08-01, 0.1965, 0.001, 2.2
60-79, 2020-08-02, 0.2184, 0.0011, 2.1
60-79, 2020-08-03, 0.2566, 0.0013, 2.2
60-79, 2020-08-04, 0.3112, 0.0016, 2.3
60-79, 2020-08-05, 0.3112, 0.0016, 2.4
60-79, 2020-08-06, 0.2948, 0.0015, 2.5
60-79, 2020-08-07, 0.3494, 0.0017, 2.6
60-79, 2020-08-08, 0.4367, 0.0022, 2.6
60-79, 2020-08-09, 0.4858, 0.0024, 2.6
60-79, 2020-08-10, 0.3494, 0.0017, 2.6
60-79, 2020-08-11, 0.1583, 0.0008, 2.6
60-79, 2020-08-12, 0.0382, 0.0002, 2.4
60-79, 2020-08-13, 0.0218, 0.0001, 2.5
60-79, 2020-08-14, -0.1911, -0.0009, 2.3
60-79, 2020-08-15, -0.2347, -0.0011, 2.4
60-79, 2020-08-16, -0.2238, -0.001, 2.4
60-79, 2020-08-17, -0.1146, -0.0005, 2.5
60-79, 2020-08-18, 0.0328, 0.0002, 2.6
60-79, 2020-08-19, 0.1583, 0.0008, 2.7
60-79, 2020-08-20, 0.202, 0.001, 2.7
60-79, 2020-08-21, 0.3002, 0.0015, 2.8
60-79, 2020-08-22, 0.3876, 0.0019, 2.8
60-79, 2020-08-23, 0.3712, 0.0019, 2.8
60-79, 2020-08-24, 0.3657, 0.0018, 2.9
60-79, 2020-08-25, 0.262, 0.0013, 2.8
60-79, 2020-08-26, 0.3057, 0.0015, 3
60-79, 2020-08-27, 0.2456, 0.0012, 3
60-79, 2020-08-28, 0.3002, 0.0015, 3
60-79, 2020-08-29, 0.2293, 0.0011, 3
60-79, 2020-08-30, 0.2074, 0.001, 2.9
60-79, 2020-08-31, 0.1747, 0.0009, 2.9
60-79, 2020-09-01, 0.0983, 0.0005, 2.9
60-79, 2020-09-02, -0.1911, -0.0009, 2.7
60-79, 2020-09-03, -0.2402, -0.0011, 2.7
60-79, 2020-09-04, -0.3057, -0.0014, 2.7
60-79, 2020-09-05, -0.3166, -0.0014, 2.8
60-79, 2020-09-06, -0.1037, -0.0005, 3
60-79, 2020-09-07, -0.0491, -0.0002, 3
60-79, 2020-09-08, 0.1583, 0.0008, 3.2
60-79, 2020-09-09, 0.524, 0.0026, 3.5
60-79, 2020-09-10, 0.9881, 0.0049, 3.9
60-79, 2020-09-11, 1.0481, 0.0052, 4
60-79, 2020-09-12, 1.332, 0.0067, 4.4
60-79, 2020-09-13, 1.2064, 0.006, 4.6
60-79, 2020-09-14, 1.3811, 0.0069, 4.7
60-79, 2020-09-15, 1.5176, 0.0076, 4.9
60-79, 2020-09-16, 1.654, 0.0083, 5.3
60-79, 2020-09-17, 1.6977, 0.0085, 5.7
60-79, 2020-09-18, 1.9051, 0.0095, 6.1
60-79, 2020-09-19, 1.8396, 0.0092, 6.4
60-79, 2020-09-20, 1.9215, 0.0096, 6.6
60-79, 2020-09-21, 1.796, 0.009, 6.7
60-79, 2020-09-22, 1.8615, 0.0093, 6.9
60-79, 2020-09-23, 1.332, 0.0067, 6.7
60-79, 2020-09-24, 1.0536, 0.0053, 6.9
60-79, 2020-09-25, 0.8953, 0.0045, 7.1
60-79, 2020-09-26, 0.726, 0.0036, 7.1
60-79, 2020-09-27, 0.4258, 0.0021, 7.3
60-79, 2020-09-28, 0.6278, 0.0031, 7.4
60-79, 2020-09-29, 0.5022, 0.0025, 7.5
60-79, 2020-09-30, 0.9498, 0.0047, 7.9
60-79, 2020-10-01, 0.9826, 0.0049, 8.2
60-79, 2020-10-02, 0.8898, 0.0044, 8.5
60-79, 2020-10-03, 1.1409, 0.0057, 9
60-79, 2020-10-04, 1.6431, 0.0082, 9.6
60-79, 2020-10-05, 1.8014, 0.009, 9.8
60-79, 2020-10-06, 2.2218, 0.0111, 10.2
60-79, 2020-10-07, 2.451, 0.0122, 11.1
60-79, 2020-10-08, 3.5155, 0.0176, 12.5
60-79, 2020-10-09, 4.5636, 0.0228, 13.7
60-79, 2020-10-10, 5.5189, 0.0276, 15.1
60-79, 2020-10-11, 5.6881, 0.0284, 15.7
60-79, 2020-10-12, 6.1084, 0.0305, 16.6
60-79, 2020-10-13, 6.6107, 0.033, 17.7
60-79, 2020-10-14, 7.1784, 0.0359, 19.1
60-79, 2020-10-15, 7.626, 0.0381, 21.1
60-79, 2020-10-16, 8.4612, 0.0423, 23.6
60-79, 2020-10-17, 9.4383, 0.0472, 26
60-79, 2020-10-18, 10.6775, 0.0534, 27.7
60-79, 2020-10-19, 11.4254, 0.0571, 28.6
60-79, 2020-10-20, 12.1077, 0.0605, 30.4
60-79, 2020-10-21, 13.0248, 0.0651, 33.6
60-79, 2020-10-22, 14.0893, 0.0704, 37.2
60-79, 2020-10-23, 14.395, 0.0719, 41.5
60-79, 2020-10-24, 16.7095, 0.0835, 45.9
60-79, 2020-10-25, 19.1114, 0.0955, 49.6
60-79, 2020-10-26, 21.1912, 0.1059, 52.7
60-79, 2020-10-27, 23.4239, 0.117, 57.3
60-79, 2020-10-28, 25.34, 0.1266, 62.1
60-79, 2020-10-29, 26.6173, 0.133, 67.9
60-79, 2020-10-30, 28.4024, 0.1419, 72.7
60-79, 2020-10-31, 27.4798, 0.1373, 77
60-79, 2020-11-01, 26.5409, 0.1326, 80.1
60-79, 2020-11-02, 26.066, 0.1303, 82.2
60-79, 2020-11-03, 24.4829, 0.1223, 84.3
60-79, 2020-11-04, 21.6825, 0.1083, 87
60-79, 2020-11-05, 18.5928, 0.0929, 89.1
60-79, 2020-11-06, 16.12, 0.0806, 91.5
60-79, 2020-11-07, 15.7979, 0.0789, 93.6
60-79, 2020-11-08, 14.0456, 0.0702, 94.7
60-79, 2020-11-09, 13.0248, 0.0651, 94.8
60-79, 2020-11-10, 10.7266, 0.0536, 95.5
60-79, 2020-11-11, 9.1327, 0.0456, 95.4
60-79, 2020-11-12, 8.2756, 0.0414, 96.1
60-79, 2020-11-13, 7.2657, 0.0363, 96.7
60-79, 2020-11-14, 4.8256, 0.0241, 96.6
60-79, 2020-11-15, 4.4162, 0.0221, 96.8
60-79, 2020-11-16, 2.3418, 0.0117, 95.7
60-79, 2020-11-17, 2.0307, 0.0101, 95.4
60-79, 2020-11-18, 1.8615, 0.0093, 97
60-79, 2020-11-19, 1.8342, 0.0092, 97.8
60-79, 2020-11-20, 1.4575, 0.0073, 98.4
60-79, 2020-11-21, 1.8069, 0.009, 99.2
60-79, 2020-11-22, 1.0809, 0.0054, 99
60-79, 2020-11-23, 2.6312, 0.0131, 99.3
60-79, 2020-11-24, 2.4674, 0.0123, 99.6
60-79, 2020-11-25, 1.4575, 0.0073, 98.8
60-79, 2020-11-26, 1.1573, 0.0058, 97.8
60-79, 2020-11-27, 0.2566, 0.0013, 97.5
60-79, 2020-11-28, -0.6933, -0.0031, 96.8
60-79, 2020-11-29, -0.6223, -0.0028, 97.1
60-79, 2020-11-30, -0.6769, -0.003, 97.2
60-79, 2020-12-01, -0.8789, -0.0039, 96.8
60-79, 2020-12-02, 0.1092, 0.0005, 97.3
60-79, 2020-12-03, 1.3538, 0.0068, 99.6
60-79, 2020-12-04, 2.8932, 0.0145, 101.3
60-79, 2020-12-05, 5.5244, 0.0276, 103.2
60-79, 2020-12-06, 7.2002, 0.036, 103.9
60-79, 2020-12-07, 8.5595, 0.0428, 104.9
60-79, 2020-12-08, 9.8041, 0.049, 107.6
60-79, 2020-12-09, 11.9549, 0.0597, 110.9
60-79, 2020-12-10, 11.6219, 0.0581, 114.2
60-79, 2020-12-11, 15.3394, 0.0767, 118.5
60-79, 2020-12-12, 17.5993, 0.0879, 123.3
60-79, 2020-12-13, 19.761, 0.0987, 128.3
60-79, 2020-12-14, 22.7634, 0.1137, 130.9
60-79, 2020-12-15, 20.5744, 0.1028, 133.3
60-79, 2020-12-16, 24.139, 0.1206, 137.6
60-79, 2020-12-17, 24.8378, 0.1241, 142.6
60-79, 2020-12-18, 25.3563, 0.1267, 146.8
60-79, 2020-12-19, 25.4382, 0.1271, 151
60-79, 2020-12-20, 24.3956, 0.1219, 153.5
60-79, 2020-12-21, 22.9108, 0.1145, 155.4
60-79, 2020-12-22, 26.4154, 0.132, 158.2
60-79, 2020-12-23, 21.5024, 0.1074, 162.5
60-79, 2020-12-24, 23.3802, 0.1168, 167.7
60-79, 2020-12-25, 14.4223, 0.0721, 159.2
60-79, 2020-12-26, -4.3452, -0.0195, 144.8
60-79, 2020-12-27, -13.9255, -0.0625, 135.9
60-79, 2020-12-28, -20.7491, -0.0931, 132.7
60-79, 2020-12-29, -29.1885, -0.1309, 128.8
60-79, 2020-12-30, -34.358, -0.1541, 128.4
60-79, 2020-12-31, -37.9936, -0.1705, 126.4
60-79, 2021-01-01, -31.3611, -0.1407, 125.2
60-79, 2021-01-02, -18.107, -0.0812, 122.4
60-79, 2021-01-03, -13.0139, -0.0584, 121.2
60-79, 2021-01-04, -10.9395, -0.0491, 120.1
60-79, 2021-01-05, -8.2319, -0.0369, 118.8
60-79, 2021-01-06, -10.279, -0.0461, 117.1
60-79, 2021-01-07, -16.0163, -0.0719, 112.7
60-79, 2021-01-08, -7.1838, -0.0322, 118.9
60-79, 2021-01-09, 6.4305, 0.0321, 132.4
60-79, 2021-01-10, 13.3523, 0.0667, 137.6
60-79, 2021-01-11, 16.6604, 0.0833, 136.8
60-79, 2021-01-12, 18.4727, 0.0923, 135.6
60-79, 2021-01-13, 18.3144, 0.0915, 130.6
60-79, 2021-01-14, 20.296, 0.1014, 125.5
60-79, 2021-01-15, 3.7611, 0.0188, 119.8
60-79, 2021-01-16, -15.3557, -0.0689, 113.1
60-79, 2021-01-17, -23.2274, -0.1042, 110.3
60-79, 2021-01-18, -27.4307, -0.1231, 108.8
60-79, 2021-01-19, -28.0039, -0.1256, 104.7
60-79, 2021-01-20, -26.6392, -0.1195, 101.4
60-79, 2021-01-21, -24.9906, -0.1121, 98.1
60-79, 2021-01-22, -22.9272, -0.1029, 94.6
60-79, 2021-01-23, -18.7293, -0.084, 92.2
60-79, 2021-01-24, -17.0316, -0.0764, 90.8
60-79, 2021-01-25, -16.18, -0.0726, 89.1
60-79, 2021-01-26, -16.0436, -0.072, 87.4
60-79, 2021-01-27, -15.0555, -0.0675, 84.9
60-79, 2021-01-28, -14.1275, -0.0634, 82
60-79, 2021-01-29, -13.4561, -0.0604, 79.2
60-79, 2021-01-30, -15.1374, -0.0679, 76.6
60-79, 2021-01-31, -15.1756, -0.0681, 74.9
60-79, 2021-02-01, -14.7771, -0.0663, 73.9
60-79, 2021-02-02, -13.3032, -0.0597, 73
60-79, 2021-02-03, -14.0129, -0.0629, 69.7
60-79, 2021-02-04, -14.1111, -0.0633, 67.6
60-79, 2021-02-05, -12.8993, -0.0579, 65.3
60-79, 2021-02-06, -12.0913, -0.0542, 62.8
60-79, 2021-02-07, -12.7846, -0.0574, 61.2
60-79, 2021-02-08, -12.5608, -0.0564, 60.1
60-79, 2021-02-09, -14.597, -0.0655, 58.2
60-79, 2021-02-10, -12.6918, -0.0569, 54.8
60-79, 2021-02-11, -14.7989, -0.0664, 51.3
60-79, 2021-02-12, -15.1483, -0.068, 49.4
60-79, 2021-02-13, -14.4386, -0.0648, 47.8
60-79, 2021-02-14, -15.383, -0.069, 45.1
60-79, 2021-02-15, -14.455, -0.0648, 45.7
60-79, 2021-02-16, -12.0477, -0.054, 45.8
60-79, 2021-02-17, -8.9743, -0.0403, 46.4
60-79, 2021-02-18, -5.3933, -0.0242, 45.8
60-79, 2021-02-19, -4.6291, -0.0208, 45.6
60-79, 2021-02-20, -2.4565, -0.011, 45.4
60-79, 2021-02-21, 1.5831, 0.0079, 47.4
60-79, 2021-02-22, 0.9553, 0.0048, 47
60-79, 2021-02-23, 1.1081, 0.0055, 46.8
60-79, 2021-02-24, 0.6824, 0.0034, 47.3
60-79, 2021-02-25, 2.6093, 0.013, 48.4
60-79, 2021-02-26, 3.5755, 0.0179, 48.5
60-79, 2021-02-27, 3.9085, 0.0195, 49
60-79, 2021-02-28, 1.6377, 0.0082, 48.5
60-79, 2021-03-01, 2.0198, 0.0101, 48.3
60-79, 2021-03-02, 1.6158, 0.0081, 48.3
60-79, 2021-03-03, 1.1409, 0.0057, 48.2
60-79, 2021-03-04, -1.2774, -0.0057, 47.3
60-79, 2021-03-05, -1.8833, -0.0084, 46.6
60-79, 2021-03-06, -3.3954, -0.0152, 46
60-79, 2021-03-07, -3.0351, -0.0136, 45.7
60-79, 2021-03-08, -3.0078, -0.0135, 45.5
60-79, 2021-03-09, -2.8768, -0.0129, 45.6
60-79, 2021-03-10, -2.9696, -0.0133, 45.7
60-79, 2021-03-11, -0.8134, -0.0036, 47
60-79, 2021-03-12, 1.2337, 0.0062, 48.7
60-79, 2021-03-13, 3.9631, 0.0198, 50.5
60-79, 2021-03-14, 5.6172, 0.0281, 51.9
60-79, 2021-03-15, 6.7635, 0.0338, 52.7
60-79, 2021-03-16, 7.495, 0.0375, 54
60-79, 2021-03-17, 10.4264, 0.0521, 56.8
60-79, 2021-03-18, 11.278, 0.0564, 59.9
60-79, 2021-03-19, 12.932, 0.0646, 62.6
60-79, 2021-03-20, 13.7181, 0.0685, 65.5
60-79, 2021-03-21, 15.5632, 0.0778, 68.4
60-79, 2021-03-22, 15.8361, 0.0791, 69.7
60-79, 2021-03-23, 15.8962, 0.0794, 70.9
60-79, 2021-03-24, 15.2902, 0.0764, 74.1
60-79, 2021-03-25, 15.4649, 0.0773, 76.6
60-79, 2021-03-26, 15.4867, 0.0774, 80.3
60-79, 2021-03-27, 15.6723, 0.0783, 82.6
60-79, 2021-03-28, 14.1166, 0.0705, 83.8
60-79, 2021-03-29, 14.4332, 0.0721, 84.8
60-79, 2021-03-30, 15.2247, 0.0761, 86.9
60-79, 2021-03-31, 12.8174, 0.064, 87.9
60-79, 2021-04-01, 12.7573, 0.0637, 90
60-79, 2021-04-02, 9.7877, 0.0489, 90.5
60-79, 2021-04-03, 6.0539, 0.0303, 88
60-79, 2021-04-04, 1.8342, 0.0092, 84.6
60-79, 2021-04-05, -0.3384, -0.0015, 84.3
60-79, 2021-04-06, -4.3616, -0.0196, 81.6
60-79, 2021-04-07, -10.672, -0.0479, 74.8
60-79, 2021-04-08, -15.1538, -0.068, 75.3
60-79, 2021-04-09, -12.3643, -0.0555, 78.8
60-79, 2021-04-10, -4.3944, -0.0197, 85
60-79, 2021-04-11, 2.9478, 0.0147, 90.1
60-79, 2021-04-12, 6.5179, 0.0326, 91.1
60-79, 2021-04-13, 11.9713, 0.0598, 94.6
60-79, 2021-04-14, 27.1468, 0.1357, 105.5
60-79, 2021-04-15, 32.2181, 0.161, 107.6
60-79, 2021-04-16, 27.3488, 0.1367, 105
60-79, 2021-04-17, 18.4618, 0.0923, 103.2
60-79, 2021-04-18, 14.1985, 0.0709, 102.6
60-79, 2021-04-19, 11.5673, 0.0578, 102.8
60-79, 2021-04-20, 7.3367, 0.0367, 102.5
60-79, 2021-04-21, -2.3746, -0.0107, 101.8
60-79, 2021-04-22, -5.9392, -0.0266, 101
60-79, 2021-04-23, -3.2262, -0.0145, 100.5
60-79, 2021-04-24, -1.8997, -0.0085, 100.3
60-79, 2021-04-25, -2.4237, -0.0109, 100.2
60-79, 2021-04-26, -2.2327, -0.01, 99.5
60-79, 2021-04-27, -2.0471, -0.0092, 99.1
60-79, 2021-04-28, -3.0897, -0.0139, 97.4
60-79, 2021-04-29, -5.2842, -0.0237, 94.4
60-79, 2021-04-30, -6.9982, -0.0314, 92.1
60-79, 2021-05-01, -9.6349, -0.0432, 89.4
60-79, 2021-05-02, -11.0214, -0.0494, 87.4
60-79, 2021-05-03, -12.2824, -0.0551, 86.1
60-79, 2021-05-04, -13.8873, -0.0623, 84.2
60-79, 2021-05-05, -14.9081, -0.0669, 81.3
60-79, 2021-05-06, -14.6734, -0.0658, 78.7
60-79, 2021-05-07, -15.3503, -0.0689, 75.9
60-79, 2021-05-08, -14.9572, -0.0671, 73.2
60-79, 2021-05-09, -15.7651, -0.0707, 70.8
60-79, 2021-05-10, -16.0217, -0.0719, 69.8
60-79, 2021-05-11, -15.1647, -0.068, 68.3
60-79, 2021-05-12, -15.5195, -0.0696, 64.7
60-79, 2021-05-13, -15.4049, -0.0691, 61.9
60-79, 2021-05-14, -17.9432, -0.0805, 56.7
60-79, 2021-05-15, -21.0984, -0.0947, 50.7
60-79, 2021-05-16, -21.5242, -0.0966, 48.7
60-79, 2021-05-17, -21.7699, -0.0977, 48
60-79, 2021-05-18, -21.7208, -0.0974, 46.4
60-79, 2021-05-19, -20.3943, -0.0915, 43.2
60-79, 2021-05-20, -21.4369, -0.0962, 39
60-79, 2021-05-21, -18.0742, -0.0811, 37.9
60-79, 2021-05-22, -12.9702, -0.0582, 37.5
60-79, 2021-05-23, -12.3534, -0.0554, 35
60-79, 2021-05-24, -13.4997, -0.0606, 33.4
60-79, 2021-05-25, -13.729, -0.0616, 30.9
60-79, 2021-05-26, -16.513, -0.0741, 25
60-79, 2021-05-27, -16.8897, -0.0758, 21.8
60-79, 2021-05-28, -17.4738, -0.0784, 20.1
60-79, 2021-05-29, -18.1561, -0.0815, 18.7
60-79, 2021-05-30, -17.7085, -0.0794, 17.2
60-79, 2021-05-31, -16.5076, -0.0741, 17
60-79, 2021-06-01, -14.0129, -0.0629, 17.2
60-79, 2021-06-02, -7.0801, -0.0318, 17.8
60-79, 2021-06-03, -4.8911, -0.0219, 16
60-79, 2021-06-04, -5.9283, -0.0266, 13.7
60-79, 2021-06-05, -6.2067, -0.0278, 12.2
60-79, 2021-06-06, -5.6335, -0.0253, 11.3
60-79, 2021-06-07, -5.7536, -0.0258, 11.1
60-79, 2021-06-08, -6.3978, -0.0287, 10.6
60-79, 2021-06-09, -7.8771, -0.0353, 9.7
60-79, 2021-06-10, -7.0419, -0.0316, 8.7
60-79, 2021-06-11, -5.3988, -0.0242, 8.2
60-79, 2021-06-12, -4.176, -0.0187, 7.8
60-79, 2021-06-13, -3.8758, -0.0174, 7.2
60-79, 2021-06-14, -4.1433, -0.0186, 6.8
60-79, 2021-06-15, -3.9795, -0.0179, 6.3
60-79, 2021-06-16, -4.0232, -0.018, 5.2
60-79, 2021-06-17, -3.8103, -0.0171, 4.7
60-79, 2021-06-18, -3.8594, -0.0173, 4.2
60-79, 2021-06-19, -3.8594, -0.0173, 3.8
60-79, 2021-06-20, -3.6683, -0.0165, 3.4
60-79, 2021-06-21, -3.4991, -0.0157, 3.2
60-79, 2021-06-22, -3.1443, -0.0141, 3.1
60-79, 2021-06-23, -2.3146, -0.0104, 2.9
60-79, 2021-06-24, -2.1726, -0.0097, 2.5
60-79, 2021-06-25, -1.9051, -0.0085, 2.3
60-79, 2021-06-26, -1.6431, -0.0074, 2.2
60-79, 2021-06-27, -1.4138, -0.0063, 2.1
60-79, 2021-06-28, -1.2228, -0.0055, 2.1
60-79, 2021-06-29, -1.1409, -0.0051, 2
60-79, 2021-06-30, -0.9225, -0.0041, 2
60-79, 2021-07-01, -0.5623, -0.0025, 2
60-79, 2021-07-02, -0.4367, -0.002, 1.9
60-79, 2021-07-03, -0.3603, -0.0016, 1.8
60-79, 2021-07-04, -0.1965, -0.0009, 1.9
