Meldedatum, difference, group, trend, value
2022-06-09, , gleichbleibend, , 15.4
2022-06-16, 9.6, gleichbleibend, 0.3357, 25
2022-06-23, -3.6, gleichbleibend, -0.0909, 21.4
2022-06-30, 28.6, gleichbleibend, 1, 50
2022-07-07, 3.8, gleichbleibend, 0.1329, 53.8
2022-07-14, -10.9, gleichbleibend, -0.2753, 42.9
2022-07-21, 0.9, gleichbleibend, 0.0315, 43.8
2022-07-28, -6.3, gleichbleibend, -0.1591, 37.5
2022-08-04, -12.5, gleichbleibend, -0.3157, 25
2022-08-11, 8.3, gleichbleibend, 0.2902, 33.3
2022-08-18, -8.3, gleichbleibend, -0.2096, 25
2022-08-25, 25, gleichbleibend, 0.8741, 50
2022-09-01, , gleichbleibend, , 50
2022-09-08, -3.3, gleichbleibend, -0.0833, 46.7
2022-09-15, -39.6, gleichbleibend, -1, 7.1
2022-09-22, 21.5, gleichbleibend, 0.7517, 28.6
2022-09-29, -1.9, gleichbleibend, -0.048, 26.7
2022-10-06, 1.9, gleichbleibend, 0.0664, 28.6
