Altersgruppe, Meldedatum, value
>=80, 2022-06-09, 122.8
>=80, 2022-06-10, 133.8
>=80, 2022-06-11, 145.6
>=80, 2022-06-12, 148.8
>=80, 2022-06-13, 150.4
>=80, 2022-06-14, 184.7
>=80, 2022-06-15, 189.7
>=80, 2022-06-16, 193.2
>=80, 2022-06-17, 179.6
>=80, 2022-06-18, 187.8
>=80, 2022-06-19, 189.6
>=80, 2022-06-20, 191.4
>=80, 2022-06-21, 206
>=80, 2022-06-22, 224.9
>=80, 2022-06-23, 241.5
>=80, 2022-06-24, 273.7
>=80, 2022-06-25, 281.7
>=80, 2022-06-26, 283.6
>=80, 2022-06-27, 284.8
>=80, 2022-06-28, 293
>=80, 2022-06-29, 301.4
>=80, 2022-06-30, 309
>=80, 2022-07-01, 313.9
>=80, 2022-07-02, 319.4
>=80, 2022-07-03, 319.9
>=80, 2022-07-04, 321.6
>=80, 2022-07-05, 325.4
>=80, 2022-07-06, 325.4
>=80, 2022-07-07, 328.5
>=80, 2022-07-08, 332.8
>=80, 2022-07-09, 330.7
>=80, 2022-07-10, 331.7
>=80, 2022-07-11, 330.8
>=80, 2022-07-12, 340.1
>=80, 2022-07-13, 350.4
>=80, 2022-07-14, 366.7
>=80, 2022-07-15, 379
>=80, 2022-07-16, 400.7
>=80, 2022-07-17, 403.5
>=80, 2022-07-18, 403.2
>=80, 2022-07-19, 414.9
>=80, 2022-07-20, 425.9
>=80, 2022-07-21, 427.3
>=80, 2022-07-22, 429.4
>=80, 2022-07-23, 425
>=80, 2022-07-24, 424.7
>=80, 2022-07-25, 425.6
>=80, 2022-07-26, 432.2
>=80, 2022-07-27, 425.1
>=80, 2022-07-28, 413.8
>=80, 2022-07-29, 399.3
>=80, 2022-07-30, 378.7
>=80, 2022-07-31, 373.1
>=80, 2022-08-01, 369.7
>=80, 2022-08-02, 343
>=80, 2022-08-03, 325.2
>=80, 2022-08-04, 308.2
>=80, 2022-08-05, 294.8
>=80, 2022-08-06, 288.5
>=80, 2022-08-07, 288.2
>=80, 2022-08-08, 287.4
>=80, 2022-08-09, 275.3
>=80, 2022-08-10, 262.3
>=80, 2022-08-11, 249.2
>=80, 2022-08-12, 242
>=80, 2022-08-13, 238.1
>=80, 2022-08-14, 236.4
>=80, 2022-08-15, 236.6
>=80, 2022-08-16, 228.9
>=80, 2022-08-17, 227
>=80, 2022-08-18, 230.4
>=80, 2022-08-19, 229.3
>=80, 2022-08-20, 222
>=80, 2022-08-21, 221.6
>=80, 2022-08-22, 219.8
>=80, 2022-08-23, 213.9
>=80, 2022-08-24, 200.6
>=80, 2022-08-25, 186.6
>=80, 2022-08-26, 174.5
>=80, 2022-08-27, 169.5
>=80, 2022-08-28, 167.1
>=80, 2022-08-29, 167.2
>=80, 2022-08-30, 160.5
>=80, 2022-08-31, 157.1
>=80, 2022-09-01, 152.8
>=80, 2022-09-02, 151.3
>=80, 2022-09-03, 149.1
>=80, 2022-09-04, 148.9
>=80, 2022-09-05, 148.1
>=80, 2022-09-06, 146.8
>=80, 2022-09-07, 145.6
>=80, 2022-09-08, 147.8
>=80, 2022-09-09, 150.4
>=80, 2022-09-10, 151.4
>=80, 2022-09-11, 151.3
>=80, 2022-09-12, 152
>=80, 2022-09-13, 156.7
>=80, 2022-09-14, 160.8
>=80, 2022-09-15, 164.8
>=80, 2022-09-16, 168.2
>=80, 2022-09-17, 173.3
>=80, 2022-09-18, 174.1
>=80, 2022-09-19, 174.2
>=80, 2022-09-20, 180.5
>=80, 2022-09-21, 186.7
>=80, 2022-09-22, 197.9
>=80, 2022-09-23, 209.6
>=80, 2022-09-24, 223.5
>=80, 2022-09-25, 229.4
>=80, 2022-09-26, 233.3
>=80, 2022-09-27, 260.1
>=80, 2022-09-28, 304
>=80, 2022-09-29, 343.2
>=80, 2022-09-30, 375.9
>=80, 2022-10-01, 404.9
>=80, 2022-10-02, 412.1
>=80, 2022-10-03, 416
>=80, 2022-10-04, 361.8
>=80, 2022-10-05, 409.7
>=80, 2022-10-06, 459
>=80, 2022-10-07, 523.5
>=80, 2022-10-08, 570.8
>=80, 2022-10-09, 576.3
>=80, 2022-10-10, 581.2
>=80, 2022-10-11, 716.8
>=80, 2022-10-12, 724.6
>=80, 2022-10-13, 730.1
>=80, 2022-10-14, 710.7
>=80, 2022-10-15, 701.6
>=80, 2022-10-16, 703.3
>=80, 2022-10-17, 701.3
>=80, 2022-10-18, 698.2
>=80, 2022-10-19, 694.1
>=80, 2022-10-20, 675.3
>=80, 2022-10-21, 626.5
