Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-10-11, 11.7705, 19.0104, Bayern, 9, 1, 19.01, , , 
2022-10-10, 3.028, 13.9561, Bayern, 9, 0.2573, 17.34, , , 
2022-10-09, 3.157, 14.5557, Bayern, 9, 0.2682, 17.67, , , 
2022-10-08, 3.2405, 15.1932, Bayern, 9, 0.2753, 17.82, 23.43, 24.86, 28.2
2022-10-07, 2.8838, 14.032, Bayern, 9, 0.245, 17.67, 21.83, 22.37, 22.91
2022-10-06, 1.7758, 11.8692, Bayern, 9, 0.1509, 17.38, 20.65, 21.09, 21.57
2022-10-05, 0.2049, 9.3117, Bayern, 9, 0.0174, 15.78, 18.06, 18.38, 18.79
2022-10-04, -0.6678, 7.2399, Bayern, 9, -0.2195, 12.32, 13.41, 13.62, 13.87
2022-10-03, 4.3333, 10.9281, Bayern, 9, 0.3681, 15.51, 16.67, 16.95, 17.25
2022-10-02, 4.561, 11.3987, Bayern, 9, 0.3875, 15.37, 16.46, 16.74, 17.03
2022-10-01, 4.8721, 11.9527, Bayern, 9, 0.4139, 15.27, 16.32, 16.58, 16.87
2022-09-30, 4.6369, 11.1482, Bayern, 9, 0.3939, 14.65, 15.55, 15.79, 16.06
2022-09-29, 4.2347, 10.0934, Bayern, 9, 0.3598, 13.78, 14.54, 14.75, 14.99
2022-09-28, 3.6199, 9.1068, Bayern, 9, 0.3075, 12.89, 13.51, 13.7, 13.89
2022-09-27, 2.3526, 7.9077, Bayern, 9, 0.1999, 11.62, 12.1, 12.25, 12.41
2022-09-26, 1.5557, 6.5948, Bayern, 9, 0.1322, 10.17, 10.5, 10.61, 10.73
2022-09-25, 1.6468, 6.8377, Bayern, 9, 0.1399, 9.96, 10.28, 10.38, 10.5
2022-09-24, 1.6848, 7.0805, Bayern, 9, 0.1431, 9.66, 9.96, 10.05, 10.16
2022-09-23, 1.4495, 6.5114, Bayern, 9, 0.1231, 9.19, 9.45, 9.53, 9.63
2022-09-22, 1.1763, 5.8587, Bayern, 9, 0.0999, 8.75, 8.98, 9.05, 9.13
2022-09-21, 1.1232, 5.4868, Bayern, 9, 0.0954, 8.2, 8.39, 8.45, 8.51
2022-09-20, 1.624, 5.5551, Bayern, 9, 0.138, 8.07, 8.23, 8.29, 8.35
2022-09-19, 0.9334, 5.0391, Bayern, 9, 0.0793, 7.26, 7.39, 7.43, 7.48
2022-09-18, 0.8955, 5.1909, Bayern, 9, 0.0761, 7.17, 7.29, 7.33, 7.38
2022-09-17, 0.9107, 5.3958, Bayern, 9, 0.0774, 7.11, 7.23, 7.27, 7.31
2022-09-16, 0.5312, 5.0619, Bayern, 9, 0.0451, 6.78, 6.89, 6.92, 6.96
2022-09-15, 0.3339, 4.6824, Bayern, 9, 0.0284, 6.58, 6.67, 6.7, 6.73
2022-09-14, -0.0607, 4.3637, Bayern, 9, -0.02, 6.4, 6.48, 6.5, 6.53
2022-09-13, -0.2656, 3.9311, Bayern, 9, -0.0873, 5.95, 6.01, 6.03, 6.05
2022-09-12, -0.3036, 4.1056, Bayern, 9, -0.0998, 5.99, 6.04, 6.05, 6.07
2022-09-11, -0.2504, 4.2954, Bayern, 9, -0.0823, 6.03, 6.07, 6.09, 6.1
2022-09-10, -0.2504, 4.4851, Bayern, 9, -0.0823, 6.01, 6.06, 6.07, 6.08
2022-09-09, -0.0304, 4.5306, Bayern, 9, -0.01, 6.03, 6.07, 6.08, 6.1
2022-09-08, -0.4933, 4.3485, Bayern, 9, -0.1621, 6.01, 6.05, 6.05, 6.06
2022-09-07, -0.5844, 4.4244, Bayern, 9, -0.192, 5.87, 5.9, 5.91, 5.92
2022-09-06, -0.8955, 4.1967, Bayern, 9, -0.2943, 5.96, 5.98, 5.99, 5.99
2022-09-05, -0.5085, 4.4092, Bayern, 9, -0.1671, 6.23, 6.25, 6.25, 6.25
2022-09-04, -0.5768, 4.5458, Bayern, 9, -0.1895, 6.18, 6.2, 6.2, 6.2
2022-09-03, -0.6147, 4.7355, Bayern, 9, -0.202, 6.2, 6.22, 6.22, 6.22
2022-09-02, -0.9714, 4.561, Bayern, 9, -0.3192, 6.26, 6.28, 6.28, 6.28
2022-09-01, -0.6223, 4.8418, Bayern, 9, -0.2045, 6.46, 6.48, 6.48, 6.48
2022-08-31, -0.6982, 5.0087, Bayern, 9, -0.2294, 6.67, 6.69, 6.69, 6.69
2022-08-30, -1.7455, 5.0922, Bayern, 9, -0.5736, 6.97, 6.99, 6.99, 6.99
2022-08-29, -0.7665, 4.9177, Bayern, 9, -0.2519, 6.79, 6.81, 6.81, 6.81
2022-08-28, -0.7665, 5.1226, Bayern, 9, -0.2519, 6.86, 6.88, 6.88, 6.88
2022-08-27, -0.8044, 5.3502, Bayern, 9, -0.2643, 6.89, 6.91, 6.91, 6.91
