Altersgruppe, Meldedatum, difference, trend, value
5-14, 2023-02-24, -0.1179, -0.1304, 0.51
5-14, 2023-02-23, -0.3014, -0.3333, 0.54
5-14, 2023-02-22, -0.2359, -0.2609, 0.55
5-14, 2023-02-21, -0.3407, -0.3768, 0.56
5-14, 2023-02-20, -0.1703, -0.1884, 0.67
5-14, 2023-02-19, -0.1703, -0.1884, 0.67
5-14, 2023-02-18, -0.1441, -0.1594, 0.67
5-14, 2023-02-17, -0.1179, -0.1304, 0.76
5-14, 2023-02-16, , , 0.9
5-14, 2023-02-15, -0.0131, -0.0145, 0.9
5-14, 2023-02-14, 0.1441, 0.234, 0.96
5-14, 2023-02-13, 0.0917, 0.1489, 0.94
5-14, 2023-02-12, 0.0393, 0.0638, 0.96
5-14, 2023-02-11, 0.0262, 0.0426, 0.93
5-14, 2023-02-10, 0.0524, 0.0851, 0.94
5-14, 2023-02-09, -0.0131, -0.0145, 0.86
5-14, 2023-02-08, -0.0262, -0.029, 0.89
5-14, 2023-02-07, -0.1572, -0.1739, 0.8
5-14, 2023-02-06, -0.1179, -0.1304, 0.85
5-14, 2023-02-05, -0.0786, -0.087, 0.89
5-14, 2023-02-04, -0.0917, -0.1014, 0.9
5-14, 2023-02-03, -0.0393, -0.0435, 0.92
5-14, 2023-02-02, 0.131, 0.2128, 0.93
5-14, 2023-02-01, 0.131, 0.2128, 0.92
5-14, 2023-01-31, 0.2228, 0.3617, 1.02
5-14, 2023-01-30, 0.3145, 0.5106, 1.02
5-14, 2023-01-29, 0.2883, 0.4681, 0.98
5-14, 2023-01-28, 0.3014, 0.4894, 1
5-14, 2023-01-27, 0.2228, 0.3617, 0.88
5-14, 2023-01-26, 0.1703, 0.2766, 0.8
5-14, 2023-01-25, 0.1703, 0.2766, 0.76
5-14, 2023-01-24, 0.1966, 0.3191, 0.68
5-14, 2023-01-23, 0.0917, 0.1489, 0.58
5-14, 2023-01-22, 0.1179, 0.1915, 0.6
5-14, 2023-01-21, 0.1179, 0.1915, 0.59
5-14, 2023-01-20, 0.2228, 0.3617, 0.63
5-14, 2023-01-19, 0.1572, 0.2553, 0.63
5-14, 2023-01-18, 0.1048, 0.1702, 0.59
5-14, 2023-01-17, 0.0393, 0.0638, 0.52
5-14, 2023-01-16, 0.0393, 0.0638, 0.55
5-14, 2023-01-15, 0.0393, 0.0638, 0.52
5-14, 2023-01-14, 0.0524, 0.0851, 0.55
5-14, 2023-01-13, -0.131, -0.1449, 0.48
5-14, 2023-01-12, -0.1179, -0.1304, 0.5
5-14, 2023-01-11, -0.1966, -0.2174, 0.51
5-14, 2023-01-10, -0.2621, -0.2899, 0.54
5-14, 2023-01-09, -0.1703, -0.1884, 0.48
5-14, 2023-01-08, -0.1441, -0.1594, 0.48
5-14, 2023-01-07, -0.131, -0.1449, 0.45
5-14, 2023-01-06, 0.0393, 0.0638, 0.51
5-14, 2023-01-05, 0.0786, 0.1277, 0.5
5-14, 2023-01-04, 0.0917, 0.1489, 0.6
5-14, 2023-01-03, 0.0917, 0.1489, 0.71
5-14, 2023-01-02, -0.1834, -0.2029, 0.58
5-14, 2023-01-01, -0.1966, -0.2174, 0.55
5-14, 2022-12-31, -0.249, -0.2754, 0.54
5-14, 2022-12-30, -0.2228, -0.2464, 0.51
5-14, 2022-12-29, -0.1703, -0.1884, 0.54
5-14, 2022-12-28, -0.1179, -0.1304, 0.56
5-14, 2022-12-27, 0.0655, 0.1064, 0.55
5-14, 2022-12-26, 0.1966, 0.3191, 0.76
5-14, 2022-12-25, 0.1966, 0.3191, 0.77
5-14, 2022-12-24, 0.2097, 0.3404, 0.84
5-14, 2022-12-23, 0.131, 0.2128, 0.8
5-14, 2022-12-22, 0.0131, 0.0213, 0.76
5-14, 2022-12-21, 0.0655, 0.1064, 0.72
5-14, 2022-12-20, -0.0655, -0.0725, 0.67
5-14, 2022-12-19, -0.0131, -0.0145, 0.62
5-14, 2022-12-18, , , 0.62
5-14, 2022-12-17, 0.0262, 0.0426, 0.6
5-14, 2022-12-16, 0.0655, 0.1064, 0.62
5-14, 2022-12-15, 0.0786, 0.1277, 0.69
5-14, 2022-12-14, -0.0393, -0.0435, 0.59
5-14, 2022-12-13, 0.0131, 0.0213, 0.58
5-14, 2022-12-12, -0.0393, -0.0435, 0.63
5-14, 2022-12-11, -0.0786, -0.087, 0.62
5-14, 2022-12-10, -0.0917, -0.1014, 0.58
5-14, 2022-12-09, -0.1834, -0.2029, 0.6
5-14, 2022-12-08, -0.1048, -0.1159, 0.55
5-14, 2022-12-07, 0.0917, 0.1489, 0.64
5-14, 2022-12-06, -0.0393, -0.0435, 0.66
5-14, 2022-12-05, 0.0131, 0.0213, 0.68
5-14, 2022-12-04, 0.0262, 0.0426, 0.72
5-14, 2022-12-03, 0.0131, 0.0213, 0.73
5-14, 2022-12-02, 0.0655, 0.1064, 0.76
5-14, 2022-12-01, -0.0262, -0.029, 0.77
5-14, 2022-11-30, -0.1048, -0.1159, 0.72
5-14, 2022-11-29, , , 0.8
5-14, 2022-11-28, 0.0786, 0.1277, 0.73
5-14, 2022-11-27, 0.0917, 0.1489, 0.73
5-14, 2022-11-26, 0.131, 0.2128, 0.75
5-14, 2022-11-25, 0.1703, 0.2766, 0.8
5-14, 2022-11-24, 0.131, 0.2128, 0.81
5-14, 2022-11-23, 0.1048, 0.1702, 0.8
5-14, 2022-11-22, 0.1703, 0.2766, 0.72
5-14, 2022-11-21, 0.0262, 0.0426, 0.63
5-14, 2022-11-20, 0.0262, 0.0426, 0.6
5-14, 2022-11-19, 0.0131, 0.0213, 0.56
5-14, 2022-11-18, -0.1572, -0.1739, 0.52
5-14, 2022-11-17, -0.1572, -0.1739, 0.56
5-14, 2022-11-16, -0.1834, -0.2029, 0.54
5-14, 2022-11-15, -0.2359, -0.2609, 0.47
5-14, 2022-11-14, -0.131, -0.1449, 0.55
5-14, 2022-11-13, -0.131, -0.1449, 0.55
5-14, 2022-11-12, -0.1703, -0.1884, 0.58
5-14, 2022-11-11, -0.0393, -0.0435, 0.63
5-14, 2022-11-10, 0.0524, 0.0851, 0.66
5-14, 2022-11-09, 0.1179, 0.1915, 0.75
5-14, 2022-11-08, , , 0.84
5-14, 2022-11-07, -0.2228, -0.2464, 0.84
5-14, 2022-11-06, -0.2883, -0.3188, 0.84
5-14, 2022-11-05, -0.249, -0.2754, 0.88
5-14, 2022-11-04, -0.1966, -0.2174, 0.84
5-14, 2022-11-03, -0.2228, -0.2464, 0.76
5-14, 2022-11-02, -0.3145, -0.3478, 0.84
5-14, 2022-11-01, -0.3538, -0.3913, 0.85
5-14, 2022-10-31, -0.1572, -0.1739, 1.1
5-14, 2022-10-30, -0.131, -0.1449, 1.17
5-14, 2022-10-29, -0.131, -0.1449, 1.13
5-14, 2022-10-28, -0.1966, -0.2174, 1.13
5-14, 2022-10-27, -0.1441, -0.1594, 1.24
5-14, 2022-10-26, -0.0131, -0.0145, 1.22
5-14, 2022-10-25, 0.1572, 0.2553, 1.35
5-14, 2022-10-24, 0.1179, 0.1915, 1.34
5-14, 2022-10-23, 0.1572, 0.2553, 1.32
5-14, 2022-10-22, 0.1441, 0.234, 1.31
5-14, 2022-10-21, 0.131, 0.2128, 1.3
5-14, 2022-10-20, 0.0524, 0.0851, 1.28
5-14, 2022-10-19, 0.0786, 0.1277, 1.26
5-14, 2022-10-18, , , 1.17
5-14, 2022-10-17, 0.1572, 0.2553, 1.15
5-14, 2022-10-16, 0.1048, 0.1702, 1.13
5-14, 2022-10-15, 0.1048, 0.1702, 1.15
5-14, 2022-10-14, 0.2097, 0.3404, 1.19
5-14, 2022-10-13, 0.3669, 0.5957, 1.27
5-14, 2022-10-12, 0.2359, 0.383, 1.26
5-14, 2022-10-11, 0.2359, 0.383, 1.31
5-14, 2022-10-10, -0.1572, -0.1739, 0.97
5-14, 2022-10-09, -0.1179, -0.1304, 1.01
5-14, 2022-10-08, -0.1048, -0.1159, 1
5-14, 2022-10-07, -0.2097, -0.2319, 0.97
5-14, 2022-10-06, -0.2752, -0.3043, 0.84
5-14, 2022-10-05, -0.2359, -0.2609, 0.86
5-14, 2022-10-04, -0.1048, -0.1159, 0.85
5-14, 2022-10-03, 0.1703, 0.2766, 1.15
5-14, 2022-10-02, 0.1441, 0.234, 1.1
5-14, 2022-10-01, 0.131, 0.2128, 1.09
5-14, 2022-09-30, 0.1966, 0.3191, 1.13
5-14, 2022-09-29, 0.1048, 0.1702, 1.21
5-14, 2022-09-28, 0.0524, 0.0851, 1.17
5-14, 2022-09-27, -0.0131, -0.0145, 1
5-14, 2022-09-26, 0.0786, 0.1277, 0.92
5-14, 2022-09-25, 0.1048, 0.1702, 0.94
5-14, 2022-09-24, 0.131, 0.2128, 0.94
5-14, 2022-09-23, 0.1179, 0.1915, 0.88
5-14, 2022-09-22, 0.2097, 0.3404, 0.86
5-14, 2022-09-21, 0.249, 0.4043, 0.88
5-14, 2022-09-20, -0.0131, -0.0145, 0.9
5-14, 2022-09-19, -0.0524, -0.058, 0.77
5-14, 2022-09-18, -0.1048, -0.1159, 0.76
5-14, 2022-09-17, -0.1179, -0.1304, 0.75
5-14, 2022-09-16, -0.1179, -0.1304, 0.76
5-14, 2022-09-15, -0.1179, -0.1304, 0.64
5-14, 2022-09-14, -0.0524, -0.058, 0.63
5-14, 2022-09-13, 0.1572, 0.2553, 0.64
5-14, 2022-09-12, 0.1179, 0.1915, 0.79
5-14, 2022-09-11, 0.1834, 0.2979, 0.84
5-14, 2022-09-10, 0.1834, 0.2979, 0.85
5-14, 2022-09-09, 0.131, 0.2128, 0.84
5-14, 2022-09-08, -0.0262, -0.029, 0.8
5-14, 2022-09-07, -0.0393, -0.0435, 0.77
5-14, 2022-09-06, -0.1572, -0.1739, 0.81
5-14, 2022-09-05, -0.2621, -0.2899, 0.72
5-14, 2022-09-04, -0.2883, -0.3188, 0.66
5-14, 2022-09-03, -0.3145, -0.3478, 0.66
5-14, 2022-09-02, -0.3014, -0.3333, 0.69
5-14, 2022-09-01, -0.1703, -0.1884, 0.76
5-14, 2022-08-31, -0.3407, -0.3768, 0.73
5-14, 2022-08-30, -0.0131, -0.0145, 0.79
5-14, 2022-08-29, 0.131, 0.2128, 0.89
5-14, 2022-08-28, 0.1572, 0.2553, 0.9
5-14, 2022-08-27, 0.1703, 0.2766, 0.96
5-14, 2022-08-26, 0.1966, 0.3191, 0.98
5-14, 2022-08-25, 0.2097, 0.3404, 1.07
5-14, 2022-08-24, 0.1966, 0.3191, 1.19
5-14, 2022-08-23, -0.0524, -0.058, 1.11
5-14, 2022-08-22, -0.1048, -0.1159, 1.05
5-14, 2022-08-21, -0.1179, -0.1304, 1.05
5-14, 2022-08-20, -0.1834, -0.2029, 1.01
5-14, 2022-08-19, -0.2228, -0.2464, 1
5-14, 2022-08-18, -0.2621, -0.2899, 1.01
5-14, 2022-08-17, -0.0655, -0.0725, 1.04
