Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 27, , 70.4
2022-06-15, -0.7, steigend, 33, -0.0222, 69.7
2022-06-22, -9.1, steigend, 33, -0.288, 60.6
2022-06-29, -15.1, steigend, 33, -0.4778, 45.5
2022-07-06, -15.2, steigend, 33, -0.481, 30.3
2022-07-13, -6.1, steigend, 33, -0.193, 24.2
2022-07-20, -3.6, steigend, 34, -0.1139, 20.6
2022-07-27, -14.7, steigend, 34, -0.4652, 5.9
2022-08-03, -5.9, steigend, 34, -0.1867, 
2022-08-10, , steigend, 34, , 
2022-08-17, 8.8, steigend, 34, 0.2993, 8.8
2022-08-24, , steigend, 34, , 8.8
2022-08-31, 11.8, steigend, 34, 0.4014, 20.6
2022-09-07, 2.9, steigend, 34, 0.0986, 23.5
2022-09-14, 20.6, steigend, 34, 0.7007, 44.1
2022-09-21, 29.4, steigend, 34, 1, 73.5
2022-09-28, -2.9, steigend, 34, -0.0918, 70.6
2022-10-05, -17.7, steigend, 34, -0.5601, 52.9
2022-10-12, -8.2, steigend, 47, -0.2595, 44.7
2022-10-19, -13.4, steigend, 48, -0.4241, 31.3
2022-10-26, -27.2, steigend, 49, -0.8608, 4.1
2022-11-02, 7.9, steigend, 50, 0.2687, 12
2022-11-09, 2, steigend, 50, 0.068, 14
2022-11-16, 2, steigend, 50, 0.068, 16
2022-11-23, 3.2, steigend, 52, 0.1088, 19.2
2022-11-30, 17.3, steigend, 52, 0.5884, 36.5
2022-12-07, 20.1, steigend, 53, 0.6837, 56.6
2022-12-14, 4.5, steigend, 54, 0.1531, 61.1
2022-12-21, -22.2, steigend, 54, -0.7025, 38.9
2022-12-28, -31.6, steigend, 55, -1, 7.3
2023-01-04, -1.8, steigend, 55, -0.057, 5.5
2023-01-11, 4.1, steigend, 52, 0.1395, 9.6
2023-01-18, 4, steigend, 44, 0.1361, 13.6
