Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 26, , 23.1
2022-06-15, 5.9, gleichbleibend, 31, 0.1879, 29
2022-06-22, -0.9, gleichbleibend, 32, -0.0319, 28.1
2022-06-29, 15.7, gleichbleibend, 32, 0.5, 43.8
2022-07-06, 6.2, gleichbleibend, 32, 0.1975, 50
2022-07-13, , gleichbleibend, 32, , 50
2022-07-20, 15.6, gleichbleibend, 32, 0.4968, 65.6
2022-07-27, -21.8, gleichbleibend, 32, -0.773, 43.8
2022-08-03, -28.2, gleichbleibend, 32, -1, 15.6
2022-08-10, , gleichbleibend, 32, , 15.6
2022-08-17, 6.3, gleichbleibend, 32, 0.2006, 21.9
2022-08-24, 15.6, gleichbleibend, 32, 0.4968, 37.5
2022-08-31, 3.1, gleichbleibend, 32, 0.0987, 40.6
2022-09-07, 15.6, gleichbleibend, 32, 0.4968, 56.2
2022-09-14, -15.6, gleichbleibend, 32, -0.5532, 40.6
2022-09-21, -12.5, gleichbleibend, 32, -0.4433, 28.1
2022-09-28, 6.3, gleichbleibend, 32, 0.2006, 34.4
2022-10-05, -12.5, gleichbleibend, 32, -0.4433, 21.9
2022-10-12, 31.4, gleichbleibend, 45, 1, 53.3
2022-10-19, -9.8, gleichbleibend, 46, -0.3475, 43.5
2022-10-26, 5.4, gleichbleibend, 47, 0.172, 48.9
2022-11-02, -5.1, gleichbleibend, 48, -0.1809, 43.8
2022-11-09, -10.5, gleichbleibend, 48, -0.3723, 33.3
2022-11-16, 17.7, gleichbleibend, 49, 0.5637, 51
2022-11-23, 7, gleichbleibend, 50, 0.2229, 58
2022-11-30, 2, gleichbleibend, 50, 0.0637, 60
2022-12-07, -22.7, gleichbleibend, 51, -0.805, 37.3
2022-12-14, -4.6, gleichbleibend, 52, -0.1631, 32.7
2022-12-21, 23.1, gleichbleibend, 52, 0.7357, 55.8
2022-12-28, 0.8, gleichbleibend, 53, 0.0255, 56.6
2023-01-04, -20.8, gleichbleibend, 53, -0.7376, 35.8
2023-01-11, 5.7, gleichbleibend, 53, 0.1815, 41.5
2023-01-18, 11.3, gleichbleibend, 53, 0.3599, 52.8
2023-01-25, , gleichbleibend, 53, , 52.8
2023-02-01, -11.3, gleichbleibend, 53, -0.4007, 41.5
2023-02-08, -12.7, gleichbleibend, 52, -0.4504, 28.8
2023-02-15, -9.3, gleichbleibend, 41, -0.3298, 19.5
2023-02-22, 13.8, gleichbleibend, 9, 0.4395, 33.3
