Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 26, , 15.4
2022-06-15, 7.2, gleichbleibend, 31, 0.2466, 22.6
2022-06-22, 5.5, gleichbleibend, 32, 0.1884, 28.1
2022-06-29, 12.5, gleichbleibend, 32, 0.4281, 40.6
2022-07-06, 9.4, gleichbleibend, 32, 0.3219, 50
2022-07-13, , gleichbleibend, 32, , 50
2022-07-20, 15.6, gleichbleibend, 32, 0.5342, 65.6
2022-07-27, -25, gleichbleibend, 32, -0.8897, 40.6
2022-08-03, -28.1, gleichbleibend, 32, -1, 12.5
2022-08-10, 3.1, gleichbleibend, 32, 0.1062, 15.6
2022-08-17, 6.3, gleichbleibend, 32, 0.2158, 21.9
2022-08-24, 15.6, gleichbleibend, 32, 0.5342, 37.5
2022-08-31, 6.3, gleichbleibend, 32, 0.2158, 43.8
2022-09-07, 12.4, gleichbleibend, 32, 0.4247, 56.2
2022-09-14, -18.7, gleichbleibend, 32, -0.6655, 37.5
2022-09-21, -12.5, gleichbleibend, 32, -0.4448, 25
2022-09-28, 3.1, gleichbleibend, 32, 0.1062, 28.1
2022-10-05, -6.2, gleichbleibend, 32, -0.2206, 21.9
2022-10-12, 29.2, gleichbleibend, 45, 1, 51.1
2022-10-19, -12, gleichbleibend, 46, -0.427, 39.1
2022-10-26, 3.5, gleichbleibend, 47, 0.1199, 42.6
2022-11-02, -0.9, gleichbleibend, 48, -0.032, 41.7
2022-11-09, -6.3, gleichbleibend, 48, -0.2242, 35.4
2022-11-16, 19.7, gleichbleibend, 49, 0.6747, 55.1
2022-11-23, 2.9, gleichbleibend, 50, 0.0993, 58
2022-11-30, 4, gleichbleibend, 50, 0.137, 62
2022-12-07, -24.7, gleichbleibend, 51, -0.879, 37.3
2022-12-14, -4.6, gleichbleibend, 52, -0.1637, 32.7
2022-12-21, 25, gleichbleibend, 52, 0.8562, 57.7
2022-12-28, 0.8, gleichbleibend, 53, 0.0274, 58.5
2023-01-04, -26.4, gleichbleibend, 53, -0.9395, 32.1
2023-01-11, 9.4, gleichbleibend, 53, 0.3219, 41.5
2023-01-18, 7.6, gleichbleibend, 53, 0.2603, 49.1
2023-01-25, 5.6, gleichbleibend, 53, 0.1918, 54.7
2023-02-01, -15.1, gleichbleibend, 53, -0.5374, 39.6
2023-02-08, -11.3, gleichbleibend, 53, -0.4021, 28.3
2023-02-15, -4.9, gleichbleibend, 47, -0.1744, 23.4
2023-02-22, 11.7, gleichbleibend, 37, 0.4007, 35.1
