Meldedatum, difference, frozen, trend, value, Lower, Prediction, Upper
2022-02-03, 0.3604, 4.9918, 0.1157, 10.9807, 10.99, 10.99, 10.99
2022-02-04, 0.7256, 5.4435, 0.2329, 11.5381, 11.55, 11.55, 11.55
2022-02-05, 0.9923, 5.745, 0.3185, 11.8925, 11.9, 11.9, 11.9
2022-02-06, 0.8242, 5.6273, 0.2646, 12.0343, 12.05, 12.05, 12.05
2022-02-07, 0.7689, 5.4038, 0.2468, 12.1496, 12.16, 12.16, 12.16
2022-02-08, 1.0128, 5.5973, 0.3251, 12.5064, 12.52, 12.52, 12.52
2022-02-09, 1.2927, 6.0622, 0.415, 12.8717, 12.88, 12.88, 12.88
2022-02-10, 1.229, 6.2208, 0.3945, 12.9281, 12.94, 12.94, 12.94
2022-02-11, 1.014, 6.4575, 0.3255, 12.8404, 12.85, 12.85, 12.85
2022-02-12, 0.7064, 6.4514, 0.2268, 12.7719, 12.78, 12.78, 12.78
2022-02-13, 0.5971, 6.2244, 0.1917, 12.6542, 12.67, 12.67, 12.67
2022-02-14, 0.5226, 5.9264, 0.1678, 12.5773, 12.59, 12.59, 12.59
2022-02-15, 0.2967, 5.894, 0.0953, 12.4632, 12.48, 12.48, 12.48
2022-02-16, -0.0324, 6.0298, -0.0113, 12.3875, 12.4, 12.4, 12.4
2022-02-17, -0.2595, 5.9613, -0.09, 12.4211, 12.43, 12.43, 12.43
2022-02-18, -0.2235, 6.234, -0.0775, 12.4656, 12.48, 12.48, 12.48
2022-02-19, -0.0829, 6.3686, -0.0288, 12.4536, 12.47, 12.47, 12.47
2022-02-20, 0.0384, 6.2628, 0.0123, 12.5509, 12.56, 12.56, 12.56
2022-02-21, 0.1285, 6.055, 0.0413, 12.611, 12.62, 12.62, 12.62
2022-02-22, 0.3112, 6.2052, 0.0999, 12.7047, 12.72, 12.72, 12.72
2022-02-23, 0.3076, 6.3373, 0.0987, 12.5689, 12.58, 12.58, 12.58
2022-02-24, 0.3064, 6.2676, 0.0983, 12.4716, 12.48, 12.48, 12.48
2022-02-25, 0.0384, 6.2724, 0.0123, 12.3106, 12.32, 12.32, 12.32
2022-02-26, 0.149, 6.5175, 0.0478, 12.2205, 12.23, 12.23, 12.23
2022-02-27, 0.0565, 6.3193, 0.0181, 12.1989, 12.21, 12.21, 12.21
2022-02-28, 0.0156, 6.0706, 0.005, 12.0811, 12.09, 12.09, 12.09
2022-03-01, -0.2799, 5.9252, -0.0971, 11.8301, 11.84, 11.84, 11.84
2022-03-02, -0.2042, 6.1331, -0.0708, 11.6847, 11.7, 11.7, 11.7
2022-03-03, 0.0817, 6.3493, 0.0262, 11.6414, 11.65, 11.65, 11.65
2022-03-04, 0.0745, 6.3469, 0.0239, 11.7123, 11.72, 11.72, 11.72
2022-03-05, 0.0084, 6.5259, 0.0027, 11.7604, 11.77, 11.77, 11.77
2022-03-06, -0.0901, 6.2292, -0.0313, 11.7063, 11.72, 11.72, 11.72
2022-03-07, -0.0204, 6.0502, -0.0071, 11.7688, 11.78, 11.78, 11.78
2022-03-08, 0.2235, 6.1487, 0.0717, 11.9922, 12, 12, 12
2022-03-09, 0.4782, 6.6112, 0.1535, 12.438, 12.45, 12.45, 12.45
2022-03-10, 0.3832, 6.7326, 0.123, 12.7275, 12.74, 12.74, 12.74
2022-03-11, 0.6475, 6.9945, 0.2079, 13.0182, 13.03, 13.03, 13.03
2022-03-12, 0.7052, 7.2311, 0.2264, 13.315, 13.33, 13.33, 13.33
2022-03-13, 0.8386, 7.0678, 0.2692, 13.5144, 13.53, 13.53, 13.53
2022-03-14, 0.7136, 6.7638, 0.2291, 13.6706, 13.68, 13.68, 13.68
2022-03-15, 1.0536, 7.2023, 0.3382, 14.2485, 14.26, 14.26, 14.26
2022-03-16, 0.8278, 7.439, 0.2657, 14.5152, 14.53, 14.53, 14.53
2022-03-17, 0.8422, 7.5747, 0.2703, 14.7614, 14.78, 14.78, 14.78
2022-03-18, 0.8097, 7.8042, 0.2599, 14.9224, 14.94, 14.94, 14.94
2022-03-19, 0.7521, 7.9832, 0.2414, 15.0065, 15.02, 15.02, 15.02
2022-03-20, 0.549, 7.6168, 0.1762, 14.8924, 14.91, 14.91, 14.91
2022-03-21, 0.5899, 7.3537, 0.1894, 14.7975, 14.81, 14.81, 14.81
2022-03-22, -0.1285, 7.0738, -0.0446, 14.6858, 14.7, 14.7, 14.7
2022-03-23, -0.2199, 7.2191, -0.0763, 14.717, 14.73, 14.73, 14.73
2022-03-24, -0.3052, 7.2696, -0.1058, 14.6689, 14.68, 14.68, 14.68
2022-03-25, -0.4241, 7.3801, -0.1471, 14.532, 14.55, 14.55, 14.55
2022-03-26, -0.4854, 7.4979, -0.1683, 14.4983, 14.51, 14.51, 14.51
2022-03-27, -0.4169, 7.1999, -0.1446, 14.5404, 14.55, 14.55, 14.55
2022-03-28, -0.4217, 6.932, -0.1463, 14.5368, 14.55, 14.55, 14.55
2022-03-29, -0.0096, 7.0642, -0.0033, 14.5092, 14.52, 14.52, 14.52
2022-03-30, -0.0144, 7.2047, -0.005, 14.3337, 14.35, 14.35, 14.35
2022-03-31, -0.0697, 7.1999, -0.0242, 14.0911, 14.1, 14.1, 14.1
2022-04-01, -0.0553, 7.3249, -0.0192, 13.8808, 13.89, 13.89, 13.89
2022-04-02, -0.1862, 7.3116, -0.0646, 13.381, 13.39, 13.39, 13.39
2022-04-03, -0.2355, 6.9644, -0.0817, 13.0627, 13.08, 13.08, 13.08
2022-04-04, -0.3268, 6.6052, -0.1133, 12.8284, 12.84, 12.84, 12.84
2022-04-05, -0.555, 6.5091, -0.1925, 12.5124, 12.52, 12.52, 12.52
2022-04-06, -0.5935, 6.6112, -0.2058, 12.0511, 12.06, 12.06, 12.06
2022-04-07, -0.7088, 6.4911, -0.2458, 11.7964, 11.81, 11.81, 11.81
2022-04-08, -0.8193, 6.5055, -0.2842, 11.4829, 11.49, 11.49, 11.49
2022-04-09, -0.531, 6.7806, -0.1842, 11.4384, 11.45, 11.45, 11.45
2022-04-10, -0.5142, 6.4502, -0.1783, 11.3675, 11.38, 11.38, 11.38
2022-04-11, -0.3448, 6.2604, -0.1196, 11.3783, 11.39, 11.39, 11.39
2022-04-12, -0.1538, 6.3553, -0.0533, 11.3387, 11.35, 11.35, 11.35
2022-04-13, -0.1285, 6.4827, -0.0446, 11.1789, 11.19, 11.19, 11.19
2022-04-14, -0.0829, 6.4082, -0.0288, 10.8221, 10.83, 10.83, 10.83
2022-04-15, 0.0985, 6.604, 0.0316, 10.7128, 10.72, 10.72, 10.72
2022-04-16, -1.1966, 5.584, -0.415, 9.6736, 9.68, 9.68, 9.68
2022-04-17, -1.187, 5.2633, -0.4117, 9.4825, 9.49, 9.49, 9.49
2022-04-18, -1.3528, 4.9077, -0.4692, 9.3023, 9.31, 9.31, 9.31
2022-04-19, -2.8833, 3.472, -1, 7.7598, 7.77, 7.77, 7.77
2022-04-20, -2.7788, 3.7039, -0.9637, 8.1358, 8.14, 8.14, 8.14
2022-04-21, -2.1685, 4.2397, -0.7521, 8.3905, 8.4, 8.4, 8.4
2022-04-22, -2.0856, 4.5184, -0.7233, 8.3172, 8.33, 8.33, 8.33
2022-04-23, -0.2187, 5.3654, -0.0758, 9.0813, 9.09, 9.09, 9.09
2022-04-24, -0.0781, 5.1852, -0.0271, 9.0525, 9.06, 9.06, 9.06
2022-04-25, 0.1285, 5.0362, 0.0413, 9.0813, 9.09, 9.09, 9.09
2022-04-26, 2.6431, 6.1151, 0.8484, 10.2466, 10.26, 10.26, 10.26
2022-04-27, 1.8694, 5.5732, 0.6001, 9.2687, 9.28, 9.28, 9.28
2022-04-28, 1.0668, 5.3065, 0.3425, 8.5803, 8.59, 8.59, 8.59
2022-04-29, 0.5526, 5.0711, 0.1774, 8.1226, 8.13, 8.13, 8.13
2022-04-30, -0.4517, 4.9137, -0.1567, 7.797, 7.8, 7.8, 7.8
2022-05-01, -0.5899, 4.5953, -0.2046, 7.6588, 7.67, 7.67, 7.67
2022-05-02, -0.7809, 4.2553, -0.2708, 7.5159, 7.52, 7.52, 7.52
2022-05-03, -1.9559, 4.1592, -0.6783, 7.1218, 7.13, 7.13, 7.13
2022-05-04, -1.396, 4.1772, -0.4842, 6.9897, 7, 7, 7
2022-05-05, -1.1389, 4.1676, -0.395, 6.8371, 6.84, 6.84, 6.84
2022-05-06, -0.8061, 4.2649, -0.2796, 6.7374, 6.74, 6.74, 6.74
2022-05-07, -0.6776, 4.2361, -0.235, 6.5716, 6.58, 6.58, 6.58
2022-05-08, -0.6199, 3.9754, -0.215, 6.5007, 6.51, 6.51, 6.51
2022-05-09, -0.5118, 3.7435, -0.1775, 6.3878, 6.39, 6.39, 6.39
2022-05-10, -0.2595, 3.8997, -0.09, 6.4274, 6.43, 6.43, 6.43
2022-05-11, -0.2619, 3.9153, -0.0908, 6.2508, 6.26, 6.26, 6.26
2022-05-12, -0.34, 3.8276, -0.1179, 6.0562, 6.06, 6.06, 6.06
2022-05-13, -0.3628, 3.9021, -0.1258, 5.8844, 5.89, 5.89, 5.89
2022-05-14, -0.3412, 3.8949, -0.1183, 5.7667, 5.77, 5.77, 5.77
2022-05-15, -0.2883, 3.6871, -0.1, 5.685, 5.69, 5.69, 5.69
2022-05-16, -0.2259, 3.5177, -0.0783, 5.6489, 5.65, 5.65, 5.65
2022-05-17, -0.5959, 3.3038, -0.2067, 5.357, 5.36, 5.36, 5.36
2022-05-18, -0.692, 3.2233, -0.24, 5.1359, 5.14, 5.14, 5.14
2022-05-19, -0.6211, 3.2065, -0.2154, 4.9737, 4.98, 4.98, 4.98
2022-05-20, -0.7809, 3.1212, -0.2708, 4.7419, 4.75, 4.75, 4.75
2022-05-21, -0.8181, 3.0768, -0.2838, 4.5256, 4.53, 4.53, 4.53
2022-05-22, -0.7953, 2.8917, -0.2758, 4.4884, 4.49, 4.49, 4.49
2022-05-23, -0.7437, 2.774, -0.2579, 4.4607, 4.47, 4.47, 4.47
2022-05-24, -0.5875, 2.7163, -0.2038, 4.2, 4.2, 4.2, 4.2
2022-05-25, -0.6656, 2.5578, -0.2308, 3.955, 3.96, 3.96, 3.96
2022-05-26, -0.7833, 2.4232, -0.2717, 3.7279, 3.73, 3.73, 3.73
2022-05-27, -1.2458, 1.8754, -0.4321, 3.2125, 3.22, 3.22, 3.22
2022-05-28, -1.1053, 1.9715, -0.3833, 3.2281, 3.23, 3.23, 3.23
2022-05-29, -1.062, 1.8297, -0.3683, 3.1392, 3.14, 3.14, 3.14
2022-05-30, -1.0608, 1.7132, -0.3679, 3.1164, 3.12, 3.12, 3.12
2022-05-31, -0.9803, 1.736, -0.34, 3.0575, 3.06, 3.06, 3.06
2022-06-01, -0.7365, 1.8213, -0.2554, 3.0719, 3.07, 3.07, 3.07
2022-06-02, -0.4733, 1.9499, -0.1642, 3.1428, 3.15, 3.15, 3.15
2022-06-03, 0.5647, 2.44, 0.1813, 3.5982, 3.6, 3.6, 3.6
2022-06-04, 0.4181, 2.3896, 0.1342, 3.6114, 3.61, 3.61, 3.61
2022-06-05, 0.4469, 2.2766, 0.1435, 3.669, 3.67, 3.67, 3.67
2022-06-06, 0.4661, 2.1793, 0.1496, 3.6835, 3.69, 3.69, 3.69
2022-06-07, -0.2319, 1.5041, -0.0804, 3.0756, 3.08, 3.08, 3.08
2022-06-08, 0.1117, 1.933, 0.0359, 3.8012, 3.8, 3.8, 3.8
2022-06-09, 0.4241, 2.3739, 0.1361, 4.1916, 4.2, 4.2, 4.2
2022-06-10, 0.2247, 2.6647, 0.0721, 4.462, 4.47, 4.47, 4.47
2022-06-11, 0.5298, 2.9194, 0.1701, 4.6362, 4.64, 4.64, 4.64
2022-06-12, 0.4866, 2.7632, 0.1562, 4.6758, 4.68, 4.68, 4.68
2022-06-13, 0.5094, 2.6887, 0.1635, 4.7587, 4.76, 4.76, 4.76
2022-06-14, 2.0868, 3.5909, 0.6699, 5.9637, 5.97, 5.97, 5.97
2022-06-15, 1.5294, 3.4624, 0.4909, 5.6778, 5.68, 5.68, 5.68
2022-06-16, 1.1641, 3.5381, 0.3737, 5.6633, 5.67, 5.67, 5.67
2022-06-17, 0.3965, 3.0611, 0.1273, 5.2837, 5.29, 5.29, 5.29
2022-06-18, 0.4385, 3.3579, 0.1408, 5.7078, 5.71, 5.71, 5.71
2022-06-19, 0.4061, 3.1693, 0.1304, 5.7955, 5.8, 5.8, 5.8
2022-06-20, 0.3556, 3.0443, 0.1142, 5.8772, 5.88, 5.88, 5.88
2022-06-21, -0.2475, 3.3435, -0.0858, 6.5043, 6.51, 6.51, 6.51
2022-06-22, 0.3844, 3.8468, 0.1234, 6.9212, 6.93, 6.93, 6.93
2022-06-23, 0.8254, 4.3634, 0.2649, 7.26, 7.27, 7.27, 7.27
2022-06-24, 2.0964, 5.1576, 0.673, 8.0733, 8.08, 8.08, 8.08
2022-06-25, 1.8537, 5.2116, 0.5951, 8.1322, 8.14, 8.14, 8.14
2022-06-26, 1.7732, 4.9425, 0.5692, 8.1622, 8.17, 8.17, 8.17
2022-06-27, 1.6615, 4.7058, 0.5334, 8.2175, 8.23, 8.23, 8.23
2022-06-28, 1.3227, 4.6662, 0.4246, 8.4157, 8.42, 8.42, 8.42
2022-06-29, 1.0656, 4.9125, 0.3421, 8.5851, 8.59, 8.59, 8.59
2022-06-30, 0.8109, 5.1744, 0.2603, 8.7954, 8.8, 8.8, 8.8
2022-07-01, 0.3784, 5.536, 0.1215, 8.8446, 8.85, 8.85, 8.85
2022-07-02, 0.5346, 5.7462, 0.1716, 8.9107, 8.92, 8.92, 8.92
2022-07-03, 0.5094, 5.4519, 0.1635, 8.9311, 8.94, 8.94, 8.94
2022-07-04, 0.4757, 5.1816, 0.1527, 8.9587, 8.97, 8.97, 8.97
2022-07-05, 0.889, 5.5552, 0.2854, 8.984, 8.99, 8.99, 8.99
2022-07-06, 0.7965, 5.709, 0.2557, 9.0669, 9.08, 9.08, 9.08
2022-07-07, 0.662, 5.8363, 0.2125, 9.2639, 9.27, 9.27, 9.27
2022-07-08, 0.4986, 6.0346, 0.16, 9.4789, 9.49, 9.49, 9.49
2022-07-09, 0.3424, 6.0886, 0.1099, 9.6207, 9.63, 9.63, 9.63
2022-07-10, 0.3472, 5.7991, 0.1115, 9.6808, 9.69, 9.69, 9.69
2022-07-11, 0.3796, 5.5612, 0.1219, 9.7541, 9.76, 9.76, 9.76
2022-07-12, 0.0685, 5.6237, 0.022, 10.2983, 10.31, 10.31, 10.31
2022-07-13, 0.2355, 5.9445, 0.0756, 10.571, 10.58, 10.58, 10.58
2022-07-14, 0.4866, 6.3229, 0.1562, 10.8774, 10.89, 10.89, 10.89
2022-07-15, 0.6872, 6.7218, 0.2206, 11.2378, 11.25, 11.25, 11.25
2022-07-16, 1.3395, 7.4282, 0.43, 11.6607, 11.67, 11.67, 11.67
2022-07-17, 1.2879, 7.087, 0.4134, 11.7015, 11.71, 11.71, 11.71
2022-07-18, 1.1557, 6.717, 0.371, 11.6739, 11.69, 11.69, 11.69
2022-07-19, 0.8854, 6.5091, 0.2842, 11.8084, 11.82, 11.82, 11.82
2022-07-20, 1.0044, 6.9488, 0.3224, 12.1508, 12.16, 12.16, 12.16
2022-07-21, 0.823, 7.1458, 0.2642, 12.277, 12.29, 12.29, 12.29
2022-07-22, 0.8686, 7.5904, 0.2788, 12.6302, 12.64, 12.64, 12.64
2022-07-23, 0.4529, 7.8811, 0.1454, 12.5785, 12.59, 12.59, 12.59
2022-07-24, 0.4037, 7.4906, 0.1296, 12.5917, 12.6, 12.6, 12.6
2022-07-25, 0.4121, 7.129, 0.1323, 12.6578, 12.67, 12.67, 12.67
2022-07-26, 0.5598, 7.069, 0.1797, 12.8669, 12.88, 12.88, 12.88
2022-07-27, 0.7028, 7.6516, 0.2256, 12.7167, 12.73, 12.73, 12.73
2022-07-28, 0.5154, 7.6612, 0.1654, 12.3959, 12.41, 12.41, 12.41
2022-07-29, -0.167, 7.4234, -0.0579, 11.8024, 11.81, 11.81, 11.81
2022-07-30, -0.382, 7.4991, -0.1325, 11.3663, 11.38, 11.38, 11.38
2022-07-31, -0.382, 7.1086, -0.1325, 11.2606, 11.27, 11.27, 11.27
2022-08-01, -0.4409, 6.6881, -0.1529, 11.1032, 11.11, 11.11, 11.11
2022-08-02, -0.9119, 6.1571, -0.3162, 10.41, 10.42, 10.42, 10.42
2022-08-03, -1.2951, 6.3565, -0.4492, 10.0484, 10.06, 10.06, 10.06
2022-08-04, -1.4116, 6.2496, -0.4896, 9.7445, 9.75, 9.75, 9.75
2022-08-05, -1.2254, 6.198, -0.425, 9.5078, 9.52, 9.52, 9.52
2022-08-06, -1.0849, 6.4142, -0.3763, 9.4237, 9.43, 9.43, 9.43
2022-08-07, -1.0272, 6.0814, -0.3563, 9.3876, 9.4, 9.4, 9.4
2022-08-08, -0.9022, 5.7859, -0.3129, 9.3636, 9.37, 9.37, 9.37
2022-08-09, -0.8169, 5.3402, -0.2833, 8.8819, 8.89, 8.89, 8.89
2022-08-10, -0.9599, 5.3966, -0.3329, 8.4169, 8.43, 8.43, 8.43
2022-08-11, -0.895, 5.3546, -0.3104, 8.1598, 8.17, 8.17, 8.17
2022-08-12, -0.9515, 5.2465, -0.33, 7.9051, 7.91, 7.91, 7.91
2022-08-13, -1.1906, 5.2236, -0.4129, 7.7718, 7.78, 7.78, 7.78
2022-08-14, -1.1581, 4.9233, -0.4017, 7.7057, 7.71, 7.71, 7.71
2022-08-15, -1.1293, 4.6566, -0.3917, 7.6793, 7.69, 7.69, 7.69
2022-08-16, -1.0656, 4.2745, -0.3696, 7.4366, 7.44, 7.44, 7.44
2022-08-17, -0.6764, 4.7202, -0.2346, 7.6528, 7.66, 7.66, 7.66
2022-08-18, -0.4505, 4.9041, -0.1562, 7.6336, 7.64, 7.64, 7.64
2022-08-19, -0.179, 5.0675, -0.0621, 7.6216, 7.63, 7.63, 7.63
2022-08-20, -0.1682, 5.0554, -0.0583, 7.4342, 7.44, 7.44, 7.44
2022-08-21, -0.0985, 4.8248, -0.0342, 7.4366, 7.44, 7.44, 7.44
2022-08-22, -0.0745, 4.5821, -0.0258, 7.3693, 7.38, 7.38, 7.38
2022-08-23, 0.31, 4.5845, 0.0995, 7.248, 7.26, 7.26, 7.26
2022-08-24, -0.2847, 4.4355, -0.0987, 6.7614, 6.77, 6.77, 6.78
2022-08-25, -0.5526, 4.3514, -0.1917, 6.5175, 6.53, 6.53, 6.54
2022-08-26, -0.6692, 4.3983, -0.2321, 6.216, 6.23, 6.24, 6.24
2022-08-27, -0.722, 4.3334, -0.2504, 6.0226, 6.04, 6.05, 6.06
2022-08-28, -0.7449, 4.0799, -0.2583, 5.9913, 6.01, 6.02, 6.03
2022-08-29, -0.7148, 3.8673, -0.2479, 5.9697, 5.99, 6, 6.01
2022-08-30, -0.9467, 3.6378, -0.3283, 5.715, 5.75, 5.76, 5.77
2022-08-31, -0.7244, 3.7111, -0.2513, 5.506, 5.54, 5.56, 5.57
2022-09-01, -0.7316, 3.6198, -0.2538, 5.2945, 5.34, 5.35, 5.37
2022-09-02, -0.8001, 3.5982, -0.2775, 5.1011, 5.15, 5.16, 5.18
2022-09-03, -0.7052, 3.6282, -0.2446, 4.981, 5.03, 5.05, 5.07
2022-09-04, -0.6728, 3.4071, -0.2333, 4.9377, 4.99, 5.01, 5.03
2022-09-05, -0.6487, 3.2185, -0.225, 4.9533, 5.01, 5.03, 5.05
2022-09-06, -0.5214, 3.1164, -0.1808, 4.8152, 4.88, 4.9, 4.93
2022-09-07, -0.5094, 3.2017, -0.1767, 4.7719, 4.85, 4.87, 4.9
2022-09-08, -0.3592, 3.2606, -0.1246, 4.8296, 4.91, 4.94, 4.97
2022-09-09, -0.1418, 3.4564, -0.0492, 4.8764, 4.97, 5, 5.03
2022-09-10, -0.1442, 3.484, -0.05, 4.9101, 5.01, 5.04, 5.08
2022-09-11, -0.1081, 3.299, -0.0375, 4.8884, 4.99, 5.03, 5.06
2022-09-12, -0.1165, 3.102, -0.0404, 4.85, 4.96, 4.99, 5.03
2022-09-13, 0.1994, 3.3158, 0.064, 4.9641, 5.1, 5.14, 5.18
2022-09-14, 0.036, 3.2377, 0.0116, 4.9773, 5.13, 5.18, 5.23
2022-09-15, 0.1177, 3.3783, 0.0378, 4.9894, 5.16, 5.22, 5.27
2022-09-16, 0.0985, 3.5549, 0.0316, 5.1227, 5.32, 5.38, 5.45
2022-09-17, 0.2355, 3.7195, 0.0756, 5.154, 5.38, 5.44, 5.51
2022-09-18, 0.2427, 3.5417, 0.0779, 5.1876, 5.42, 5.49, 5.56
2022-09-19, 0.2847, 3.3867, 0.0914, 5.22, 5.47, 5.54, 5.61
2022-09-20, 0.1478, 3.4636, 0.0474, 5.4603, 5.81, 5.9, 5.98
2022-09-21, 0.4325, 3.6702, 0.1388, 5.7054, 6.15, 6.25, 6.34
2022-09-22, 0.6548, 4.0331, 0.2102, 6.0514, 6.61, 6.73, 6.83
2022-09-23, 0.9491, 4.504, 0.3047, 6.3361, 7.01, 7.15, 7.26
2022-09-24, 1.2699, 4.9894, 0.4076, 6.6329, 7.42, 7.57, 7.7
2022-09-25, 1.247, 4.7887, 0.4003, 6.7722, 7.63, 7.78, 7.9
2022-09-26, 1.2014, 4.5881, 0.3857, 6.8912, 7.8, 7.96, 8.1
2022-09-27, 1.7036, 5.1672, 0.5469, 7.6552, 9.16, 9.39, 10.42
2022-09-28, 2.4713, 6.1415, 0.7933, 8.1766, , , 
2022-09-29, 2.5445, 6.5776, 0.8168, 8.185, , , 
2022-09-30, 3.1152, 7.6192, 1, 7.6192, , , 
