Altersgruppe, Meldedatum, value, difference, trend
>=80, 2021-08-24, 4.2542, 0.4909, 0.0257
>=80, 2021-08-25, 4.4014, 0.1309, 0.0068
>=80, 2021-08-26, 4.925, 0.2291, 0.012
>=80, 2021-08-27, 5.5631, 0.18, 0.0094
>=80, 2021-08-28, 5.7922, 0.5563, 0.0291
>=80, 2021-08-29, 6.0049, 0.5727, 0.03
>=80, 2021-08-30, 6.1522, 0.8345, 0.0437
>=80, 2021-08-31, 6.4303, 1.0308, 0.0539
>=80, 2021-09-01, 6.9376, 1.2435, 0.0651
>=80, 2021-09-02, 7.2157, 0.8999, 0.0471
>=80, 2021-09-03, 7.1666, 0.8017, 0.042
>=80, 2021-09-04, 7.543, 0.6872, 0.036
>=80, 2021-09-05, 7.7393, 0.8508, 0.0445
>=80, 2021-09-06, 7.772, 0.6545, 0.0342
>=80, 2021-09-07, 7.9684, 0.1309, 0.0068
>=80, 2021-09-08, 8.0502, -0.0164, -0.0012
>=80, 2021-09-09, 8.0666, 0.6708, 0.0351
>=80, 2021-09-10, 8.5411, 0.8345, 0.0437
>=80, 2021-09-11, 8.7865, 0.7527, 0.0394
>=80, 2021-09-12, 9.1465, 0.2945, 0.0154
>=80, 2021-09-13, 9.1137, 0.5072, 0.0265
>=80, 2021-09-14, 9.261, 1.2435, 0.0651
>=80, 2021-09-15, 9.621, 1.6853, 0.0882
>=80, 2021-09-16, 9.8173, 1.4071, 0.0736
>=80, 2021-09-17, 9.3101, 1.129, 0.0591
>=80, 2021-09-18, 9.1792, 0.8508, 0.0445
>=80, 2021-09-19, 8.6883, 0.769, 0.0402
>=80, 2021-09-20, 8.672, 0.6218, 0.0325
>=80, 2021-09-21, 8.5247, 0.0164, 0.0009
>=80, 2021-09-22, 7.7229, -0.7036, -0.0502
>=80, 2021-09-23, 7.4284, -1.2435, -0.0888
>=80, 2021-09-24, 7.6575, -1.0635, -0.0759
>=80, 2021-09-25, 7.4284, -0.9654, -0.0689
>=80, 2021-09-26, 7.6575, -0.5236, -0.0374
>=80, 2021-09-27, 7.6739, -0.6218, -0.0444
>=80, 2021-09-28, 8.132, -0.1473, -0.0105
>=80, 2021-09-29, 8.9338, 0.6381, 0.0334
>=80, 2021-09-30, 9.441, 1.129, 0.0591
>=80, 2021-10-01, 9.5228, 1.2272, 0.0642
>=80, 2021-10-02, 9.7355, 1.6526, 0.0865
>=80, 2021-10-03, 9.67, 1.2435, 0.0651
>=80, 2021-10-04, 9.621, 1.2272, 0.0642
>=80, 2021-10-05, 9.2283, 1.1617, 0.0608
>=80, 2021-10-06, 9.3264, 0.7036, 0.0368
>=80, 2021-10-07, 9.5392, 0.4254, 0.0223
>=80, 2021-10-08, 9.8828, 0.4909, 0.0257
>=80, 2021-10-09, 10.1118, 0.4745, 0.0248
>=80, 2021-10-10, 10.3082, 0.5236, 0.0274
>=80, 2021-10-11, 10.6845, 0.54, 0.0283
>=80, 2021-10-12, 11.4044, 0.8508, 0.0445
>=80, 2021-10-13, 11.2572, 1.0635, 0.0557
>=80, 2021-10-14, 11.2408, 1.2435, 0.0651
>=80, 2021-10-15, 11.4535, 1.2435, 0.0651
>=80, 2021-10-16, 12.0753, 1.0308, 0.0539
>=80, 2021-10-17, 12.4516, 1.129, 0.0591
>=80, 2021-10-18, 12.8279, 1.4071, 0.0736
>=80, 2021-10-19, 14.0878, 1.5053, 0.0788
>=80, 2021-10-20, 16.3295, 2.438, 0.1276
>=80, 2021-10-21, 18.0311, 3.207, 0.1678
>=80, 2021-10-22, 19.5201, 3.8288, 0.2003
>=80, 2021-10-23, 21.0909, 4.4014, 0.2303
>=80, 2021-10-24, 22.2362, 4.6796, 0.2449
>=80, 2021-10-25, 22.4489, 4.2869, 0.2243
>=80, 2021-10-26, 23.447, 4.3196, 0.226
>=80, 2021-10-27, 23.9542, 3.5179, 0.1841
>=80, 2021-10-28, 25.885, 3.8615, 0.2021
>=80, 2021-10-29, 27.4557, 4.3523, 0.2277
>=80, 2021-10-30, 28.1593, 4.0251, 0.2106
>=80, 2021-10-31, 28.4866, 3.7142, 0.1943
>=80, 2021-11-01, 29.3538, 3.9596, 0.2072
>=80, 2021-11-02, 29.4192, 2.2743, 0.119
>=80, 2021-11-03, 31.4317, 3.4851, 0.1824
>=80, 2021-11-04, 33.068, 2.8143, 0.1473
>=80, 2021-11-05, 34.4588, 2.4543, 0.1284
>=80, 2021-11-06, 36.0295, 3.5179, 0.1841
>=80, 2021-11-07, 36.9458, 3.6324, 0.1901
>=80, 2021-11-08, 37.4694, 3.1415, 0.1644
>=80, 2021-11-09, 39.6783, 5.3013, 0.2774
>=80, 2021-11-10, 40.3819, 5.1214, 0.268
>=80, 2021-11-11, 39.9401, 4.6469, 0.2432
>=80, 2021-11-12, 41.3145, 3.796, 0.1986
>=80, 2021-11-13, 42.0508, 2.6998, 0.1413
>=80, 2021-11-14, 42.918, 2.8307, 0.1481
>=80, 2021-11-15, 43.6379, 2.2089, 0.1156
>=80, 2021-11-16, 44.6524, 1.6689, 0.0873
>=80, 2021-11-17, 46.6649, 1.3744, 0.0719
>=80, 2021-11-18, 48.2521, 2.1107, 0.1104
>=80, 2021-11-19, 49.5938, 2.078, 0.1087
>=80, 2021-11-20, 50.9682, 3.0434, 0.1592
>=80, 2021-11-21, 51.0827, 2.5525, 0.1336
>=80, 2021-11-22, 51.9499, 3.4361, 0.1798
>=80, 2021-11-23, 53.6843, 3.9596, 0.2072
>=80, 2021-11-24, 54.666, 3.9596, 0.2072
>=80, 2021-11-25, 55.2224, 4.1724, 0.2183
>=80, 2021-11-26, 54.1097, 4.1069, 0.2149
>=80, 2021-11-27, 53.7825, 2.7488, 0.1438
>=80, 2021-11-28, 54.3715, 2.258, 0.1182
>=80, 2021-11-29, 53.5534, 0.949, 0.0497
>=80, 2021-11-30, 51.7209, -0.2618, -0.0187
>=80, 2021-12-01, 50.1992, -2.667, -0.1904
>=80, 2021-12-02, 49.4465, -4.565, -0.3259
>=80, 2021-12-03, 49.1847, -4.3196, -0.3084
>=80, 2021-12-04, 49.1684, -3.6979, -0.264
>=80, 2021-12-05, 48.7102, -3.5506, -0.2535
>=80, 2021-12-06, 49.1356, -2.5034, -0.1787
>=80, 2021-12-07, 49.8719, -1.7835, -0.1273
>=80, 2021-12-08, 49.0865, 0.0164, 0.0009
>=80, 2021-12-09, 48.792, 0.9654, 0.0505
>=80, 2021-12-10, 48.5793, 0.8345, 0.0437
>=80, 2021-12-11, 47.5649, 0.3436, 0.018
>=80, 2021-12-12, 47.3031, 0.2618, 0.0137
>=80, 2021-12-13, 45.5687, -0.589, -0.0421
>=80, 2021-12-14, 43.4252, -1.8489, -0.132
>=80, 2021-12-15, 42.9344, -1.8326, -0.1308
>=80, 2021-12-16, 42.0672, -2.1925, -0.1565
>=80, 2021-12-17, 40.3164, -3.207, -0.229
>=80, 2021-12-18, 38.6475, -3.5833, -0.2558
>=80, 2021-12-19, 37.1912, -3.3052, -0.236
>=80, 2021-12-20, 37.0113, -2.2253, -0.1589
>=80, 2021-12-21, 35.555, -2.4052, -0.1717
>=80, 2021-12-22, 33.3788, -3.8778, -0.2769
>=80, 2021-12-23, 31.0881, -4.0087, -0.2862
>=80, 2021-12-24, 29.4846, -4.4178, -0.3154
>=80, 2021-12-25, 26.6376, -6.6921, -0.4778
>=80, 2021-12-26, 25.1487, -7.5593, -0.5397
>=80, 2021-12-27, 24.756, -7.6084, -0.5432
>=80, 2021-12-28, 24.1342, -6.9212, -0.4942
>=80, 2021-12-29, 23.2343, -5.9558, -0.4252
>=80, 2021-12-30, 22.678, -5.8904, -0.4206
>=80, 2021-12-31, 22.4325, -4.7287, -0.3376
>=80, 2022-01-01, 22.7271, -2.2089, -0.1577
>=80, 2022-01-02, 22.2362, -1.2763, -0.0911
>=80, 2022-01-03, 22.1871, -1.3417, -0.0958
>=80, 2022-01-04, 22.4653, -0.9981, -0.0713
>=80, 2022-01-05, 21.909, -0.4418, -0.0315
>=80, 2022-01-06, 21.3854, -0.2127, -0.0152
>=80, 2022-01-07, 20.1582, -0.8345, -0.0596
>=80, 2022-01-08, 20.3055, -0.2618, -0.0187
>=80, 2022-01-09, 20.6491, 0.0491, 0.0026
>=80, 2022-01-10, 19.9946, -0.3763, -0.0269
>=80, 2022-01-11, 18.7838, -1.6035, -0.1145
>=80, 2022-01-12, 17.7693, -2.4707, -0.1764
>=80, 2022-01-13, 17.033, -2.7325, -0.1951
>=80, 2022-01-14, 17.2785, -1.7017, -0.1215
>=80, 2022-01-15, 17.4257, -2.4216, -0.1729
>=80, 2022-01-16, 17.7202, -2.4707, -0.1764
>=80, 2022-01-17, 17.9657, -1.6853, -0.1203
>=80, 2022-01-18, 19.0456, -0.5236, -0.0374
>=80, 2022-01-19, 20.0109, 0.0982, 0.0051
>=80, 2022-01-20, 21.2708, 1.309, 0.0685
>=80, 2022-01-21, 22.2035, 1.489, 0.0779
>=80, 2022-01-22, 23.4961, 2.2089, 0.1156
>=80, 2022-01-23, 24.3633, 2.2907, 0.1199
>=80, 2022-01-24, 25.4268, 2.1925, 0.1147
>=80, 2022-01-25, 26.6213, 2.1762, 0.1139
>=80, 2022-01-26, 28.3066, 2.6016, 0.1361
>=80, 2022-01-27, 29.3374, 3.1906, 0.167
>=80, 2022-01-28, 30.6954, 3.1579, 0.1652
>=80, 2022-01-29, 32.1844, 3.2233, 0.1687
>=80, 2022-01-30, 32.7571, 3.5015, 0.1832
>=80, 2022-01-31, 32.8716, 3.0434, 0.1592
>=80, 2022-02-01, 33.6734, 2.9288, 0.1533
>=80, 2022-02-02, 35.7841, 2.9452, 0.1541
>=80, 2022-02-03, 38.1893, 2.7161, 0.1421
>=80, 2022-02-04, 41.6745, 4.3196, 0.226
>=80, 2022-02-05, 43.2125, 5.1214, 0.268
>=80, 2022-02-06, 44.6033, 4.9414, 0.2586
>=80, 2022-02-07, 45.8959, 4.7941, 0.2509
>=80, 2022-02-08, 48.0557, 6.5449, 0.3425
>=80, 2022-02-09, 50.1337, 7.8538, 0.411
>=80, 2022-02-10, 51.3772, 7.543, 0.3947
>=80, 2022-02-11, 51.4754, 6.1358, 0.3211
>=80, 2022-02-12, 52.5062, 5.7758, 0.3022
>=80, 2022-02-13, 52.539, 4.6469, 0.2432
>=80, 2022-02-14, 52.2608, 4.2214, 0.2209
>=80, 2022-02-15, 52.7189, 2.4707, 0.1293
>=80, 2022-02-16, 53.668, 1.7017, 0.089
>=80, 2022-02-17, 54.3224, 0.8999, 0.0471
>=80, 2022-02-18, 55.2387, 1.1126, 0.0582
>=80, 2022-02-19, 55.5823, 1.538, 0.0805
>=80, 2022-02-20, 55.6314, 1.9962, 0.1045
>=80, 2022-02-21, 56.0241, 2.1598, 0.113
>=80, 2022-02-22, 56.6295, 3.2561, 0.1704
>=80, 2022-02-23, 55.5823, 1.8326, 0.0959
>=80, 2022-02-24, 55.9423, 1.6035, 0.0839
>=80, 2022-02-25, 54.9769, 0.6708, 0.0351
>=80, 2022-02-26, 55.0751, 0.3763, 0.0197
>=80, 2022-02-27, 55.3533, 0.3927, 0.0205
>=80, 2022-02-28, 55.4351, 0.3436, 0.018
>=80, 2022-03-01, 54.4861, -0.0654, -0.0047
>=80, 2022-03-02, 54.3879, 1.2272, 0.0642
>=80, 2022-03-03, 54.4206, 2.2253, 0.1164
>=80, 2022-03-04, 55.0096, 2.3889, 0.125
>=80, 2022-03-05, 54.6333, 1.4399, 0.0753
>=80, 2022-03-06, 54.4697, 0.5563, 0.0291
>=80, 2022-03-07, 54.1425, 0.0164, 0.0009
>=80, 2022-03-08, 55.795, -0.2945, -0.021
>=80, 2022-03-09, 57.693, 1.1617, 0.0608
>=80, 2022-03-10, 59.4438, 1.3253, 0.0693
>=80, 2022-03-11, 61.6527, 2.0453, 0.107
>=80, 2022-03-12, 63.8289, 3.976, 0.208
>=80, 2022-03-13, 64.7451, 4.8268, 0.2526
>=80, 2022-03-14, 65.9396, 5.2523, 0.2748
>=80, 2022-03-15, 68.3448, 6.9212, 0.3622
>=80, 2022-03-16, 70.3574, 5.3995, 0.2825
>=80, 2022-03-17, 71.9772, 4.9414, 0.2586
>=80, 2022-03-18, 72.7626, 5.0886, 0.2663
>=80, 2022-03-19, 73.8589, 4.0415, 0.2115
>=80, 2022-03-20, 73.5153, 3.1579, 0.1652
>=80, 2022-03-21, 72.7626, 3.0925, 0.1618
>=80, 2022-03-22, 73.1717, 0.3272, 0.0171
>=80, 2022-03-23, 73.7443, 0.9326, 0.0488
>=80, 2022-03-24, 72.5663, 0.6381, 0.0334
>=80, 2022-03-25, 71.4046, -0.1473, -0.0105
>=80, 2022-03-26, 70.9955, -0.9817, -0.0701
>=80, 2022-03-27, 71.5027, -1.2272, -0.0876
>=80, 2022-03-28, 71.8627, -1.1126, -0.0794
>=80, 2022-03-29, 71.83, 0.5236, 0.0274
>=80, 2022-03-30, 70.7828, -1.2272, -0.0876
>=80, 2022-03-31, 70.701, -0.54, -0.0386
>=80, 2022-04-01, 69.7192, -0.1473, -0.0105
>=80, 2022-04-02, 66.545, -0.6545, -0.0467
>=80, 2022-04-03, 64.6797, -0.5072, -0.0362
>=80, 2022-04-04, 63.2562, -0.9817, -0.0701
>=80, 2022-04-05, 61.6854, -3.0106, -0.215
>=80, 2022-04-06, 59.3293, -2.1271, -0.1519
>=80, 2022-04-07, 57.9221, -4.1887, -0.2991
>=80, 2022-04-08, 56.8095, -3.9433, -0.2815
>=80, 2022-04-09, 56.8913, -2.258, -0.1612
>=80, 2022-04-10, 56.6786, -1.9635, -0.1402
>=80, 2022-04-11, 56.7931, -1.4235, -0.1016
>=80, 2022-04-12, 56.4986, -0.4254, -0.0304
>=80, 2022-04-13, 55.5823, -0.4745, -0.0339
>=80, 2022-04-14, 53.8643, 0.4418, 0.0231
>=80, 2022-04-15, 53.2262, 0.5563, 0.0291
>=80, 2022-04-16, 48.3502, -5.6777, -0.4054
>=80, 2022-04-17, 47.6303, -6.054, -0.4322
>=80, 2022-04-18, 46.6813, -6.7085, -0.479
>=80, 2022-04-19, 39.4492, -14.006, -1
>=80, 2022-04-20, 41.7236, -12.7461, -0.91
>=80, 2022-04-21, 42.6726, -9.7519, -0.6963
>=80, 2022-04-22, 42.329, -9.4573, -0.6752
>=80, 2022-04-23, 45.765, -0.949, -0.0678
>=80, 2022-04-24, 45.2578, -0.1636, -0.0117
>=80, 2022-04-25, 45.2905, 0.8508, 0.0445
>=80, 2022-04-26, 50.4282, 12.8116, 0.6704
>=80, 2022-04-27, 45.7159, 8.3611, 0.4375
>=80, 2022-04-28, 42.3944, 4.3523, 0.2277
>=80, 2022-04-29, 40.0055, 1.8162, 0.095
>=80, 2022-04-30, 38.0093, -2.667, -0.1904
>=80, 2022-05-01, 37.6003, -2.9616, -0.2114
>=80, 2022-05-02, 37.3221, -3.8451, -0.2745
>=80, 2022-05-03, 36.2422, -8.5901, -0.6133
>=80, 2022-05-04, 35.4568, -5.694, -0.4065
>=80, 2022-05-05, 34.606, -4.3196, -0.3084
>=80, 2022-05-06, 33.8697, -2.8634, -0.2044
>=80, 2022-05-07, 33.1989, -1.7998, -0.1285
>=80, 2022-05-08, 32.6098, -1.9471, -0.139
>=80, 2022-05-09, 31.8572, -1.7344, -0.1238
>=80, 2022-05-10, 30.8918, -2.1434, -0.153
>=80, 2022-05-11, 30.2537, -2.8961, -0.2068
>=80, 2022-05-12, 28.5684, -3.9596, -0.2827
>=80, 2022-05-13, 27.963, -3.6488, -0.2605
>=80, 2022-05-14, 27.3903, -3.8288, -0.2734
>=80, 2022-05-15, 27.0958, -3.3052, -0.236
>=80, 2022-05-16, 26.9485, -2.7652, -0.1974
>=80, 2022-05-17, 25.6232, -3.0106, -0.215
>=80, 2022-05-18, 24.0033, -3.9924, -0.285
>=80, 2022-05-19, 23.4143, -2.9943, -0.2138
>=80, 2022-05-20, 22.2853, -3.9106, -0.2792
>=80, 2022-05-21, 21.5326, -3.7142, -0.2652
>=80, 2022-05-22, 21.2545, -3.796, -0.271
>=80, 2022-05-23, 20.9436, -3.6488, -0.2605
>=80, 2022-05-24, 19.9128, -3.0761, -0.2196
>=80, 2022-05-25, 18.4075, -2.5689, -0.1834
>=80, 2022-05-26, 17.6712, -3.1252, -0.2231
>=80, 2022-05-27, 14.9387, -5.6122, -0.4007
>=80, 2022-05-28, 14.7914, -5.5468, -0.396
>=80, 2022-05-29, 14.4151, -5.2032, -0.3715
>=80, 2022-05-30, 14.3824, -5.0559, -0.361
>=80, 2022-05-31, 13.6951, -5.1541, -0.368
>=80, 2022-06-01, 14.186, -3.7142, -0.2652
>=80, 2022-06-02, 14.186, -2.7161, -0.1939
>=80, 2022-06-03, 16.2149, 1.9307, 0.101
>=80, 2022-06-04, 16.6894, 1.5217, 0.0796
>=80, 2022-06-05, 16.6894, 1.6035, 0.0839
>=80, 2022-06-06, 16.8367, 1.5871, 0.083
>=80, 2022-06-07, 14.2842, -1.0472, -0.0748
>=80, 2022-06-08, 17.9657, 0.6381, 0.0334
>=80, 2022-06-09, 19.7655, 2.4216, 0.1267
>=80, 2022-06-10, 20.9436, 2.0944, 0.1096
>=80, 2022-06-11, 21.6144, 2.847, 0.149
>=80, 2022-06-12, 22.1217, 2.8143, 0.1473
>=80, 2022-06-13, 22.3344, 2.8797, 0.1507
>=80, 2022-06-14, 27.243, 9.6373, 0.5043
>=80, 2022-06-15, 25.0505, 6.234, 0.3262
>=80, 2022-06-16, 25.2796, 4.4178, 0.2312
>=80, 2022-06-17, 24.0033, 1.0145, 0.0531
>=80, 2022-06-18, 25.8522, 1.7017, 0.089
>=80, 2022-06-19, 26.1959, 1.309, 0.0685
>=80, 2022-06-20, 26.9485, 1.309, 0.0685
>=80, 2022-06-21, 30.5646, -0.7854, -0.0561
>=80, 2022-06-22, 32.3153, 2.667, 0.1396
>=80, 2022-06-23, 33.5916, 4.2705, 0.2235
>=80, 2022-06-24, 37.5512, 9.4573, 0.4949
>=80, 2022-06-25, 38.1566, 8.2956, 0.4341
>=80, 2022-06-26, 38.3202, 8.0502, 0.4212
>=80, 2022-06-27, 38.4838, 7.2812, 0.381
>=80, 2022-06-28, 39.5638, 5.3341, 0.2791
>=80, 2022-06-29, 40.84, 4.745, 0.2483
>=80, 2022-06-30, 42.2799, 4.2542, 0.2226
>=80, 2022-07-01, 41.969, 2.3889, 0.125
>=80, 2022-07-02, 41.7399, 2.7816, 0.1455
>=80, 2022-07-03, 41.8381, 2.5689, 0.1344
>=80, 2022-07-04, 41.9035, 2.3398, 0.1224
>=80, 2022-07-05, 41.6908, 2.7488, 0.1438
>=80, 2022-07-06, 42.6235, 2.1925, 0.1147
>=80, 2022-07-07, 42.9834, 1.1126, 0.0582
>=80, 2022-07-08, 44.1124, 1.6689, 0.0873
>=80, 2022-07-09, 45.2742, 1.4399, 0.0753
>=80, 2022-07-10, 45.7977, 1.5217, 0.0796
>=80, 2022-07-11, 46.305, 1.898, 0.0993
>=80, 2022-07-12, 50.3955, 1.9635, 0.1027
>=80, 2022-07-13, 52.4899, 3.2561, 0.1704
>=80, 2022-07-14, 55.1569, 5.2359, 0.274
>=80, 2022-07-15, 57.5294, 6.2667, 0.3279
>=80, 2022-07-16, 60.0983, 9.441, 0.494
>=80, 2022-07-17, 60.3274, 9.0646, 0.4743
>=80, 2022-07-18, 60.0165, 8.2465, 0.4315
>=80, 2022-07-19, 61.8981, 7.3793, 0.3861
>=80, 2022-07-20, 63.9761, 7.543, 0.3947
>=80, 2022-07-21, 65.2851, 6.234, 0.3262
>=80, 2022-07-22, 67.9194, 5.6613, 0.2962
>=80, 2022-07-23, 68.0667, 4.6796, 0.2449
>=80, 2022-07-24, 67.9685, 4.2869, 0.2243
>=80, 2022-07-25, 68.6557, 4.4669, 0.2337
>=80, 2022-07-26, 69.6211, 4.5487, 0.238
>=80, 2022-07-27, 69.0975, 5.5468, 0.2902
>=80, 2022-07-28, 66.2832, 3.8124, 0.1995
>=80, 2022-07-29, 62.9453, -0.1963, -0.014
>=80, 2022-07-30, 59.9183, -2.438, -0.1741
>=80, 2022-07-31, 59.4438, -2.258, -0.1612
>=80, 2022-08-01, 58.3148, -2.847, -0.2033
>=80, 2022-08-02, 53.6352, -5.8086, -0.4147
>=80, 2022-08-03, 50.8864, -8.9665, -0.6402
>=80, 2022-08-04, 49.561, -8.6556, -0.618
>=80, 2022-08-05, 48.4811, -7.5921, -0.5421
>=80, 2022-08-06, 48.6448, -6.4303, -0.4591
>=80, 2022-08-07, 48.4648, -6.0704, -0.4334
>=80, 2022-08-08, 48.3502, -5.1704, -0.3692
>=80, 2022-08-09, 46.4359, -4.2869, -0.3061
>=80, 2022-08-10, 44.3088, -4.0905, -0.2921
>=80, 2022-08-11, 43.2289, -3.976, -0.2839
>=80, 2022-08-12, 41.5109, -4.4505, -0.3178
>=80, 2022-08-13, 41.1018, -5.9558, -0.4252
>=80, 2022-08-14, 40.6437, -5.8086, -0.4147
>=80, 2022-08-15, 40.5291, -5.7104, -0.4077
>=80, 2022-08-16, 39.0892, -5.5959, -0.3995
>=80, 2022-08-17, 39.8746, -4.336, -0.3096
>=80, 2022-08-18, 40.0873, -3.0106, -0.215
>=80, 2022-08-19, 40.2346, -0.7854, -0.0561
>=80, 2022-08-20, 38.7129, -1.2599, -0.09
>=80, 2022-08-21, 38.9256, -0.8672, -0.0619
>=80, 2022-08-22, 38.7456, -0.8017, -0.0572
>=80, 2022-08-23, 37.9439, 1.6853, 0.0882
>=80, 2022-08-24, 35.2769, -1.3417, -0.0958
>=80, 2022-08-25, 33.9515, -2.8307, -0.2021
>=80, 2022-08-26, 32.2989, -3.7633, -0.2687
>=80, 2022-08-27, 31.2681, -3.4524, -0.2465
>=80, 2022-08-28, 31.0554, -3.7306, -0.2664
>=80, 2022-08-29, 30.7118, -3.616, -0.2582
>=80, 2022-08-30, 29.1247, -5.0068, -0.3575
>=80, 2022-08-31, 28.1429, -3.4197, -0.2442
>=80, 2022-09-01, 26.2777, -4.2378, -0.3026
>=80, 2022-09-02, 25.1978, -4.7287, -0.3376
>=80, 2022-09-03, 24.8378, -4.336, -0.3096
>=80, 2022-09-04, 24.5596, -4.1233, -0.2944
>=80, 2022-09-05, 24.5924, -3.8124, -0.2722
>=80, 2022-09-06, 24.0197, -3.0106, -0.215
>=80, 2022-09-07, 24.0197, -2.8307, -0.2021
>=80, 2022-09-08, 24.9523, -1.0308, -0.0736
>=80, 2022-09-09, 25.3287, 0.2782, 0.0146
>=80, 2022-09-10, 25.3777, -0.0327, -0.0023
>=80, 2022-09-11, 25.4596, 0.18, 0.0094
>=80, 2022-09-12, 25.3287, 0.1309, 0.0068
>=80, 2022-09-13, 25.7868, 0.6708, 0.0351
>=80, 2022-09-14, 25.8522, 0.4909, 0.0257
>=80, 2022-09-15, 25.9013, 0.3927, 0.0205
>=80, 2022-09-16, 26.4249, 0.2782, 0.0146
>=80, 2022-09-17, 26.6213, 1.3417, 0.0702
>=80, 2022-09-18, 26.8013, 1.2108, 0.0634
>=80, 2022-09-19, 27.2103, 1.3253, 0.0693
>=80, 2022-09-20, 29.2719, 1.9798, 0.1036
>=80, 2022-09-21, 30.9245, 2.6343, 0.1378
>=80, 2022-09-22, 32.9698, 3.9924, 0.2089
>=80, 2022-09-23, 34.7533, 5.9067, 0.3091
>=80, 2022-09-24, 36.6186, 7.8211, 0.4092
>=80, 2022-09-25, 37.5839, 7.7066, 0.4033
>=80, 2022-09-26, 38.3857, 7.3303, 0.3836
>=80, 2022-09-27, 42.8689, 10.39, 0.5437
>=80, 2022-09-28, 45.6505, 14.8405, 0.7765
>=80, 2022-09-29, 45.945, 15.3968, 0.8057
>=80, 2022-09-30, 43.0816, 19.111, 1
