Altersgruppe, Meldedatum, difference, trend, value
60-79, 2020-03-03, , , 0.0382
60-79, 2020-03-04, , , 0.071
60-79, 2020-03-05, , , 0.0928
60-79, 2020-03-06, , , 0.0928
60-79, 2020-03-07, , , 0.1474
60-79, 2020-03-08, , , 0.1965
60-79, 2020-03-09, , , 0.2074
60-79, 2020-03-10, 0.0546, 0.0115, 0.2456
60-79, 2020-03-11, 0.1146, 0.0242, 0.2948
60-79, 2020-03-12, 0.1638, 0.0346, 0.4203
60-79, 2020-03-13, 0.1965, 0.0416, 0.535
60-79, 2020-03-14, 0.2129, 0.045, 0.6387
60-79, 2020-03-15, 0.2238, 0.0473, 0.6987
60-79, 2020-03-16, 0.2675, 0.0566, 0.8352
60-79, 2020-03-17, 0.3712, 0.0785, 1.2282
60-79, 2020-03-18, 0.3876, 0.082, 1.6322
60-79, 2020-03-19, 0.4258, 0.0901, 2.1344
60-79, 2020-03-20, 0.6605, 0.1397, 2.7786
60-79, 2020-03-21, 0.928, 0.1963, 3.4336
60-79, 2020-03-22, 1.0863, 0.2298, 4.1487
60-79, 2020-03-23, 1.4848, 0.3141, 4.6946
60-79, 2020-03-24, 1.8505, 0.3915, 5.437
60-79, 2020-03-25, 2.1835, 0.4619, 6.5834
60-79, 2020-03-26, 2.8004, 0.5924, 7.7952
60-79, 2020-03-27, 3.1934, 0.6755, 9.0453
60-79, 2020-03-28, 3.8103, 0.806, 10.3008
60-79, 2020-03-29, 4.0723, 0.8614, 11.409
60-79, 2020-03-30, 4.1869, 0.8857, 12.1077
60-79, 2020-03-31, 4.4435, 0.94, 12.8065
60-79, 2020-04-01, 4.64, 0.9815, 13.8218
60-79, 2020-04-02, 4.5472, 0.9619, 14.2094
60-79, 2020-04-03, 4.1869, 0.8857, 14.3568
60-79, 2020-04-04, 3.2316, 0.6836, 14.395
60-79, 2020-04-05, 2.7513, 0.582, 13.9146
60-79, 2020-04-06, 2.0634, 0.4365, 13.5489
60-79, 2020-04-07, 1.1081, 0.2344, 13.2868
60-79, 2020-04-08, -0.131, -0.0317, 12.3807
60-79, 2020-04-09, -1.059, -0.2563, 11.8839
60-79, 2020-04-10, -1.5449, -0.3738, 11.3872
60-79, 2020-04-11, -1.9106, -0.4624, 10.3227
60-79, 2020-04-12, -2.1508, -0.5205, 9.8805
60-79, 2020-04-13, -2.1781, -0.5271, 9.5857
60-79, 2020-04-14, -2.5329, -0.6129, 8.7669
60-79, 2020-04-15, -1.9597, -0.4742, 8.2046
60-79, 2020-04-16, -2.0634, -0.4993, 7.8334
60-79, 2020-04-17, -2.0525, -0.4967, 7.424
60-79, 2020-04-18, -1.4793, -0.358, 7.364
60-79, 2020-04-19, -1.3647, -0.3303, 7.1347
60-79, 2020-04-20, -1.2992, -0.3144, 7.0037
60-79, 2020-04-21, -0.7806, -0.1889, 6.9273
60-79, 2020-04-22, -0.928, -0.2246, 6.5288
60-79, 2020-04-23, -0.868, -0.21, 5.972
60-79, 2020-04-24, -1.0481, -0.2536, 5.2732
60-79, 2020-04-25, -1.5503, -0.3752, 4.9075
60-79, 2020-04-26, -1.5339, -0.3712, 4.5636
60-79, 2020-04-27, -1.7141, -0.4148, 4.1979
60-79, 2020-04-28, -1.7796, -0.4306, 4.0614
60-79, 2020-04-29, -1.7523, -0.424, 3.8539
60-79, 2020-04-30, -1.5667, -0.3791, 3.5319
60-79, 2020-05-01, -1.1627, -0.2814, 3.4664
60-79, 2020-05-02, -1.0699, -0.2589, 3.1279
60-79, 2020-05-03, -1.0317, -0.2497, 2.8932
60-79, 2020-05-04, -0.8134, -0.1968, 2.7949
60-79, 2020-05-05, -0.928, -0.2246, 2.522
60-79, 2020-05-06, -0.9116, -0.2206, 2.3309
60-79, 2020-05-07, -0.8025, -0.1942, 2.2054
60-79, 2020-05-08, -1.0317, -0.2497, 2.1126
60-79, 2020-05-09, -0.6878, -0.1664, 2.1126
60-79, 2020-05-10, -0.6332, -0.1532, 2.0744
60-79, 2020-05-11, -0.6114, -0.148, 2.1017
60-79, 2020-05-12, -0.4749, -0.1149, 1.9816
60-79, 2020-05-13, -0.3767, -0.0911, 1.9051
60-79, 2020-05-14, -0.3657, -0.0885, 1.725
60-79, 2020-05-15, -0.3221, -0.0779, 1.5339
60-79, 2020-05-16, -0.4913, -0.1189, 1.4248
60-79, 2020-05-17, -0.4804, -0.1162, 1.3483
60-79, 2020-05-18, -0.524, -0.1268, 1.261
60-79, 2020-05-19, -0.4367, -0.1057, 1.2173
60-79, 2020-05-20, -0.524, -0.1268, 1.059
60-79, 2020-05-21, -0.5459, -0.1321, 1.059
60-79, 2020-05-22, -0.5077, -0.1229, 0.9553
60-79, 2020-05-23, -0.4312, -0.1044, 0.9225
60-79, 2020-05-24, -0.3767, -0.0911, 0.9335
60-79, 2020-05-25, -0.2784, -0.0674, 0.9389
60-79, 2020-05-26, -0.2729, -0.0661, 0.9007
60-79, 2020-05-27, -0.1365, -0.033, 0.9171
60-79, 2020-05-28, -0.0819, -0.0198, 0.8734
60-79, 2020-05-29, 0.0328, 0.0069, 0.9116
60-79, 2020-05-30, 0.0055, 0.0012, 0.8297
60-79, 2020-05-31, -0.0273, -0.0066, 0.797
60-79, 2020-06-01, -0.06, -0.0145, 0.7533
60-79, 2020-06-02, -0.1256, -0.0304, 0.666
60-79, 2020-06-03, -0.1801, -0.0436, 0.595
60-79, 2020-06-04, -0.1856, -0.0449, 0.5568
60-79, 2020-06-05, -0.2456, -0.0594, 0.5022
60-79, 2020-06-06, -0.2129, -0.0515, 0.5131
60-79, 2020-06-07, -0.202, -0.0489, 0.4968
60-79, 2020-06-08, -0.1965, -0.0476, 0.4913
60-79, 2020-06-09, -0.1092, -0.0264, 0.4858
60-79, 2020-06-10, -0.0928, -0.0225, 0.464
60-79, 2020-06-11, -0.1037, -0.0251, 0.4585
60-79, 2020-06-12, -0.1092, -0.0264, 0.4094
60-79, 2020-06-13, -0.1092, -0.0264, 0.3985
60-79, 2020-06-14, -0.1037, -0.0251, 0.3767
60-79, 2020-06-15, -0.0928, -0.0225, 0.3821
60-79, 2020-06-16, -0.0873, -0.0211, 0.3876
60-79, 2020-06-17, -0.0328, -0.0079, 0.4258
60-79, 2020-06-18, -0.0328, -0.0079, 0.3657
60-79, 2020-06-19, 0.0273, 0.0058, 0.393
60-79, 2020-06-20, 0.0437, 0.0092, 0.4094
60-79, 2020-06-21, 0.0491, 0.0104, 0.4258
60-79, 2020-06-22, 0.0164, 0.0035, 0.4422
60-79, 2020-06-23, 0.0218, 0.0046, 0.4585
60-79, 2020-06-24, 0.0328, 0.0069, 0.4422
60-79, 2020-06-25, 0.0655, 0.0139, 0.4585
60-79, 2020-06-26, 0.0655, 0.0139, 0.4913
60-79, 2020-06-27, 0.0273, 0.0058, 0.4858
60-79, 2020-06-28, 0.0109, 0.0023, 0.4804
60-79, 2020-06-29, , , 0.4367
60-79, 2020-06-30, -0.0109, -0.0026, 0.4312
60-79, 2020-07-01, -0.06, -0.0145, 0.404
60-79, 2020-07-02, -0.0655, -0.0159, 0.3712
60-79, 2020-07-03, -0.1583, -0.0383, 0.3057
60-79, 2020-07-04, -0.1747, -0.0423, 0.2948
60-79, 2020-07-05, -0.1638, -0.0396, 0.3002
60-79, 2020-07-06, -0.1365, -0.033, 0.3002
60-79, 2020-07-07, -0.1583, -0.0383, 0.3057
60-79, 2020-07-08, -0.0983, -0.0238, 0.3221
60-79, 2020-07-09, -0.0382, -0.0092, 0.3876
60-79, 2020-07-10, 0.0382, 0.0081, 0.3985
60-79, 2020-07-11, 0.0983, 0.0208, 0.4203
60-79, 2020-07-12, 0.1528, 0.0323, 0.4203
60-79, 2020-07-13, 0.1474, 0.0312, 0.4312
60-79, 2020-07-14, 0.1911, 0.0404, 0.4585
60-79, 2020-07-15, 0.1146, 0.0242, 0.4367
60-79, 2020-07-16, 0.0546, 0.0115, 0.4367
60-79, 2020-07-17, 0.1037, 0.0219, 0.4858
60-79, 2020-07-18, 0.0491, 0.0104, 0.4804
60-79, 2020-07-19, 0.0109, 0.0023, 0.4968
60-79, 2020-07-20, 0.0218, 0.0046, 0.5022
60-79, 2020-07-21, -0.0109, -0.0026, 0.5022
60-79, 2020-07-22, 0.071, 0.015, 0.5732
60-79, 2020-07-23, 0.0819, 0.0173, 0.5732
60-79, 2020-07-24, 0.0655, 0.0139, 0.5623
60-79, 2020-07-25, 0.1256, 0.0266, 0.5677
60-79, 2020-07-26, 0.0764, 0.0162, 0.5841
60-79, 2020-07-27, 0.0764, 0.0162, 0.5732
60-79, 2020-07-28, 0.071, 0.015, 0.5732
60-79, 2020-07-29, -0.0382, -0.0092, 0.5131
60-79, 2020-07-30, -0.0437, -0.0106, 0.5732
60-79, 2020-07-31, -0.0218, -0.0053, 0.5786
60-79, 2020-08-01, -0.06, -0.0145, 0.5786
60-79, 2020-08-02, -0.0491, -0.0119, 0.5568
60-79, 2020-08-03, -0.0328, -0.0079, 0.5841
60-79, 2020-08-04, -0.0164, -0.004, 0.5513
60-79, 2020-08-05, 0.0764, 0.0162, 0.6278
60-79, 2020-08-06, 0.071, 0.015, 0.5841
60-79, 2020-08-07, , , 0.5841
60-79, 2020-08-08, 0.0328, 0.0069, 0.6278
60-79, 2020-08-09, 0.0546, 0.0115, 0.6387
60-79, 2020-08-10, 0.0109, 0.0023, 0.6223
60-79, 2020-08-11, 0.0437, 0.0092, 0.6769
60-79, 2020-08-12, 0.0164, 0.0035, 0.5786
60-79, 2020-08-13, -0.0055, -0.0013, 0.6059
60-79, 2020-08-14, 0.0109, 0.0023, 0.6114
60-79, 2020-08-15, -0.0382, -0.0092, 0.5896
60-79, 2020-08-16, -0.0218, -0.0053, 0.595
