Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2020-03-03, , 0.0244, Rheinland-Pfalz, 7, , 0.0244, , , 
2020-03-04, , 0.0244, Rheinland-Pfalz, 7, , 0.0244, , , 
2020-03-05, , 0.0487, Rheinland-Pfalz, 7, , 0.0487, , , 
2020-03-06, , 0.0487, Rheinland-Pfalz, 7, , 0.0487, , , 
2020-03-07, , 0.0244, Rheinland-Pfalz, 7, , 0.0244, , , 
2020-03-08, , 0.0244, Rheinland-Pfalz, 7, , 0.0244, , , 
2020-03-09, , 0.0244, Rheinland-Pfalz, 7, , 0.0244, , , 
2020-03-10, , 0.0244, Rheinland-Pfalz, 7, , 0.0731, , , 
2020-03-11, 0.0487, 0.0731, Rheinland-Pfalz, 7, 0.0094, 0.0974, , , 
2020-03-12, , 0.0487, Rheinland-Pfalz, 7, , 0.1218, , , 
2020-03-13, 0.0487, 0.0974, Rheinland-Pfalz, 7, 0.0094, 0.2679, , , 
2020-03-14, 0.1705, 0.1948, Rheinland-Pfalz, 7, 0.033, 0.414, , , 
2020-03-15, 0.1948, 0.2192, Rheinland-Pfalz, 7, 0.0377, 0.414, , , 
2020-03-16, 0.2192, 0.2435, Rheinland-Pfalz, 7, 0.0425, 0.487, , , 
2020-03-17, 0.5114, 0.5357, Rheinland-Pfalz, 7, 0.0991, 0.8036, , , 
2020-03-18, 0.4627, 0.5357, Rheinland-Pfalz, 7, 0.0896, 1.1689, , , 
2020-03-19, 0.7549, 0.8036, Rheinland-Pfalz, 7, 0.1462, 1.315, , , 
2020-03-20, 0.7793, 0.8767, Rheinland-Pfalz, 7, 0.1509, 1.4855, , , 
2020-03-21, 0.7306, 0.9254, Rheinland-Pfalz, 7, 0.1415, 1.5585, , , 
2020-03-22, 0.7793, 0.9984, Rheinland-Pfalz, 7, 0.1509, 1.8507, , , 
2020-03-23, 0.901, 1.1445, Rheinland-Pfalz, 7, 0.1745, 2.143, , , 
2020-03-24, 0.5601, 1.0958, Rheinland-Pfalz, 7, 0.1085, 2.0942, , , 
2020-03-25, 0.487, 1.0228, Rheinland-Pfalz, 7, 0.0943, 2.2647, , , 
2020-03-26, 0.6575, 1.4611, Rheinland-Pfalz, 7, 0.1274, 2.5813, , , 
2020-03-27, 0.9984, 1.8751, Rheinland-Pfalz, 7, 0.1934, 2.9466, , , 
2020-03-28, 1.315, 2.2404, Rheinland-Pfalz, 7, 0.2547, 3.4092, , , 
2020-03-29, 1.4124, 2.4108, Rheinland-Pfalz, 7, 0.2736, 3.7015, , , 
2020-03-30, 1.4611, 2.6056, Rheinland-Pfalz, 7, 0.283, 3.7015, , , 
2020-03-31, 1.5342, 2.63, Rheinland-Pfalz, 7, 0.2972, 4.0424, , , 
2020-04-01, 2.0212, 3.044, Rheinland-Pfalz, 7, 0.3915, 4.3833, , , 
2020-04-02, 1.8507, 3.3118, Rheinland-Pfalz, 7, 0.3585, 4.6999, , , 
2020-04-03, 1.8264, 3.7015, Rheinland-Pfalz, 7, 0.3538, 4.6512, , , 
2020-04-04, 1.3637, 3.6041, Rheinland-Pfalz, 7, 0.2642, 4.7729, , , 
2020-04-05, 1.1689, 3.5797, Rheinland-Pfalz, 7, 0.2264, 4.7486, , , 
2020-04-06, 1.3637, 3.9693, Rheinland-Pfalz, 7, 0.2642, 4.6755, , , 
2020-04-07, 0.9741, 3.6041, Rheinland-Pfalz, 7, 0.1887, 4.6512, , , 
2020-04-08, 0.3896, 3.4336, Rheinland-Pfalz, 7, 0.0755, 4.4077, , , 
2020-04-09, -0.0244, 3.2875, Rheinland-Pfalz, 7, -0.0054, 4.2616, , , 
2020-04-10, -0.5844, 3.117, Rheinland-Pfalz, 7, -0.129, 4.2616, , , 
2020-04-11, -0.5844, 3.0196, Rheinland-Pfalz, 7, -0.129, 3.945, , , 
2020-04-12, -0.7549, 2.8248, Rheinland-Pfalz, 7, -0.1667, 3.5797, , , 
2020-04-13, -1.2663, 2.703, Rheinland-Pfalz, 7, -0.2796, 3.6284, , , 
2020-04-14, -1.315, 2.2891, Rheinland-Pfalz, 7, -0.2903, 3.3605, , , 
2020-04-15, -1.0958, 2.3378, Rheinland-Pfalz, 7, -0.2419, 3.1901, , , 
2020-04-16, -1.315, 1.9725, Rheinland-Pfalz, 7, -0.2903, 3.0196, , , 
2020-04-17, -1.1932, 1.9238, Rheinland-Pfalz, 7, -0.2634, 2.7274, , , 
2020-04-18, -1.1689, 1.8507, Rheinland-Pfalz, 7, -0.2581, 2.5326, , , 
2020-04-19, -0.9984, 1.8264, Rheinland-Pfalz, 7, -0.2204, 2.63, , , 
2020-04-20, -0.828, 1.8751, Rheinland-Pfalz, 7, -0.1828, 2.3378, , , 
2020-04-21, -0.6088, 1.6803, Rheinland-Pfalz, 7, -0.1344, 2.1673, , , 
2020-04-22, -0.9497, 1.388, Rheinland-Pfalz, 7, -0.2097, 1.8751, , , 
2020-04-23, -0.8767, 1.0958, Rheinland-Pfalz, 7, -0.1935, 1.7533, , , 
2020-04-24, -0.6818, 1.2419, Rheinland-Pfalz, 7, -0.1505, 1.5585, , , 
2020-04-25, -0.6575, 1.1932, Rheinland-Pfalz, 7, -0.1452, 1.4124, , , 
2020-04-26, -0.828, 0.9984, Rheinland-Pfalz, 7, -0.1828, 1.2176, , , 
2020-04-27, -0.8036, 1.0715, Rheinland-Pfalz, 7, -0.1774, 1.2419, , , 
2020-04-28, -0.6818, 0.9984, Rheinland-Pfalz, 7, -0.1505, 1.2906, , , 
2020-04-29, -0.2679, 1.1202, Rheinland-Pfalz, 7, -0.0591, 1.315, , , 
2020-04-30, -0.1461, 0.9497, Rheinland-Pfalz, 7, -0.0323, 1.1445, , , 
2020-05-01, -0.2435, 0.9984, Rheinland-Pfalz, 7, -0.0538, 1.2419, , , 
2020-05-02, -0.2435, 0.9497, Rheinland-Pfalz, 7, -0.0538, 1.2419, , , 
2020-05-03, , 0.9984, Rheinland-Pfalz, 7, , 1.1932, , , 
2020-05-04, -0.1218, 0.9497, Rheinland-Pfalz, 7, -0.0269, 1.1202, , , 
2020-05-05, -0.2192, 0.7793, Rheinland-Pfalz, 7, -0.0484, 1.0228, , , 
2020-05-06, -0.4383, 0.6818, Rheinland-Pfalz, 7, -0.0968, 0.8523, , , 
2020-05-07, -0.3896, 0.5601, Rheinland-Pfalz, 7, -0.086, 0.7062, , , 
2020-05-08, -0.5601, 0.4383, Rheinland-Pfalz, 7, -0.1237, 0.5357, , , 
2020-05-09, -0.5844, 0.3653, Rheinland-Pfalz, 7, -0.129, 0.4383, , , 
2020-05-10, -0.6818, 0.3166, Rheinland-Pfalz, 7, -0.1505, 0.4383, , , 
2020-05-11, -0.6088, 0.3409, Rheinland-Pfalz, 7, -0.1344, 0.487, , , 
2020-05-12, -0.4627, 0.3166, Rheinland-Pfalz, 7, -0.1022, 0.3896, , , 
