Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 26, , 23.1
2022-06-15, 2.7, gleichbleibend, 31, 0.1444, 25.8
2022-06-22, -0.8, gleichbleibend, 32, -0.032, 25
2022-06-29, 9.4, gleichbleibend, 32, 0.5027, 34.4
2022-07-06, 15.6, gleichbleibend, 32, 0.8342, 50
2022-07-13, -3.1, gleichbleibend, 32, -0.124, 46.9
2022-07-20, 12.5, gleichbleibend, 32, 0.6684, 59.4
2022-07-27, -25, gleichbleibend, 32, -1, 34.4
2022-08-03, -18.8, gleichbleibend, 32, -0.752, 15.6
2022-08-10, , gleichbleibend, 32, , 15.6
2022-08-17, 3.2, gleichbleibend, 32, 0.1711, 18.8
2022-08-24, 15.6, gleichbleibend, 32, 0.8342, 34.4
2022-08-31, 18.7, gleichbleibend, 32, 1, 53.1
2022-09-07, 3.1, gleichbleibend, 32, 0.1658, 56.2
2022-09-14, -21.8, gleichbleibend, 32, -0.872, 34.4
2022-09-21, -12.5, gleichbleibend, 32, -0.5, 21.9
2022-09-28, 3.1, gleichbleibend, 32, 0.1658, 25
2022-10-05, 12.5, gleichbleibend, 32, 0.6684, 37.5
2022-10-12, 15.8, gleichbleibend, 45, 0.8449, 53.3
2022-10-19, -16.3, gleichbleibend, 46, -0.652, 37
2022-10-26, 5.6, gleichbleibend, 47, 0.2995, 42.6
2022-11-02, 3.2, gleichbleibend, 48, 0.1711, 45.8
2022-11-09, -14.6, gleichbleibend, 48, -0.584, 31.2
2022-11-16, 9.6, gleichbleibend, 49, 0.5134, 40.8
2022-11-23, 17.2, gleichbleibend, 50, 0.9198, 58
2022-11-30, -4, gleichbleibend, 50, -0.16, 54
2022-12-07, -12.8, gleichbleibend, 51, -0.512, 41.2
2022-12-14, -8.5, gleichbleibend, 52, -0.34, 32.7
2022-12-21, 17.3, gleichbleibend, 52, 0.9251, 50
2022-12-28, 0.9, gleichbleibend, 53, 0.0481, 50.9
2023-01-04, -20.7, gleichbleibend, 53, -0.828, 30.2
2023-01-11, 5.6, gleichbleibend, 53, 0.2995, 35.8
2023-01-18, 13.3, gleichbleibend, 53, 0.7112, 49.1
2023-01-25, 1.8, gleichbleibend, 53, 0.0963, 50.9
2023-02-01, -13.2, gleichbleibend, 53, -0.528, 37.7
2023-02-08, -9.4, gleichbleibend, 53, -0.376, 28.3
2023-02-15, -2.3, gleichbleibend, 50, -0.092, 26
2023-02-22, 6.7, gleichbleibend, 49, 0.3583, 32.7
2023-03-01, -5.2, gleichbleibend, 40, -0.208, 27.5
