Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 26, , 3.8
2022-06-15, -0.6, fallend, 31, -0.0199, 3.2
2022-06-22, 3, fallend, 32, 0.0739, 6.2
2022-06-29, 3.2, fallend, 32, 0.0788, 9.4
2022-07-06, -3.2, fallend, 32, -0.106, 6.2
2022-07-13, 9.4, fallend, 32, 0.2315, 15.6
2022-07-20, 3.2, fallend, 32, 0.0788, 18.8
2022-07-27, 40.6, fallend, 32, 1, 59.4
2022-08-03, 25, fallend, 32, 0.6158, 84.4
2022-08-10, , fallend, 32, , 84.4
2022-08-17, -12.5, fallend, 32, -0.4139, 71.9
2022-08-24, -25, fallend, 32, -0.8278, 46.9
2022-08-31, -21.9, fallend, 32, -0.7252, 25
2022-09-07, -18.8, fallend, 32, -0.6225, 6.2
2022-09-14, 9.4, fallend, 32, 0.2315, 15.6
2022-09-21, -15.6, fallend, 32, -0.5166, 
2022-09-28, , fallend, 32, , 
2022-10-05, 9.4, fallend, 32, 0.2315, 9.4
2022-10-12, -0.5, fallend, 45, -0.0166, 8.9
2022-10-19, 23.7, fallend, 46, 0.5837, 32.6
2022-10-26, 18.5, fallend, 47, 0.4557, 51.1
2022-11-02, -7.3, fallend, 48, -0.2417, 43.8
2022-11-09, 4.1, fallend, 48, 0.101, 47.9
2022-11-16, -3, fallend, 49, -0.0993, 44.9
2022-11-23, -18.9, fallend, 50, -0.6258, 26
2022-11-30, -16, fallend, 50, -0.5298, 10
2022-12-07, -4.1, fallend, 51, -0.1358, 5.9
2022-12-14, -0.1, fallend, 52, -0.0033, 5.8
2022-12-21, 3.8, fallend, 52, 0.0936, 9.6
2022-12-28, 20.6, fallend, 53, 0.5074, 30.2
2023-01-04, 32.1, fallend, 53, 0.7906, 62.3
2023-01-11, -1.9, fallend, 53, -0.0629, 60.4
2023-01-18, -22.7, fallend, 53, -0.7517, 37.7
2023-01-25, -30.2, fallend, 53, -1, 7.5
2023-02-01, -3.7, fallend, 53, -0.1225, 3.8
2023-02-08, 3.7, fallend, 53, 0.0911, 7.5
2023-02-15, 2.5, fallend, 50, 0.0616, 10
2023-02-22, 6.3, fallend, 49, 0.1552, 16.3
2023-03-01, 8.7, fallend, 40, 0.2143, 25
