Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 21, , 4.8
2022-06-15, -4.8, fallend, 25, -0.2487, 
2022-06-22, 3.8, fallend, 26, 0.1098, 3.8
2022-06-29, 3.9, fallend, 26, 0.1127, 7.7
2022-07-06, -3.9, fallend, 26, -0.2021, 3.8
2022-07-13, 11.6, fallend, 26, 0.3353, 15.4
2022-07-20, -7.7, fallend, 26, -0.399, 7.7
2022-07-27, 34.6, fallend, 26, 1, 42.3
2022-08-03, 34.6, fallend, 26, 1, 76.9
2022-08-10, -3.8, fallend, 26, -0.1969, 73.1
2022-08-17, -19.3, fallend, 26, -1, 53.8
2022-08-24, -11.5, fallend, 26, -0.5959, 42.3
2022-08-31, -15.4, fallend, 26, -0.7979, 26.9
2022-09-07, -7.7, fallend, 26, -0.399, 19.2
2022-09-14, -3.8, fallend, 26, -0.1969, 15.4
2022-09-21, -15.4, fallend, 26, -0.7979, 
2022-09-28, , fallend, 26, , 
2022-10-05, 7.7, fallend, 26, 0.2225, 7.7
2022-10-12, 11.5, fallend, 26, 0.3324, 19.2
2022-10-19, 15.4, fallend, 26, 0.4451, 34.6
2022-10-26, 23.1, fallend, 26, 0.6676, 57.7
2022-11-02, -19.2, fallend, 26, -0.9948, 38.5
2022-11-09, -3.9, fallend, 26, -0.2021, 34.6
2022-11-16, -3.8, fallend, 26, -0.1969, 30.8
2022-11-23, , fallend, 26, , 30.8
2022-11-30, -19.3, fallend, 26, -1, 11.5
2022-12-07, 1.5, fallend, 23, 0.0434, 13
2022-12-14, -13, fallend, 12, -0.6736, 
