Meldedatum, difference, group, quantity, trend, value
2022-06-08, , trend, 27, , 74.1
2022-06-15, -5.3, trend, 32, -0.2078, 68.8
2022-06-22, -5.2, trend, 33, -0.2039, 63.6
2022-06-29, -15.1, trend, 33, -0.5922, 48.5
2022-07-06, -18.2, trend, 33, -0.7137, 30.3
2022-07-13, -3, trend, 33, -0.1176, 27.3
2022-07-20, -12.1, trend, 33, -0.4745, 15.2
2022-07-27, -9.1, trend, 33, -0.3569, 6.1
2022-08-03, -6.1, trend, 33, -0.2392, 
2022-08-10, , trend, 33, , 
2022-08-17, 9.1, trend, 33, 0.364, 9.1
2022-08-24, 12.1, trend, 33, 0.484, 21.2
2022-08-31, 3, trend, 33, 0.12, 24.2
2022-09-07, 6.1, trend, 33, 0.244, 30.3
2022-09-14, 24.2, trend, 33, 0.968, 54.5
2022-09-21, 19.8, trend, 35, 0.792, 74.3
2022-09-28, -2.9, trend, 35, -0.1137, 71.4
2022-10-05, -17.1, trend, 35, -0.6706, 54.3
2022-10-12, -21, trend, 48, -0.8235, 33.3
2022-10-19, -6.8, trend, 49, -0.2667, 26.5
2022-10-26, -16.5, trend, 50, -0.6471, 10
2022-11-02, -2.2, trend, 51, -0.0863, 7.8
2022-11-09, 4, trend, 51, 0.16, 11.8
2022-11-16, 3.6, trend, 52, 0.144, 15.4
2022-11-23, 3.5, trend, 53, 0.14, 18.9
2022-11-30, 18.8, trend, 53, 0.752, 37.7
2022-12-07, 16, trend, 54, 0.64, 53.7
2022-12-14, 4.5, trend, 55, 0.18, 58.2
2022-12-21, -25.5, trend, 55, -1, 32.7
2022-12-28, -16.6, trend, 56, -0.651, 16.1
2023-01-04, -10.7, trend, 56, -0.4196, 5.4
2023-01-11, -1.8, trend, 56, -0.0706, 3.6
2023-01-18, 12.5, trend, 56, 0.5, 16.1
2023-01-25, 25, trend, 56, 1, 41.1
2023-02-01, 19.6, trend, 56, 0.784, 60.7
2023-02-08, 1.8, trend, 56, 0.072, 62.5
2023-02-15, , trend, 56, , 62.5
2023-02-22, -16.1, trend, 56, -0.6314, 46.4
2023-03-01, -16, trend, 56, -0.6275, 30.4
2023-03-08, -1.3, trend, 55, -0.051, 29.1
2023-03-15, -19.1, trend, 50, -0.749, 10
2023-03-22, -5.8, trend, 48, -0.2275, 4.2
2023-03-29, 9.7, trend, 36, 0.388, 13.9
