Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 27, , 25.9
2022-06-15, 5.3, gleichbleibend, 32, 0.2275, 31.2
2022-06-22, -3.9, gleichbleibend, 33, -0.1287, 27.3
2022-06-29, 15.1, gleichbleibend, 33, 0.6481, 42.4
2022-07-06, 18.2, gleichbleibend, 33, 0.7811, 60.6
2022-07-13, -6.1, gleichbleibend, 33, -0.2013, 54.5
2022-07-20, 12.2, gleichbleibend, 33, 0.5236, 66.7
2022-07-27, -30.3, gleichbleibend, 33, -1, 36.4
2022-08-03, -15.2, gleichbleibend, 33, -0.5017, 21.2
2022-08-10, 3, gleichbleibend, 33, 0.1288, 24.2
2022-08-17, 6.1, gleichbleibend, 33, 0.2618, 30.3
2022-08-24, 9.1, gleichbleibend, 33, 0.3906, 39.4
2022-08-31, 9.1, gleichbleibend, 33, 0.3906, 48.5
2022-09-07, 9.1, gleichbleibend, 33, 0.3906, 57.6
2022-09-14, -27.3, gleichbleibend, 33, -0.901, 30.3
2022-09-21, -7.4, gleichbleibend, 35, -0.2442, 22.9
2022-09-28, 5.7, gleichbleibend, 35, 0.2446, 28.6
2022-10-05, 8.5, gleichbleibend, 35, 0.3648, 37.1
2022-10-12, 23.3, gleichbleibend, 48, 1, 60.4
2022-10-19, -7.3, gleichbleibend, 49, -0.2409, 53.1
2022-10-26, -9.1, gleichbleibend, 50, -0.3003, 44
2022-11-02, -2.8, gleichbleibend, 51, -0.0924, 41.2
2022-11-09, 1.9, gleichbleibend, 51, 0.0815, 43.1
2022-11-16, 5, gleichbleibend, 52, 0.2146, 48.1
2022-11-23, 6.6, gleichbleibend, 53, 0.2833, 54.7
2022-11-30, -7.5, gleichbleibend, 53, -0.2475, 47.2
2022-12-07, -4.6, gleichbleibend, 54, -0.1518, 42.6
2022-12-14, -4.4, gleichbleibend, 55, -0.1452, 38.2
2022-12-21, 20, gleichbleibend, 55, 0.8584, 58.2
2022-12-28, -4.6, gleichbleibend, 56, -0.1518, 53.6
2023-01-04, -23.2, gleichbleibend, 56, -0.7657, 30.4
2023-01-11, 12.5, gleichbleibend, 56, 0.5365, 42.9
2023-01-18, 10.7, gleichbleibend, 56, 0.4592, 53.6
2023-01-25, -7.2, gleichbleibend, 56, -0.2376, 46.4
2023-02-01, -8.9, gleichbleibend, 56, -0.2937, 37.5
2023-02-08, -8.9, gleichbleibend, 56, -0.2937, 28.6
2023-02-15, , gleichbleibend, 56, , 28.6
2023-02-22, 17.8, gleichbleibend, 56, 0.7639, 46.4
2023-03-01, 5.4, gleichbleibend, 56, 0.2318, 51.8
2023-03-08, -2.7, gleichbleibend, 55, -0.0891, 49.1
2023-03-15, 6.9, gleichbleibend, 50, 0.2961, 56
2023-03-22, -8.1, gleichbleibend, 48, -0.2673, 47.9
2023-03-29, -28.5, gleichbleibend, 36, -0.9406, 19.4
