Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 27, , 
2022-06-15, , fallend, 32, , 
2022-06-22, 9.1, fallend, 33, 0.231, 9.1
2022-06-29, , fallend, 33, , 9.1
2022-07-06, , fallend, 33, , 9.1
2022-07-13, 9.1, fallend, 33, 0.231, 18.2
2022-07-20, , fallend, 33, , 18.2
2022-07-27, 39.4, fallend, 33, 1, 57.6
2022-08-03, 21.2, fallend, 33, 0.5381, 78.8
2022-08-10, -3, fallend, 33, -0.1293, 75.8
2022-08-17, -15.2, fallend, 33, -0.6552, 60.6
2022-08-24, -21.2, fallend, 33, -0.9138, 39.4
2022-08-31, -12.1, fallend, 33, -0.5216, 27.3
2022-09-07, -15.2, fallend, 33, -0.6552, 12.1
2022-09-14, 3.1, fallend, 33, 0.0787, 15.2
2022-09-21, -12.3, fallend, 35, -0.5302, 2.9
2022-09-28, -2.9, fallend, 35, -0.125, 
2022-10-05, 8.6, fallend, 35, 0.2183, 8.6
2022-10-12, -2.4, fallend, 48, -0.1034, 6.2
2022-10-19, 14.2, fallend, 49, 0.3604, 20.4
2022-10-26, 25.6, fallend, 50, 0.6497, 46
2022-11-02, 5, fallend, 51, 0.1269, 51
2022-11-09, -5.9, fallend, 51, -0.2543, 45.1
2022-11-16, -8.6, fallend, 52, -0.3707, 36.5
2022-11-23, -10.1, fallend, 53, -0.4353, 26.4
2022-11-30, -11.3, fallend, 53, -0.4871, 15.1
2022-12-07, -11.4, fallend, 54, -0.4914, 3.7
2022-12-14, -0.1, fallend, 55, -0.0043, 3.6
2022-12-21, 5.5, fallend, 55, 0.1396, 9.1
2022-12-28, 21.3, fallend, 56, 0.5406, 30.4
2023-01-04, 33.9, fallend, 56, 0.8604, 64.3
2023-01-11, -10.7, fallend, 56, -0.4612, 53.6
2023-01-18, -23.2, fallend, 56, -1, 30.4
2023-01-25, -17.9, fallend, 56, -0.7716, 12.5
2023-02-01, -10.7, fallend, 56, -0.4612, 1.8
2023-02-08, 7.1, fallend, 56, 0.1802, 8.9
2023-02-15, , fallend, 56, , 8.9
2023-02-22, -1.8, fallend, 56, -0.0776, 7.1
2023-03-01, 10.8, fallend, 56, 0.2741, 17.9
2023-03-08, 3.9, fallend, 55, 0.099, 21.8
2023-03-15, 12.2, fallend, 50, 0.3096, 34
2023-03-22, 13.9, fallend, 48, 0.3528, 47.9
2023-03-29, 18.8, fallend, 36, 0.4772, 66.7
