Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 22, , 4.5
2022-06-15, -4.5, fallend, 27, -0.2514, 
2022-06-22, 3.6, fallend, 28, 0.0916, 3.6
2022-06-29, 3.5, fallend, 28, 0.0891, 7.1
2022-07-06, , fallend, 28, , 7.1
2022-07-13, 7.2, fallend, 28, 0.1832, 14.3
2022-07-20, , fallend, 28, , 14.3
2022-07-27, 39.3, fallend, 28, 1, 53.6
2022-08-03, 21.4, fallend, 28, 0.5445, 75
2022-08-10, 3.6, fallend, 28, 0.0916, 78.6
2022-08-17, -17.9, fallend, 28, -1, 60.7
2022-08-24, -14.3, fallend, 28, -0.7989, 46.4
2022-08-31, -17.8, fallend, 28, -0.9944, 28.6
2022-09-07, -14.3, fallend, 28, -0.7989, 14.3
2022-09-14, , fallend, 28, , 14.3
2022-09-21, -14.3, fallend, 28, -0.7989, 
2022-09-28, , fallend, 28, , 
2022-10-05, 3.6, fallend, 28, 0.0916, 3.6
2022-10-12, 8.6, fallend, 41, 0.2188, 12.2
2022-10-19, 14, fallend, 42, 0.3562, 26.2
2022-10-26, 23.8, fallend, 44, 0.6056, 50
2022-11-02, -11.4, fallend, 44, -0.6369, 38.6
2022-11-09, 6.9, fallend, 44, 0.1756, 45.5
2022-11-16, -9.1, fallend, 44, -0.5084, 36.4
2022-11-23, -15.9, fallend, 44, -0.8883, 20.5
2022-11-30, -13.7, fallend, 44, -0.7654, 6.8
2022-12-07, -4.5, fallend, 44, -0.2514, 2.3
2022-12-14, 0.2, fallend, 40, 0.0051, 2.5
2022-12-21, 0.3, fallend, 36, 0.0076, 2.8
2022-12-28, 9.7, fallend, 24, 0.2468, 12.5
2023-01-04, 5.7, fallend, 11, 0.145, 18.2
