Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 15, , 6.7
2022-06-15, -1.4, fallend, 19, -0.049, 5.3
2022-06-22, -0.5, fallend, 21, -0.0175, 4.8
2022-06-29, 4.7, fallend, 21, 0.0897, 9.5
2022-07-06, -4.7, fallend, 21, -0.1643, 4.8
2022-07-13, , fallend, 21, , 4.8
2022-07-20, 4.7, fallend, 21, 0.0897, 9.5
2022-07-27, 52.4, fallend, 21, 1, 61.9
2022-08-03, 23.8, fallend, 21, 0.4542, 85.7
2022-08-10, , fallend, 21, , 85.7
2022-08-17, -9.5, fallend, 21, -0.3322, 76.2
2022-08-24, -19.1, fallend, 21, -0.6678, 57.1
2022-08-31, -19, fallend, 21, -0.6643, 38.1
2022-09-07, -28.6, fallend, 21, -1, 9.5
2022-09-14, , fallend, 21, , 9.5
2022-09-21, -9.5, fallend, 21, -0.3322, 
2022-09-28, , fallend, 21, , 
2022-10-05, 9.5, fallend, 21, 0.1813, 9.5
2022-10-12, 5.2, fallend, 34, 0.0992, 14.7
2022-10-19, 22.4, fallend, 35, 0.4275, 37.1
2022-10-26, 10.1, fallend, 36, 0.1927, 47.2
2022-11-02, 1.4, fallend, 37, 0.0267, 48.6
2022-11-09, -2.7, fallend, 37, -0.0944, 45.9
2022-11-16, 1.5, fallend, 38, 0.0286, 47.4
2022-11-23, -21.8, fallend, 39, -0.7622, 25.6
2022-11-30, -20.5, fallend, 39, -0.7168, 5.1
2022-12-07, -0.1, fallend, 40, -0.0035, 5
2022-12-14, -0.1, fallend, 41, -0.0035, 4.9
2022-12-21, , fallend, 41, , 4.9
2022-12-28, 23.7, fallend, 42, 0.4523, 28.6
2023-01-04, 30.9, fallend, 42, 0.5897, 59.5
2023-01-11, -4.7, fallend, 42, -0.1643, 54.8
2023-01-18, -26.2, fallend, 42, -0.9161, 28.6
2023-01-25, -21.5, fallend, 42, -0.7517, 7.1
2023-02-01, -2.3, fallend, 42, -0.0804, 4.8
2023-02-08, 2.3, fallend, 42, 0.0439, 7.1
2023-02-15, 2.4, fallend, 42, 0.0458, 9.5
2023-02-22, 2.4, fallend, 42, 0.0458, 11.9
2023-03-01, 4.8, fallend, 42, 0.0916, 16.7
2023-03-08, 7.1, fallend, 42, 0.1355, 23.8
2023-03-15, 11.9, fallend, 42, 0.2271, 35.7
2023-03-22, 21.4, fallend, 42, 0.4084, 57.1
2023-03-29, 6.5, fallend, 44, 0.124, 63.6
2023-04-05, -9.1, fallend, 44, -0.3182, 54.5
2023-04-12, -25, fallend, 44, -0.8741, 29.5
2023-04-19, -1.6, fallend, 43, -0.0559, 27.9
2023-04-26, -1.1, fallend, 41, -0.0385, 26.8
2023-05-03, 8.3, fallend, 37, 0.1584, 35.1
2023-05-10, 6.6, fallend, 12, 0.126, 41.7
