Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 15, , 26.7
2022-06-15, -0.4, gleichbleibend, 19, -0.012, 26.3
2022-06-22, -7.3, gleichbleibend, 21, -0.2186, 19
2022-06-29, -4.7, gleichbleibend, 21, -0.1407, 14.3
2022-07-06, 33.3, gleichbleibend, 21, 1, 47.6
2022-07-13, , gleichbleibend, 21, , 47.6
2022-07-20, 14.3, gleichbleibend, 21, 0.4294, 61.9
2022-07-27, -33.3, gleichbleibend, 21, -0.997, 28.6
2022-08-03, -14.3, gleichbleibend, 21, -0.4281, 14.3
2022-08-10, , gleichbleibend, 21, , 14.3
2022-08-17, 4.7, gleichbleibend, 21, 0.1411, 19
2022-08-24, 9.6, gleichbleibend, 21, 0.2883, 28.6
2022-08-31, 14.3, gleichbleibend, 21, 0.4294, 42.9
2022-09-07, 9.5, gleichbleibend, 21, 0.2853, 52.4
2022-09-14, -33.4, gleichbleibend, 21, -1, 19
2022-09-21, -4.7, gleichbleibend, 21, -0.1407, 14.3
2022-09-28, 4.7, gleichbleibend, 21, 0.1411, 19
2022-10-05, -4.7, gleichbleibend, 21, -0.1407, 14.3
2022-10-12, 29.8, gleichbleibend, 34, 0.8949, 44.1
2022-10-19, -12.7, gleichbleibend, 35, -0.3802, 31.4
2022-10-26, 15.8, gleichbleibend, 36, 0.4745, 47.2
2022-11-02, -4, gleichbleibend, 37, -0.1198, 43.2
2022-11-09, -2.7, gleichbleibend, 37, -0.0808, 40.5
2022-11-16, 1.6, gleichbleibend, 38, 0.048, 42.1
2022-11-23, 14.3, gleichbleibend, 39, 0.4294, 56.4
2022-11-30, 2.6, gleichbleibend, 39, 0.0781, 59
2022-12-07, -19, gleichbleibend, 40, -0.5689, 40
2022-12-14, -8.3, gleichbleibend, 41, -0.2485, 31.7
2022-12-21, 26.8, gleichbleibend, 41, 0.8048, 58.5
2022-12-28, -10.9, gleichbleibend, 42, -0.3263, 47.6
2023-01-04, -16.6, gleichbleibend, 42, -0.497, 31
2023-01-11, 7.1, gleichbleibend, 42, 0.2132, 38.1
2023-01-18, 19, gleichbleibend, 42, 0.5706, 57.1
2023-01-25, -7.1, gleichbleibend, 42, -0.2126, 50
2023-02-01, -11.9, gleichbleibend, 42, -0.3563, 38.1
2023-02-08, -9.5, gleichbleibend, 42, -0.2844, 28.6
2023-02-15, , gleichbleibend, 42, , 28.6
2023-02-22, 11.9, gleichbleibend, 42, 0.3574, 40.5
2023-03-01, 21.4, gleichbleibend, 42, 0.6426, 61.9
2023-03-08, -7.1, gleichbleibend, 42, -0.2126, 54.8
2023-03-15, -2.4, gleichbleibend, 42, -0.0719, 52.4
2023-03-22, -14.3, gleichbleibend, 42, -0.4281, 38.1
2023-03-29, -6.3, gleichbleibend, 44, -0.1886, 31.8
2023-04-05, 9.1, gleichbleibend, 44, 0.2733, 40.9
2023-04-12, 20.5, gleichbleibend, 44, 0.6156, 61.4
2023-04-19, -10.2, gleichbleibend, 43, -0.3054, 51.2
2023-04-26, 2.5, gleichbleibend, 41, 0.0751, 53.7
2023-05-03, 3.1, gleichbleibend, 37, 0.0931, 56.8
2023-05-10, -15.1, gleichbleibend, 12, -0.4521, 41.7
