Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 18, , 
2022-06-15, , fallend, 23, , 
2022-06-22, 4.3, fallend, 23, 0.0939, 4.3
2022-06-29, 4.4, fallend, 23, 0.0961, 8.7
2022-07-06, 4.3, fallend, 23, 0.0939, 13
2022-07-13, -4.3, fallend, 23, -0.1473, 8.7
2022-07-20, 8, fallend, 24, 0.1747, 16.7
2022-07-27, 45.8, fallend, 24, 1, 62.5
2022-08-03, 20.8, fallend, 24, 0.4541, 83.3
2022-08-10, 4.2, fallend, 24, 0.0917, 87.5
2022-08-17, -12.5, fallend, 24, -0.4281, 75
2022-08-24, -29.2, fallend, 24, -1, 45.8
2022-08-31, -16.6, fallend, 24, -0.5685, 29.2
2022-09-07, -4.2, fallend, 24, -0.1438, 25
2022-09-14, -12.5, fallend, 24, -0.4281, 12.5
2022-09-21, -12.5, fallend, 24, -0.4281, 
2022-09-28, , fallend, 24, , 
2022-10-05, 8.3, fallend, 24, 0.1812, 8.3
2022-10-12, -0.2, fallend, 37, -0.0068, 8.1
2022-10-19, 23.5, fallend, 38, 0.5131, 31.6
2022-10-26, 15.9, fallend, 40, 0.3472, 47.5
2022-11-02, , fallend, 40, , 47.5
2022-11-09, 15, fallend, 40, 0.3275, 62.5
2022-11-16, -22.5, fallend, 40, -0.7705, 40
2022-11-23, -10, fallend, 40, -0.3425, 30
2022-11-30, -20, fallend, 40, -0.6849, 10
2022-12-07, -10, fallend, 40, -0.3425, 
2022-12-14, 2.5, fallend, 40, 0.0546, 2.5
2022-12-21, 2.5, fallend, 40, 0.0546, 5
2022-12-28, 13.9, fallend, 37, 0.3035, 18.9
2023-01-04, 40.5, fallend, 32, 0.8843, 59.4
2023-01-11, 12.8, fallend, 18, 0.2795, 72.2
