Meldedatum, difference, trend, value
2022-04-01, , , 88.1217
2022-04-02, , , 86.8431
2022-04-03, , , 85.5014
2022-04-04, , , 84.8255
2022-04-05, , , 84.2838
2022-04-06, , , 84.2938
2022-04-07, , , 84.6435
2022-04-08, -2.7811, -0.4241, 85.3406
2022-04-09, -0.9913, -0.1512, 85.8518
2022-04-10, 1.1225, 0.185, 86.6239
2022-04-11, 2.6507, 0.437, 87.4762
2022-04-12, 3.3662, 0.5549, 87.6501
2022-04-13, 3.8638, 0.6369, 88.1576
2022-04-14, 4.0466, 0.667, 88.69
2022-04-15, 2.4744, 0.4079, 87.8149
2022-04-16, 3.3152, 0.5465, 89.167
2022-04-17, 3.099, 0.5108, 89.7229
2022-04-18, 0.349, 0.0575, 87.8252
2022-04-19, 1.9248, 0.3173, 89.5749
2022-04-20, 1.2392, 0.2043, 89.3968
2022-04-21, 0.6354, 0.1047, 89.3254
2022-04-22, 2.9024, 0.4784, 90.7173
2022-04-23, 0.7472, 0.1232, 89.9142
2022-04-24, -0.3047, -0.0465, 89.4182
2022-04-25, 2.876, 0.4741, 90.7012
2022-04-26, -0.5354, -0.0816, 89.0396
2022-04-27, -0.8298, -0.1265, 88.567
2022-04-28, -0.9083, -0.1385, 88.4171
2022-04-29, -2.8304, -0.4316, 87.8869
2022-04-30, -2.5693, -0.3918, 87.3449
2022-05-01, -2.4072, -0.3671, 87.0111
2022-05-02, -3.3815, -0.5156, 87.3196
2022-05-03, -1.825, -0.2783, 87.2146
2022-05-04, -1.5497, -0.2363, 87.0173
2022-05-05, -2.0347, -0.3103, 86.3824
2022-05-06, -1.8224, -0.2779, 86.0645
2022-05-07, -1.1307, -0.1724, 86.2143
2022-05-08, -0.3231, -0.0493, 86.6879
2022-05-09, -0.5238, -0.0799, 86.7958
2022-05-10, -0.1553, -0.0237, 87.0593
2022-05-11, 0.2846, 0.0469, 87.3018
2022-05-12, 1.5813, 0.2607, 87.9637
2022-05-13, 2.2548, 0.3717, 88.3193
2022-05-14, 2.5024, 0.4125, 88.7167
2022-05-15, 2.6604, 0.4385, 89.3484
2022-05-16, 2.7699, 0.4566, 89.5658
2022-05-17, 2.908, 0.4794, 89.9673
2022-05-18, 2.7621, 0.4553, 90.064
2022-05-19, 1.8927, 0.312, 89.8564
2022-05-20, 1.8017, 0.297, 90.121
2022-05-21, 1.419, 0.2339, 90.1357
2022-05-22, 0.5153, 0.0849, 89.8637
2022-05-23, 0.2557, 0.0421, 89.8215
2022-05-24, -0.4494, -0.0685, 89.5179
2022-05-25, 0.1658, 0.0273, 90.2298
2022-05-26, -0.0411, -0.0063, 89.8154
2022-05-27, 1.1292, 0.1861, 91.2502
2022-05-28, 0.3776, 0.0622, 90.5134
2022-05-29, -0.2433, -0.0371, 89.6204
2022-05-30, -0.7524, -0.1147, 89.0691
2022-05-31, -1.3427, -0.2047, 88.1751
2022-06-01, -2.9303, -0.4468, 87.2995
2022-06-02, -1.9784, -0.3017, 87.837
2022-06-03, -4.9152, -0.7495, 86.3351
2022-06-04, -3.507, -0.5348, 87.0064
2022-06-05, -1.3723, -0.2093, 88.2481
2022-06-06, -2.0707, -0.3157, 86.9984
2022-06-07, 0.0488, 0.008, 88.224
2022-06-08, -1.9402, -0.2959, 85.3593
2022-06-09, 0.4156, 0.0685, 88.2526
2022-06-10, 1.3867, 0.2286, 87.7218
2022-06-11, 0.6229, 0.1027, 87.6292
2022-06-12, -1.0607, -0.1617, 87.1874
2022-06-13, 1.8197, 0.3, 88.8181
2022-06-14, -0.3565, -0.0544, 87.8674
2022-06-15, 3.4971, 0.5765, 88.8564
2022-06-16, 0.47, 0.0775, 88.7226
2022-06-17, 1.9452, 0.3206, 89.667
2022-06-18, 2.2714, 0.3744, 89.9007
2022-06-19, 2.771, 0.4568, 89.9584
2022-06-20, 0.8252, 0.136, 89.6433
2022-06-21, 2.3816, 0.3926, 90.249
2022-06-22, 0.5584, 0.092, 89.4148
2022-06-23, 1.3938, 0.2298, 90.1164
2022-06-24, -0.0214, -0.0033, 89.6456
2022-06-25, 0.3127, 0.0516, 90.2134
2022-06-26, 0.7702, 0.127, 90.7286
2022-06-27, 1.3184, 0.2173, 90.9617
2022-06-28, 0.3854, 0.0635, 90.6344
2022-06-29, 1.5694, 0.2587, 90.9842
2022-06-30, 0.7843, 0.1293, 90.9007
2022-07-01, -0.7792, -0.1188, 88.8663
2022-07-02, -1.5079, -0.2299, 88.7055
2022-07-03, -2.332, -0.3556, 88.3965
2022-07-04, -3.0928, -0.4716, 87.8689
2022-07-05, -2.9662, -0.4523, 87.6682
2022-07-06, -3.7942, -0.5786, 87.19
2022-07-07, -3.8935, -0.5937, 87.0072
2022-07-08, -1.0604, -0.1617, 87.806
2022-07-09, -1.696, -0.2586, 87.0095
2022-07-10, -2.0687, -0.3154, 86.3279
2022-07-11, -1.5353, -0.2341, 86.3336
2022-07-12, -1.4338, -0.2186, 86.2344
2022-07-13, -0.9048, -0.138, 86.2852
2022-07-14, -0.2938, -0.0448, 86.7134
2022-07-15, -1.2123, -0.1849, 86.5937
2022-07-16, -0.8675, -0.1323, 86.142
2022-07-17, 0.347, 0.0572, 86.6749
2022-07-18, 0.5892, 0.0971, 86.9228
2022-07-19, 0.4513, 0.0744, 86.6857
2022-07-20, 0.4739, 0.0781, 86.7592
2022-07-21, 0.2653, 0.0437, 86.9787
2022-07-22, 1.0522, 0.1735, 87.6459
2022-07-23, 2.4505, 0.4039, 88.5925
2022-07-24, 2.1206, 0.3496, 88.7955
2022-07-25, 2.1003, 0.3462, 89.023
2022-07-26, 2.6522, 0.4372, 89.3378
2022-07-27, 2.1106, 0.3479, 88.8698
2022-07-28, 1.9022, 0.3136, 88.8809
2022-07-29, 0.8903, 0.1468, 88.5363
2022-07-30, -0.5998, -0.0915, 87.9926
2022-07-31, -1.4593, -0.2225, 87.3361
2022-08-01, -2.3935, -0.365, 86.6295
2022-08-02, -3.1554, -0.4812, 86.1824
2022-08-03, -2.6746, -0.4078, 86.1952
2022-08-04, -3.3311, -0.5079, 85.5498
2022-08-05, -3.2113, -0.4897, 85.3249
2022-08-06, -3.1232, -0.4762, 84.8694
2022-08-07, -2.2189, -0.3383, 85.1172
2022-08-08, -1.0121, -0.1543, 85.6174
2022-08-09, -0.213, -0.0325, 85.9694
2022-08-10, -0.5916, -0.0902, 85.6036
2022-08-11, 0.4078, 0.0672, 85.9576
2022-08-12, 0.3982, 0.0656, 85.7231
2022-08-13, 1.4612, 0.2409, 86.3306
2022-08-14, 1.59, 0.2621, 86.7073
2022-08-15, 0.4569, 0.0753, 86.0742
2022-08-16, 0.6053, 0.0998, 86.5747
2022-08-17, 1.7521, 0.2888, 87.3557
2022-08-18, 0.8657, 0.1427, 86.8233
2022-08-19, 0.5485, 0.0904, 86.2716
2022-08-20, -0.4014, -0.0612, 85.9292
2022-08-21, -1.7268, -0.2633, 84.9805
2022-08-22, -0.3198, -0.0488, 85.7545
2022-08-23, -1.6734, -0.2552, 84.9013
2022-08-24, -2.4871, -0.3792, 84.8687
2022-08-25, -1.2644, -0.1928, 85.5589
2022-08-26, 0.0774, 0.0128, 86.349
2022-08-27, -0.0642, -0.0098, 85.865
2022-08-28, 1.4397, 0.2373, 86.4202
2022-08-29, 0.2816, 0.0464, 86.0361
2022-08-30, 0.925, 0.1525, 85.8262
2022-08-31, 0.1114, 0.0184, 84.9801
2022-09-01, -0.8196, -0.125, 84.7393
2022-09-02, -2.2024, -0.3358, 84.1466
2022-09-03, -1.3129, -0.2002, 84.5521
2022-09-04, -1.6717, -0.2549, 84.7485
2022-09-05, -1.2806, -0.1953, 84.7555
2022-09-06, -0.5239, -0.0799, 85.3023
2022-09-07, 0.9972, 0.1644, 85.9773
2022-09-08, 0.9296, 0.1532, 85.6689
2022-09-09, 1.8854, 0.3108, 86.032
2022-09-10, 1.2559, 0.207, 85.8079
2022-09-11, 0.5057, 0.0834, 85.2542
2022-09-12, 0.8239, 0.1358, 85.5794
2022-09-13, 0.1017, 0.0168, 85.404
2022-09-14, -0.8559, -0.1305, 85.1214
2022-09-15, -0.0771, -0.0118, 85.5919
2022-09-16, -0.7739, -0.118, 85.2581
2022-09-17, -1.2424, -0.1894, 84.5656
2022-09-18, -1.968, -0.3001, 83.2862
2022-09-19, -3.7254, -0.5681, 81.854
2022-09-20, -4.1764, -0.6368, 81.2276
2022-09-21, -3.9691, -0.6052, 81.1523
2022-09-22, -4.7706, -0.7274, 80.8213
2022-09-23, -4.0637, -0.6197, 81.1944
2022-09-24, -2.7091, -0.4131, 81.8565
2022-09-25, -0.5182, -0.079, 82.7679
2022-09-26, 1.9909, 0.3282, 83.845
2022-09-27, 3.1947, 0.5266, 84.4222
2022-09-28, 3.3466, 0.5517, 84.4989
2022-09-29, 4.2564, 0.7016, 85.0777
2022-09-30, 4.6075, 0.7595, 85.8019
2022-10-01, 2.5391, 0.4186, 84.3956
2022-10-02, 2.8529, 0.4703, 85.6208
2022-10-03, 2.3992, 0.3955, 86.2441
2022-10-04, 3.4397, 0.567, 87.862
2022-10-05, 4.2067, 0.6934, 88.7056
2022-10-06, 3.9446, 0.6502, 89.0222
2022-10-07, 2.7028, 0.4455, 88.5047
2022-10-08, 3.4569, 0.5698, 87.8525
2022-10-09, 0.977, 0.1611, 86.5978
2022-10-10, 2.4383, 0.4019, 88.6825
2022-10-11, -0.6731, -0.1026, 87.1889
2022-10-12, -2.1596, -0.3293, 86.546
2022-10-13, -3.2928, -0.5021, 85.7294
2022-10-14, -2.674, -0.4077, 85.8307
2022-10-15, -1.2203, -0.1861, 86.6323
2022-10-16, 0.7445, 0.1227, 87.3424
2022-10-17, -1.5498, -0.2363, 87.1326
2022-10-18, 0.227, 0.0374, 87.4159
2022-10-19, 0.8603, 0.1418, 87.4063
2022-10-20, 1.8137, 0.299, 87.5431
2022-10-21, 1.2199, 0.2011, 87.0507
2022-10-22, -0.0285, -0.0043, 86.6038
2022-10-23, -1.0354, -0.1579, 86.307
2022-10-24, -1.2081, -0.1842, 85.9245
2022-10-25, -1.3714, -0.2091, 86.0445
2022-10-26, -1.2187, -0.1858, 86.1876
2022-10-27, -0.7631, -0.1164, 86.78
2022-10-28, 0.8727, 0.1439, 87.9234
2022-10-29, 1.9791, 0.3262, 88.5829
2022-10-30, 2.9514, 0.4865, 89.2584
2022-10-31, 3.0157, 0.4971, 88.9402
2022-11-01, 2.7089, 0.4465, 88.7534
2022-11-02, 2.9927, 0.4933, 89.1802
2022-11-03, 1.6797, 0.2769, 88.4597
2022-11-04, -0.6058, -0.0924, 87.3176
2022-11-05, -2.6543, -0.4047, 85.9286
2022-11-06, -4.7013, -0.7169, 84.557
2022-11-07, -4.092, -0.624, 84.8482
2022-11-08, -4.0275, -0.6141, 84.7258
2022-11-09, -4.7374, -0.7224, 84.4428
2022-11-10, -3.4806, -0.5307, 84.9791
2022-11-11, -2.146, -0.3272, 85.1716
2022-11-12, -0.1935, -0.0295, 85.7351
2022-11-13, 1.5109, 0.2491, 86.068
2022-11-14, 1.5602, 0.2572, 86.4084
2022-11-15, 2.1599, 0.356, 86.8857
2022-11-16, 2.3209, 0.3826, 86.7637
2022-11-17, 1.2192, 0.201, 86.1982
2022-11-18, 1.1304, 0.1863, 86.3019
2022-11-19, 0.2543, 0.0419, 85.9894
2022-11-20, 0.0907, 0.0149, 86.1586
2022-11-21, -0.4305, -0.0656, 85.978
2022-11-22, -1.2973, -0.1978, 85.5884
2022-11-23, -0.8626, -0.1315, 85.9011
2022-11-24, -1.8991, -0.2896, 84.2991
2022-11-25, -0.1502, -0.0229, 86.1517
2022-11-26, 0.8316, 0.1371, 86.821
2022-11-27, 0.5326, 0.0878, 86.6912
2022-11-28, 0.0904, 0.0149, 86.0684
2022-11-29, 0.6792, 0.112, 86.2676
2022-11-30, 0.5809, 0.0958, 86.482
2022-12-01, 1.2575, 0.2073, 85.5566
2022-12-02, -0.3744, -0.0571, 85.7773
2022-12-03, -2.0387, -0.3109, 84.7823
2022-12-04, -1.757, -0.2679, 84.9342
2022-12-05, -1.5751, -0.2402, 84.4934
2022-12-06, -2.007, -0.306, 84.2607
2022-12-07, -1.7282, -0.2635, 84.7538
2022-12-08, -0.4564, -0.0696, 85.1003
2022-12-09, 0.0443, 0.0073, 85.8216
2022-12-10, 1.0367, 0.1709, 85.819
2022-12-11, 1.079, 0.1779, 86.0133
2022-12-12, 1.579, 0.2603, 86.0723
2022-12-13, 2.0281, 0.3343, 86.2888
2022-12-14, 1.8457, 0.3042, 86.5995
2022-12-15, 1.2669, 0.2088, 86.3671
2022-12-16, 0.2488, 0.041, 86.0704
2022-12-17, 0.2546, 0.042, 86.0736
2022-12-18, -0.4563, -0.0696, 85.557
2022-12-19, 0.8172, 0.1347, 86.8896
2022-12-20, 1.3702, 0.2259, 87.659
2022-12-21, 0.5837, 0.0962, 87.1832
2022-12-22, 0.91, 0.15, 87.2771
2022-12-23, 0.8042, 0.1326, 86.8745
2022-12-24, -0.2372, -0.0362, 85.8364
2022-12-25, 0.3426, 0.0565, 85.8996
2022-12-26, -3.9304, -0.5993, 82.9592
2022-12-27, -3.3179, -0.5059, 84.3411
2022-12-28, -2.8613, -0.4363, 84.3219
2022-12-29, -5.2647, -0.8028, 82.0124
2022-12-30, -5.8873, -0.8977, 80.9872
2022-12-31, -6.558, -1, 79.2784
2023-01-01, 2.5357, 0.418, 88.4353
2023-01-02, 6.0665, 1, 89.0256
2023-01-03, 0.8735, 0.144, 85.2146
2023-01-04, -0.3818, -0.0582, 83.9401
2023-01-05, 0.7755, 0.1278, 82.7879
2023-01-06, 1.4064, 0.2318, 82.3936
2023-01-07, 4.8783, 0.8041, 84.1567
2023-01-08, -5.6703, -0.8646, 82.765
