Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 28, , 
2022-06-15, , fallend, 34, , 
2022-06-22, 5.9, fallend, 34, 0.1291, 5.9
2022-06-29, 5.9, fallend, 34, 0.1291, 11.8
2022-07-06, -5.9, fallend, 34, -0.2588, 5.9
2022-07-13, 2.9, fallend, 34, 0.0635, 8.8
2022-07-20, 11.2, fallend, 35, 0.2451, 20
2022-07-27, 45.7, fallend, 35, 1, 65.7
2022-08-03, 5.7, fallend, 35, 0.1247, 71.4
2022-08-10, 5.7, fallend, 35, 0.1247, 77.1
2022-08-17, -20, fallend, 35, -0.8772, 57.1
2022-08-24, -11.4, fallend, 35, -0.5, 45.7
2022-08-31, -22.8, fallend, 35, -1, 22.9
2022-09-07, -17.2, fallend, 35, -0.7544, 5.7
2022-09-14, 8.6, fallend, 35, 0.1882, 14.3
2022-09-21, -14.3, fallend, 35, -0.6272, 
2022-09-28, 2.9, fallend, 35, 0.0635, 2.9
2022-10-05, 5.7, fallend, 35, 0.1247, 8.6
2022-10-12, -0.3, fallend, 48, -0.0132, 8.3
2022-10-19, 24.4, fallend, 49, 0.5339, 32.7
2022-10-26, 13.3, fallend, 50, 0.291, 46
2022-11-02, 3, fallend, 51, 0.0656, 49
2022-11-09, 5.9, fallend, 51, 0.1291, 54.9
2022-11-16, -10.7, fallend, 52, -0.4693, 44.2
2022-11-23, -17.8, fallend, 53, -0.7807, 26.4
2022-11-30, -17, fallend, 53, -0.7456, 9.4
2022-12-07, -5.7, fallend, 54, -0.25, 3.7
2022-12-14, -0.1, fallend, 55, -0.0044, 3.6
2022-12-21, 3.7, fallend, 55, 0.081, 7.3
2022-12-28, 26.6, fallend, 56, 0.5821, 33.9
2023-01-04, 26.8, fallend, 56, 0.5864, 60.7
2023-01-11, -8.9, fallend, 56, -0.3904, 51.8
2023-01-18, -17.8, fallend, 53, -0.7807, 34
2023-01-25, -17.3, fallend, 48, -0.7588, 16.7
2023-02-01, -0.4, fallend, 43, -0.0175, 16.3
