Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 28, , 28.6
2022-06-15, 3.8, gleichbleibend, 34, 0.1532, 32.4
2022-06-22, 2.9, gleichbleibend, 34, 0.1169, 35.3
2022-06-29, 11.8, gleichbleibend, 34, 0.4758, 47.1
2022-07-06, 11.7, gleichbleibend, 34, 0.4718, 58.8
2022-07-13, , gleichbleibend, 34, , 58.8
2022-07-20, -1.7, gleichbleibend, 35, -0.0458, 57.1
2022-07-27, -28.5, gleichbleibend, 35, -0.7682, 28.6
2022-08-03, , gleichbleibend, 35, , 28.6
2022-08-10, -8.6, gleichbleibend, 35, -0.2318, 20
2022-08-17, 17.1, gleichbleibend, 35, 0.6895, 37.1
2022-08-24, 5.8, gleichbleibend, 35, 0.2339, 42.9
2022-08-31, 20, gleichbleibend, 35, 0.8065, 62.9
2022-09-07, 8.5, gleichbleibend, 35, 0.3427, 71.4
2022-09-14, -37.1, gleichbleibend, 35, -1, 34.3
2022-09-21, -17.2, gleichbleibend, 35, -0.4636, 17.1
2022-09-28, 8.6, gleichbleibend, 35, 0.3468, 25.7
2022-10-05, 5.7, gleichbleibend, 35, 0.2298, 31.4
2022-10-12, 24.8, gleichbleibend, 48, 1, 56.2
2022-10-19, -13.3, gleichbleibend, 49, -0.3585, 42.9
2022-10-26, 3.1, gleichbleibend, 50, 0.125, 46
2022-11-02, -8.7, gleichbleibend, 51, -0.2345, 37.3
2022-11-09, -5.9, gleichbleibend, 51, -0.159, 31.4
2022-11-16, 14.8, gleichbleibend, 52, 0.5968, 46.2
2022-11-23, 4.7, gleichbleibend, 53, 0.1895, 50.9
2022-11-30, 1.9, gleichbleibend, 53, 0.0766, 52.8
2022-12-07, -13.9, gleichbleibend, 54, -0.3747, 38.9
2022-12-14, -4.4, gleichbleibend, 55, -0.1186, 34.5
2022-12-21, 23.7, gleichbleibend, 55, 0.9556, 58.2
2022-12-28, -4.6, gleichbleibend, 56, -0.124, 53.6
2023-01-04, -19.7, gleichbleibend, 56, -0.531, 33.9
2023-01-11, 9, gleichbleibend, 56, 0.3629, 42.9
2023-01-18, 9.9, gleichbleibend, 53, 0.3992, 52.8
2023-01-25, -2.8, gleichbleibend, 48, -0.0755, 50
2023-02-01, -29.1, gleichbleibend, 43, -0.7844, 20.9
