Altersgruppe, Meldedatum, value, difference, trend
>=80, 2021-10-31, 92.3, 22.0071, 0.0602
>=80, 2021-11-01, 94.9, 23.4306, 0.0641
>=80, 2021-11-02, 94.9, 22.8089, 0.0624
>=80, 2021-11-03, 98.4, 22.0562, 0.0603
>=80, 2021-11-04, 106, 21.4672, 0.0587
>=80, 2021-11-05, 114.9, 26.3267, 0.072
>=80, 2021-11-06, 123.5, 31.4154, 0.0859
>=80, 2021-11-07, 127.5, 32.5935, 0.0891
>=80, 2021-11-08, 129.3, 34.197, 0.0935
>=80, 2021-11-09, 137, 41.2818, 0.1129
>=80, 2021-11-10, 145.9, 45.4378, 0.1242
>=80, 2021-11-11, 149.5, 42.9834, 0.1175
>=80, 2021-11-12, 154.1, 36.095, 0.0987
>=80, 2021-11-13, 158.2, 31.1536, 0.0852
>=80, 2021-11-14, 163.1, 31.6281, 0.0865
>=80, 2021-11-15, 167.4, 32.9043, 0.09
>=80, 2021-11-16, 170.8, 29.141, 0.0797
>=80, 2021-11-17, 179, 27.4067, 0.0749
>=80, 2021-11-18, 186, 31.6772, 0.0866
>=80, 2021-11-19, 196.1, 29.3865, 0.0804
>=80, 2021-11-20, 204.1, 38.8275, 0.1062
>=80, 2021-11-21, 208.2, 37.0113, 0.1012
>=80, 2021-11-22, 211.2, 37.6657, 0.103
>=80, 2021-11-23, 220.6, 43.3598, 0.1186
>=80, 2021-11-24, 226.9, 45.176, 0.1235
>=80, 2021-11-25, 233.3, 42.9016, 0.1173
>=80, 2021-11-26, 234.5, 45.3232, 0.1239
>=80, 2021-11-27, 234.2, 35.555, 0.0972
>=80, 2021-11-28, 234.8, 33.3625, 0.0912
>=80, 2021-11-29, 234.1, 27.3412, 0.0748
>=80, 2021-11-30, 228.9, 16.3131, 0.0446
>=80, 2021-12-01, 223.3, 2.9943, 0.0082
>=80, 2021-12-02, 218.3, -9.3919, -0.0389
>=80, 2021-12-03, 212.8, -16.0186, -0.0664
>=80, 2021-12-04, 208.9, -21.5981, -0.0896
>=80, 2021-12-05, 206.3, -25.0341, -0.1038
>=80, 2021-12-06, 204.7, -25.2141, -0.1046
>=80, 2021-12-07, 203.8, -27.2921, -0.1132
>=80, 2021-12-08, 198.6, -22.5307, -0.0934
>=80, 2021-12-09, 195.7, -17.2457, -0.0715
>=80, 2021-12-10, 190.5, -18.0475, -0.0748
>=80, 2021-12-11, 186.2, -18.9147, -0.0784
>=80, 2021-12-12, 181.2, -23.0052, -0.0954
>=80, 2021-12-13, 175.8, -24.9196, -0.1033
>=80, 2021-12-14, 168.7, -27.2758, -0.1131
>=80, 2021-12-15, 166.7, -30.99, -0.1285
>=80, 2021-12-16, 159.6, -34.9823, -0.1451
>=80, 2021-12-17, 152.7, -37.3549, -0.1549
>=80, 2021-12-18, 146.3, -38.4511, -0.1595
>=80, 2021-12-19, 141.9, -35.5059, -0.1472
>=80, 2021-12-20, 140.5, -33.2643, -0.138
>=80, 2021-12-21, 136.6, -31.219, -0.1295
>=80, 2021-12-22, 129.1, -32.6753, -0.1355
>=80, 2021-12-23, 121.1, -32.6262, -0.1353
>=80, 2021-12-24, 113.2, -35.1787, -0.1459
>=80, 2021-12-25, 101, -42.6071, -0.1767
>=80, 2021-12-26, 91.8, -48.0884, -0.1994
>=80, 2021-12-27, 89.9, -49.9374, -0.2071
>=80, 2021-12-28, 87, -48.2684, -0.2002
>=80, 2021-12-29, 82.2, -46.4031, -0.1924
>=80, 2021-12-30, 79.9, -42.3617, -0.1757
>=80, 2021-12-31, 81.7, -32.9043, -0.1365
>=80, 2022-01-01, 84.3, -18.8165, -0.078
>=80, 2022-01-02, 84.8, -9.3919, -0.0389
>=80, 2022-01-03, 85.6, -5.694, -0.0236
>=80, 2022-01-04, 89.1, -0.8017, -0.0033
>=80, 2022-01-05, 95.6, 10.5536, 0.0289
>=80, 2022-01-06, 98.8, 17.1803, 0.047
>=80, 2022-01-07, 97.1, 14.186, 0.0388
>=80, 2022-01-08, 102.1, 17.3603, 0.0475
>=80, 2022-01-09, 107.8, 23.5125, 0.0643
>=80, 2022-01-10, 107.7, 21.6472, 0.0592
>=80, 2022-01-11, 106.6, 18.3584, 0.0502
>=80, 2022-01-12, 102, 8.0175, 0.0219
>=80, 2022-01-13, 101.9, 0.949, 0.0026
>=80, 2022-01-14, 106.7, 9.0156, 0.0247
>=80, 2022-01-15, 109.1, 6.643, 0.0182
>=80, 2022-01-16, 112.4, 2.3889, 0.0065
>=80, 2022-01-17, 115.3, 4.4178, 0.0121
>=80, 2022-01-18, 121.7, 10.6027, 0.029
>=80, 2022-01-19, 131.5, 23.2179, 0.0635
>=80, 2022-01-20, 141.6, 34.9496, 0.0956
>=80, 2022-01-21, 155.7, 39.6619, 0.1085
>=80, 2022-01-22, 171.4, 51.3118, 0.1403
>=80, 2022-01-23, 181.5, 55.5496, 0.1519
>=80, 2022-01-24, 188.4, 61.1455, 0.1672
>=80, 2022-01-25, 202, 68.7212, 0.1879
>=80, 2022-01-26, 216.1, 70.9137, 0.1939
>=80, 2022-01-27, 229.8, 76.5423, 0.2093
>=80, 2022-01-28, 243.5, 73.9734, 0.2023
>=80, 2022-01-29, 255.3, 71.6827, 0.196
>=80, 2022-01-30, 264.9, 72.1245, 0.1972
>=80, 2022-01-31, 269.9, 69.2447, 0.1893
>=80, 2022-02-01, 278.7, 68.5575, 0.1875
>=80, 2022-02-02, 298.2, 73.0408, 0.1997
>=80, 2022-02-03, 323.2, 81.8273, 0.2237
>=80, 2022-02-04, 344.8, 98.7948, 0.2701
>=80, 2022-02-05, 364.9, 106.8287, 0.2921
>=80, 2022-02-06, 376, 110.6247, 0.3025
>=80, 2022-02-07, 383.9, 115.1243, 0.3148
>=80, 2022-02-08, 397.3, 117.2514, 0.3206
>=80, 2022-02-09, 419.5, 120.7038, 0.3301
>=80, 2022-02-10, 442.4, 116.2533, 0.3179
>=80, 2022-02-11, 461.3, 114.208, 0.3123
>=80, 2022-02-12, 480.5, 111.9828, 0.3062
>=80, 2022-02-13, 486.3, 110.2811, 0.3016
>=80, 2022-02-14, 486.1, 103.0817, 0.2819
>=80, 2022-02-15, 491, 95.1624, 0.2602
>=80, 2022-02-16, 499, 81.9582, 0.2241
>=80, 2022-02-17, 509.4, 74.317, 0.2032
>=80, 2022-02-18, 515.5, 59.3947, 0.1624
>=80, 2022-02-19, 510.6, 39.891, 0.1091
>=80, 2022-02-20, 515.7, 34.606, 0.0946
>=80, 2022-02-21, 517.4, 39.3183, 0.1075
>=80, 2022-02-22, 515.5, 25.6395, 0.0701
>=80, 2022-02-23, 520.9, 17.7693, 0.0486
>=80, 2022-02-24, 526.5, 12.8934, 0.0353
>=80, 2022-02-25, 528.8, 15.1514, 0.0414
>=80, 2022-02-26, 543.4, 30.0737, 0.0822
>=80, 2022-02-27, 546.9, 30.8918, 0.0845
>=80, 2022-02-28, 545.5, 27.0958, 0.0741
>=80, 2022-03-01, 547.4, 35.555, 0.0972
>=80, 2022-03-02, 541.7, 25.9177, 0.0709
>=80, 2022-03-03, 539.4, 17.213, 0.0471
>=80, 2022-03-04, 545.2, 13.9406, 0.0381
>=80, 2022-03-05, 543.3, -2.438, -0.0101
>=80, 2022-03-06, 540, -12.5007, -0.0518
>=80, 2022-03-07, 545.9, -9.3264, -0.0387
>=80, 2022-03-08, 555.8, -1.0308, -0.0043
>=80, 2022-03-09, 571.8, 11.339, 0.031
>=80, 2022-03-10, 598.1, 33.0843, 0.0905
>=80, 2022-03-11, 621.1, 48.7266, 0.1332
>=80, 2022-03-12, 649.2, 80.5674, 0.2203
>=80, 2022-03-13, 673.6, 106.4523, 0.2911
>=80, 2022-03-14, 679.3, 110.1829, 0.3013
>=80, 2022-03-15, 706.1, 125.9233, 0.3443
>=80, 2022-03-16, 735.3, 143.2345, 0.3917
>=80, 2022-03-17, 764.2, 142.4164, 0.3894
>=80, 2022-03-18, 792.6, 150.3684, 0.4112
>=80, 2022-03-19, 809.4, 140.1421, 0.3832
>=80, 2022-03-20, 807, 113.1445, 0.3094
>=80, 2022-03-21, 812.8, 112.1137, 0.3066
>=80, 2022-03-22, 834.1, 108.6612, 0.2971
>=80, 2022-03-23, 849.1, 98.9421, 0.2705
>=80, 2022-03-24, 851.4, 85.2306, 0.2331
>=80, 2022-03-25, 852, 60.7528, 0.1661
>=80, 2022-03-26, 846, 41.3636, 0.1131
>=80, 2022-03-27, 845.5, 35.0314, 0.0958
>=80, 2022-03-28, 837, 18.1947, 0.0498
>=80, 2022-03-29, 822.1, 2.2416, 0.0061
>=80, 2022-03-30, 813, -18.2438, -0.0757
>=80, 2022-03-31, 803.8, -27.963, -0.116
>=80, 2022-04-01, 779.7, -47.0576, -0.1952
>=80, 2022-04-02, 754.9, -63.7798, -0.2645
>=80, 2022-04-03, 732, -82.5145, -0.3422
>=80, 2022-04-04, 718.5, -88.2249, -0.3659
>=80, 2022-04-05, 696.9, -100.0711, -0.415
>=80, 2022-04-06, 661.3, -122.3564, -0.5074
>=80, 2022-04-07, 615, -158.6968, -0.6581
>=80, 2022-04-08, 579.1, -179.0841, -0.7427
>=80, 2022-04-09, 554.1, -183.7146, -0.7619
>=80, 2022-04-10, 544.2, -171.7374, -0.7122
>=80, 2022-04-11, 542.8, -165.1598, -0.6849
>=80, 2022-04-12, 536.4, -152.201, -0.6312
>=80, 2022-04-13, 527.1, -132.4191, -0.5492
>=80, 2022-04-14, 513.7, -100.9383, -0.4186
>=80, 2022-04-15, 510.6, -67.1177, -0.2783
>=80, 2022-04-16, 461.7, -106.2724, -0.4407
>=80, 2022-04-17, 445.4, -109.1848, -0.4528
>=80, 2022-04-18, 437.6, -116.106, -0.4815
>=80, 2022-04-19, 380.3, -184.8763, -0.7667
>=80, 2022-04-20, 359.4, -166.3543, -0.6899
>=80, 2022-04-21, 357.4, -157.2406, -0.6521
>=80, 2022-04-22, 357.7, -158.6804, -0.6581
>=80, 2022-04-23, 394.4, -52.3263, -0.217
>=80, 2022-04-24, 398.7, -34.606, -0.1435
>=80, 2022-04-25, 398.8, -24.5269, -0.1017
>=80, 2022-04-26, 446.2, 97.355, 0.2662
>=80, 2022-04-27, 446, 93.4444, 0.2555
>=80, 2022-04-28, 424.3, 79.3566, 0.217
>=80, 2022-04-29, 390.6, 48.4811, 0.1326
>=80, 2022-04-30, 368.7, -15.2332, -0.0632
>=80, 2022-05-01, 355.8, -36.5367, -0.1515
>=80, 2022-05-02, 350.4, -45.1923, -0.1874
>=80, 2022-05-03, 335.1, -100.791, -0.418
>=80, 2022-05-04, 315, -121.5055, -0.5039
>=80, 2022-05-05, 295.2, -123.8453, -0.5136
>=80, 2022-05-06, 281.2, -104.6525, -0.434
>=80, 2022-05-07, 269, -96.4551, -0.4
>=80, 2022-05-08, 262.6, -86.2614, -0.3577
>=80, 2022-05-09, 260.2, -81.9418, -0.3398
>=80, 2022-05-10, 254.1, -77.704, -0.3223
>=80, 2022-05-11, 244.2, -66.2505, -0.2748
>=80, 2022-05-12, 232.6, -57.7421, -0.2395
>=80, 2022-05-13, 221.8, -54.9278, -0.2278
>=80, 2022-05-14, 215.7, -50.8209, -0.2108
>=80, 2022-05-15, 212.6, -45.4869, -0.1886
>=80, 2022-05-16, 211.1, -43.7852, -0.1816
>=80, 2022-05-17, 202.1, -49.3811, -0.2048
>=80, 2022-05-18, 191.1, -49.6919, -0.2061
>=80, 2022-05-19, 181.7, -49.4792, -0.2052
>=80, 2022-05-20, 172, -47.7612, -0.1981
>=80, 2022-05-21, 162.3, -50.9518, -0.2113
>=80, 2022-05-22, 159, -49.0211, -0.2033
>=80, 2022-05-23, 157.7, -47.8921, -0.1986
>=80, 2022-05-24, 149.6, -49.0375, -0.2034
>=80, 2022-05-25, 139.5, -48.2193, -0.2
>=80, 2022-05-26, 129.2, -48.8084, -0.2024
>=80, 2022-05-27, 108.6, -65.3669, -0.2711
>=80, 2022-05-28, 105.1, -56.6786, -0.2351
>=80, 2022-05-29, 103.3, -54.437, -0.2258
>=80, 2022-05-30, 103, -53.3898, -0.2214
>=80, 2022-05-31, 99.7, -49.561, -0.2055
>=80, 2022-06-01, 97.8, -40.9218, -0.1697
>=80, 2022-06-02, 98.9, -31.6772, -0.1314
>=80, 2022-06-03, 115.3, 8.0993, 0.0221
>=80, 2022-06-04, 116.8, 11.6662, 0.0319
>=80, 2022-06-05, 117, 12.4189, 0.034
>=80, 2022-06-06, 117.3, 13.7606, 0.0376
>=80, 2022-06-07, 98.9, -12.8116, -0.0531
>=80, 2022-06-08, 110.1, 8.5247, 0.0233
>=80, 2022-06-09, 122.8, 17.7202, 0.0485
>=80, 2022-06-10, 133.9, 15.6422, 0.0428
>=80, 2022-06-11, 145.6, 23.7088, 0.0648
>=80, 2022-06-12, 148.8, 23.5125, 0.0643
>=80, 2022-06-13, 150.4, 24.2324, 0.0663
>=80, 2022-06-14, 184.7, 90.5483, 0.2476
>=80, 2022-06-15, 189.6, 74.5134, 0.2037
>=80, 2022-06-16, 193.2, 69.9647, 0.1913
>=80, 2022-06-17, 179.6, 38.2548, 0.1046
>=80, 2022-06-18, 187.9, 36.9785, 0.1011
>=80, 2022-06-19, 189.7, 33.8043, 0.0924
>=80, 2022-06-20, 191.5, 33.7061, 0.0922
>=80, 2022-06-21, 206.1, 12.8934, 0.0353
>=80, 2022-06-22, 224.9, 25.6232, 0.0701
>=80, 2022-06-23, 241.5, 40.0873, 0.1096
>=80, 2022-06-24, 273.7, 92.2991, 0.2524
>=80, 2022-06-25, 281.5, 88.7321, 0.2426
>=80, 2022-06-26, 283.5, 87.145, 0.2383
>=80, 2022-06-27, 284.6, 82.629, 0.2259
>=80, 2022-06-28, 293, 80.6001, 0.2204
>=80, 2022-06-29, 301.6, 71.5518, 0.1957
>=80, 2022-06-30, 309, 63.5343, 0.1737
>=80, 2022-07-01, 313.8, 35.3259, 0.0966
>=80, 2022-07-02, 319.5, 35.4568, 0.097
>=80, 2022-07-03, 319.9, 33.5916, 0.0919
>=80, 2022-07-04, 321.5, 32.6425, 0.0893
>=80, 2022-07-05, 325.2, 37.8294, 0.1034
>=80, 2022-07-06, 325.1, 26.6049, 0.0727
>=80, 2022-07-07, 328.5, 21.7453, 0.0595
>=80, 2022-07-08, 332.9, 21.3199, 0.0583
>=80, 2022-07-09, 330.8, 10.4063, 0.0285
>=80, 2022-07-10, 331.8, 9.7682, 0.0267
>=80, 2022-07-11, 331, 8.6556, 0.0237
>=80, 2022-07-12, 340.3, 7.0685, 0.0193
>=80, 2022-07-13, 350.5, 12.468, 0.0341
>=80, 2022-07-14, 366.8, 29.4192, 0.0804
>=80, 2022-07-15, 379.1, 32.348, 0.0885
>=80, 2022-07-16, 400.8, 64.5488, 0.1765
>=80, 2022-07-17, 403.6, 63.5834, 0.1739
>=80, 2022-07-18, 403.2, 62.8308, 0.1718
>=80, 2022-07-19, 414.9, 69.0648, 0.1889
>=80, 2022-07-20, 425.9, 76.6405, 0.2096
>=80, 2022-07-21, 427.3, 61.3909, 0.1679
>=80, 2022-07-22, 429.4, 55.2714, 0.1511
>=80, 2022-07-23, 424.8, 23.7742, 0.065
>=80, 2022-07-24, 424.5, 21.189, 0.0579
>=80, 2022-07-25, 425.5, 21.3526, 0.0584
>=80, 2022-07-26, 432.1, 18.4565, 0.0505
>=80, 2022-07-27, 424.8, 3.9596, 0.0108
>=80, 2022-07-28, 413.4, -10.1936, -0.0423
>=80, 2022-07-29, 399, -22.7925, -0.0945
>=80, 2022-07-30, 378.5, -33.7061, -0.1398
>=80, 2022-07-31, 372.8, -33.5752, -0.1392
>=80, 2022-08-01, 369.4, -34.017, -0.1411
>=80, 2022-08-02, 342.8, -74.7752, -0.3101
>=80, 2022-08-03, 325, -87.1777, -0.3615
>=80, 2022-08-04, 308.1, -95.6206, -0.3966
>=80, 2022-08-05, 294.7, -95.9805, -0.398
>=80, 2022-08-06, 288.4, -86.8505, -0.3602
>=80, 2022-08-07, 288.1, -81.4509, -0.3378
>=80, 2022-08-08, 287.2, -78.7184, -0.3265
>=80, 2022-08-09, 275.1, -67.8212, -0.2813
>=80, 2022-08-10, 262.3, -58.9038, -0.2443
>=80, 2022-08-11, 249.2, -53.1771, -0.2205
>=80, 2022-08-12, 241.9, -50.461, -0.2093
>=80, 2022-08-13, 238.2, -48.3175, -0.2004
>=80, 2022-08-14, 236.4, -47.843, -0.1984
>=80, 2022-08-15, 236.7, -46.8776, -0.1944
>=80, 2022-08-16, 229, -45.5032, -0.1887
>=80, 2022-08-17, 226.9, -35.4568, -0.147
>=80, 2022-08-18, 230.2, -20.9927, -0.0871
>=80, 2022-08-19, 229.2, -11.1263, -0.0461
>=80, 2022-08-20, 221.9, -13.8915, -0.0576
>=80, 2022-08-21, 221.5, -12.0917, -0.0501
>=80, 2022-08-22, 219.7, -12.4353, -0.0516
>=80, 2022-08-23, 213.6, -7.3793, -0.0306
>=80, 2022-08-24, 200.4, -20.1091, -0.0834
>=80, 2022-08-25, 186.4, -38.0748, -0.1579
>=80, 2022-08-26, 174.3, -51.8681, -0.2151
>=80, 2022-08-27, 169.3, -50.0846, -0.2077
>=80, 2022-08-28, 166.8, -49.6919, -0.2061
>=80, 2022-08-29, 167, -47.9575, -0.1989
>=80, 2022-08-30, 160.4, -51.8027, -0.2148
>=80, 2022-08-31, 157, -43.2943, -0.1795
>=80, 2022-09-01, 152.6, -33.7388, -0.1399
>=80, 2022-09-02, 151.2, -21.729, -0.0901
>=80, 2022-09-03, 149, -19.2746, -0.0799
>=80, 2022-09-04, 148.7, -16.9021, -0.0701
>=80, 2022-09-05, 148, -16.9839, -0.0704
>=80, 2022-09-06, 146.6, -13.6951, -0.0568
>=80, 2022-09-07, 145.4, -10.8645, -0.0451
>=80, 2022-09-08, 147.7, -4.5487, -0.0189
>=80, 2022-09-09, 150.3, -1.489, -0.0062
>=80, 2022-09-10, 151.3, 0.6708, 0.0018
>=80, 2022-09-11, 151.3, 0.7854, 0.0021
>=80, 2022-09-12, 151.9, 1.6199, 0.0044
>=80, 2022-09-13, 156.8, 8.3774, 0.0229
>=80, 2022-09-14, 160.9, 13.3515, 0.0365
>=80, 2022-09-15, 164.8, 14.9387, 0.0408
>=80, 2022-09-16, 168.1, 14.5623, 0.0398
>=80, 2022-09-17, 173.3, 19.8964, 0.0544
>=80, 2022-09-18, 174, 20.0764, 0.0549
>=80, 2022-09-19, 174.2, 19.4383, 0.0532
>=80, 2022-09-20, 180.4, 20.42, 0.0558
>=80, 2022-09-21, 186.7, 20.1582, 0.0551
>=80, 2022-09-22, 198.1, 26.114, 0.0714
>=80, 2022-09-23, 209.9, 34.6551, 0.0948
>=80, 2022-09-24, 223.6, 40.8891, 0.1118
>=80, 2022-09-25, 229.5, 40.2346, 0.11
>=80, 2022-09-26, 233.4, 40.0383, 0.1095
>=80, 2022-09-27, 260.1, 65.1378, 0.1781
>=80, 2022-09-28, 303.9, 99.5148, 0.2721
>=80, 2022-09-29, 343.1, 113.5208, 0.3104
>=80, 2022-09-30, 375.8, 151.2356, 0.4135
>=80, 2022-10-01, 405.1, 167.516, 0.4581
>=80, 2022-10-02, 412.4, 161.5602, 0.4418
>=80, 2022-10-03, 416.4, 157.6987, 0.4312
>=80, 2022-10-04, 362.4, 50.7064, 0.1387
>=80, 2022-10-05, 410.7, 70.161, 0.1918
>=80, 2022-10-06, 460.5, 81.7782, 0.2236
>=80, 2022-10-07, 525.5, 118.2168, 0.3233
>=80, 2022-10-08, 572.7, 141.3365, 0.3865
>=80, 2022-10-09, 578.5, 134.3662, 0.3674
>=80, 2022-10-10, 583.6, 130.7829, 0.3576
>=80, 2022-10-11, 719.8, 365.7111, 1
>=80, 2022-10-12, 728.2, 308.4435, 0.8434
>=80, 2022-10-13, 734.5, 293.6684, 0.803
>=80, 2022-10-14, 716, 197.4097, 0.5398
>=80, 2022-10-15, 707.5, 139.0785, 0.3803
>=80, 2022-10-16, 709.8, 133.4827, 0.365
>=80, 2022-10-17, 707.8, 128.2304, 0.3506
>=80, 2022-10-18, 706.8, -4.6632, -0.0193
>=80, 2022-10-19, 705.7, -8.3611, -0.0347
>=80, 2022-10-20, 694, -31.2845, -0.1297
>=80, 2022-10-21, 676.3, -30.6464, -0.1271
>=80, 2022-10-22, 653.4, -40.0055, -0.1659
>=80, 2022-10-23, 646.6, -42.2144, -0.1751
>=80, 2022-10-24, 645.1, -40.3164, -0.1672
>=80, 2022-10-25, 605.8, -76.0841, -0.3155
>=80, 2022-10-26, 559.8, -118.0859, -0.4897
>=80, 2022-10-27, 513.9, -157.9768, -0.6552
>=80, 2022-10-28, 479.5, -176.2861, -0.7311
>=80, 2022-10-29, 448.5, -188.5741, -0.782
>=80, 2022-10-30, 440.4, -181.8656, -0.7542
>=80, 2022-10-31, 436.2, -180.3276, -0.7478
>=80, 2022-11-01, 371.7, -231.1322, -0.9585
>=80, 2022-11-02, 321.7, -241.1294, -1
>=80, 2022-11-03, 308.1, -197.6715, -0.8198
>=80, 2022-11-04, 292.2, -178.6096, -0.7407
>=80, 2022-11-05, 278.1, -159.2858, -0.6606
>=80, 2022-11-06, 274.3, -151.4974, -0.6283
>=80, 2022-11-07, 270.6, -147.4723, -0.6116
>=80, 2022-11-08, 280.4, -71.0282, -0.2946
>=80, 2022-11-09, 284.6, -12.9425, -0.0537
>=80, 2022-11-10, 260.8, -38.5166, -0.1597
>=80, 2022-11-11, 243, -44.7669, -0.1857
>=80, 2022-11-12, 233.3, -41.969, -0.1741
>=80, 2022-11-13, 231.5, -38.1402, -0.1582
>=80, 2022-11-14, 231.8, -34.5896, -0.1434
>=80, 2022-11-15, 220.5, -56.4822, -0.2342
>=80, 2022-11-16, 211, -69.8665, -0.2897
>=80, 2022-11-17, 200.3, -55.8932, -0.2318
>=80, 2022-11-18, 197.5, -42.7217, -0.1772
>=80, 2022-11-19, 194.7, -39.2038, -0.1626
>=80, 2022-11-20, 194.4, -37.3549, -0.1549
>=80, 2022-11-21, 192.6, -37.6003, -0.1559
>=80, 2022-11-22, 194, -30.2046, -0.1253
>=80, 2022-11-23, 196.9, -20.4364, -0.0848
>=80, 2022-11-24, 199.9, -3.616, -0.015
>=80, 2022-11-25, 203.1, 4.8105, 0.0132
>=80, 2022-11-26, 208, 12.0426, 0.0329
>=80, 2022-11-27, 208.9, 12.1898, 0.0333
>=80, 2022-11-28, 209.9, 13.9079, 0.038
>=80, 2022-11-29, 217.8, 22.6616, 0.062
>=80, 2022-11-30, 222.7, 29.501, 0.0807
>=80, 2022-12-01, 226.9, 26.1304, 0.0715
>=80, 2022-12-02, 231.5, 24.936, 0.0682
>=80, 2022-12-03, 233.8, 22.8743, 0.0625
>=80, 2022-12-04, 234.5, 21.8599, 0.0598
>=80, 2022-12-05, 236.2, 20.7472, 0.0567
>=80, 2022-12-06, 238.6, 19.1438, 0.0523
>=80, 2022-12-07, 244.9, 19.5037, 0.0533
>=80, 2022-12-08, 256.1, 27.4885, 0.0752
>=80, 2022-12-09, 263.6, 31.4808, 0.0861
>=80, 2022-12-10, 271.9, 37.273, 0.1019
>=80, 2022-12-11, 275.8, 36.5531, 0.1
>=80, 2022-12-12, 276, 35.0478, 0.0958
>=80, 2022-12-13, 289.8, 46.9267, 0.1283
>=80, 2022-12-14, 299.6, 49.2829, 0.1348
>=80, 2022-12-15, 308.1, 47.0576, 0.1287
>=80, 2022-12-16, 314.7, 48.4484, 0.1325
>=80, 2022-12-17, 320.1, 46.3377, 0.1267
>=80, 2022-12-18, 320.8, 42.5253, 0.1163
>=80, 2022-12-19, 322, 42.2144, 0.1154
>=80, 2022-12-20, 330.7, 35.8168, 0.0979
>=80, 2022-12-21, 339.8, 39.2201, 0.1072
>=80, 2022-12-22, 350.5, 39.9892, 0.1093
>=80, 2022-12-23, 362, 44.6524, 0.1221
>=80, 2022-12-24, 368.1, 44.7178, 0.1223
>=80, 2022-12-25, 366.7, 44.0961, 0.1206
>=80, 2022-12-26, 365.7, 42.9998, 0.1176
>=80, 2022-12-27, 293.9, -56.4986, -0.2343
>=80, 2022-12-28, 301.4, -41.0527, -0.1703
>=80, 2022-12-29, 289.7, -63.8125, -0.2646
>=80, 2022-12-30, 274.2, -89.4684, -0.371
>=80, 2022-12-31, 257, -109.9702, -0.4561
>=80, 2023-01-01, 253, -108.2685, -0.449
>=80, 2023-01-02, 250.3, -106.7632, -0.4428
>=80, 2023-01-03, 302.2, 34.3769, 0.094
>=80, 2023-01-04, 272.3, -17.8839, -0.0742
>=80, 2023-01-05, 254.3, -20.5673, -0.0853
>=80, 2023-01-06, 240.5, -22.4816, -0.0932
>=80, 2023-01-07, 223, -24.0851, -0.0999
>=80, 2023-01-08, 220.5, -20.42, -0.0847
>=80, 2023-01-09, 218.9, -18.4238, -0.0764
>=80, 2023-01-10, 204.8, -84.4616, -0.3503
>=80, 2023-01-11, 186.2, -78.1458, -0.3241
>=80, 2023-01-12, 171.1, -76.7386, -0.3182
>=80, 2023-01-13, 154.6, -79.193, -0.3284
>=80, 2023-01-14, 148.9, -66.5613, -0.276
>=80, 2023-01-15, 147.7, -64.1397, -0.266
>=80, 2023-01-16, 146.4, -62.6344, -0.2598
>=80, 2023-01-17, 127.6, -74.677, -0.3097
>=80, 2023-01-18, 116.2, -65.2196, -0.2705
>=80, 2023-01-19, 106.4, -61.9636, -0.257
>=80, 2023-01-20, 101.2, -51.7699, -0.2147
>=80, 2023-01-21, 97.9, -49.9046, -0.207
>=80, 2023-01-22, 96.4, -48.5957, -0.2015
>=80, 2023-01-23, 96.7, -47.3031, -0.1962
>=80, 2023-01-24, 91.4, -33.2316, -0.1378
>=80, 2023-01-25, 90.4, -25.7213, -0.1067
>=80, 2023-01-26, 89.1, -17.5893, -0.0729
>=80, 2023-01-27, 90.6, -11.1263, -0.0461
>=80, 2023-01-28, 92.4, -7.1175, -0.0295
>=80, 2023-01-29, 92.8, -5.6613, -0.0235
>=80, 2023-01-30, 93.4, -5.9886, -0.0248
>=80, 2023-01-31, 97.6, 2.8961, 0.0079
>=80, 2023-02-01, 100.6, 8.6392, 0.0236
>=80, 2023-02-02, 105.1, 13.7933, 0.0377
>=80, 2023-02-03, 105.5, 14.0388, 0.0384
>=80, 2023-02-04, 107.7, 14.8732, 0.0407
>=80, 2023-02-05, 108.3, 14.4478, 0.0395
>=80, 2023-02-06, 108.4, 13.8915, 0.038
>=80, 2023-02-07, 111.3, 14.2351, 0.0389
>=80, 2023-02-08, 108, 15.1187, 0.0413
