Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 23, , 60.9
2022-06-15, 3.4, steigend, 28, 0.1232, 64.3
2022-06-22, 1.2, steigend, 29, 0.0435, 65.5
2022-06-29, -10.3, steigend, 29, -0.4976, 55.2
2022-07-06, -17.3, steigend, 29, -0.8357, 37.9
2022-07-13, -10.3, steigend, 29, -0.4976, 27.6
2022-07-20, -6.9, steigend, 29, -0.3333, 20.7
2022-07-27, -20.7, steigend, 29, -1, 
2022-08-03, , steigend, 29, , 
2022-08-10, , steigend, 29, , 
2022-08-17, 3.4, steigend, 29, 0.1232, 3.4
2022-08-24, 10.4, steigend, 29, 0.3768, 13.8
2022-08-31, 3.4, steigend, 29, 0.1232, 17.2
2022-09-07, 6.9, steigend, 29, 0.25, 24.1
2022-09-14, 24.2, steigend, 29, 0.8768, 48.3
2022-09-21, 27.6, steigend, 29, 1, 75.9
2022-09-28, -6.9, steigend, 29, -0.3333, 69
2022-10-05, -17.3, steigend, 29, -0.8357, 51.7
2022-10-12, -12.8, steigend, 36, -0.6184, 38.9
2022-10-19, -13.9, steigend, 36, -0.6715, 25
2022-10-26, -14.5, steigend, 38, -0.7005, 10.5
2022-11-02, 4.9, steigend, 39, 0.1775, 15.4
2022-11-09, 2.5, steigend, 39, 0.0906, 17.9
2022-11-16, -5.1, steigend, 39, -0.2464, 12.8
2022-11-23, 2.6, steigend, 39, 0.0942, 15.4
2022-11-30, 5.1, steigend, 39, 0.1848, 20.5
2022-12-07, 26.9, steigend, 38, 0.9746, 47.4
2022-12-14, 8.5, steigend, 34, 0.308, 55.9
2022-12-21, -5.9, steigend, 28, -0.285, 50
2022-12-28, 14.3, steigend, 14, 0.5181, 64.3
