Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 23, , 34.8
2022-06-15, 0.9, gleichbleibend, 28, 0.05, 35.7
2022-06-22, -8.1, gleichbleibend, 29, -0.2935, 27.6
2022-06-29, 13.8, gleichbleibend, 29, 0.7667, 41.4
2022-07-06, 10.3, gleichbleibend, 29, 0.5722, 51.7
2022-07-13, 6.9, gleichbleibend, 29, 0.3833, 58.6
2022-07-20, 6.9, gleichbleibend, 29, 0.3833, 65.5
2022-07-27, -17.2, gleichbleibend, 29, -0.6232, 48.3
2022-08-03, -27.6, gleichbleibend, 29, -1, 20.7
2022-08-10, 3.4, gleichbleibend, 29, 0.1889, 24.1
2022-08-17, 13.8, gleichbleibend, 29, 0.7667, 37.9
2022-08-24, , gleichbleibend, 29, , 37.9
2022-08-31, 17.3, gleichbleibend, 29, 0.9611, 55.2
2022-09-07, , gleichbleibend, 29, , 55.2
2022-09-14, -17.3, gleichbleibend, 29, -0.6268, 37.9
2022-09-21, -13.8, gleichbleibend, 29, -0.5, 24.1
2022-09-28, 6.9, gleichbleibend, 29, 0.3833, 31
2022-10-05, 10.4, gleichbleibend, 29, 0.5778, 41.4
2022-10-12, 5.8, gleichbleibend, 36, 0.3222, 47.2
2022-10-19, -2.8, gleichbleibend, 36, -0.1014, 44.4
2022-10-26, -7.6, gleichbleibend, 38, -0.2754, 36.8
2022-11-02, 4.2, gleichbleibend, 39, 0.2333, 41
2022-11-09, , gleichbleibend, 39, , 41
2022-11-16, 12.8, gleichbleibend, 39, 0.7111, 53.8
2022-11-23, 18, gleichbleibend, 39, 1, 71.8
2022-11-30, -5.1, gleichbleibend, 39, -0.1848, 66.7
2022-12-07, -16.7, gleichbleibend, 38, -0.6051, 50
2022-12-14, -11.8, gleichbleibend, 34, -0.4275, 38.2
2022-12-21, 8.2, gleichbleibend, 28, 0.4556, 46.4
2022-12-28, -25, gleichbleibend, 14, -0.9058, 21.4
