Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2023-01-30, -3.0539, 3.7665, Saarland, 10, -0.1875, 3.77, , , 
2023-01-29, -3.0539, 3.7665, Saarland, 10, -0.1875, 3.77, , , 
2023-01-28, -3.0539, 3.7665, Saarland, 10, -0.1875, 3.77, , , 
2023-01-27, -2.5449, 3.7665, Saarland, 10, -0.1563, 3.97, 5.06, 5.37, 6.13
2023-01-26, -2.9521, 4.0719, Saarland, 10, -0.1813, 4.68, 5.57, 5.75, 6.24
2023-01-25, -3.1557, 4.4791, Saarland, 10, -0.1938, 4.78, 5.44, 5.56, 5.95
2023-01-24, -3.1557, 5.8024, Saarland, 10, -0.1937, 6.11, 6.73, 6.85, 7.2
2023-01-23, -0.7126, 6.8204, Saarland, 10, -0.0438, 7.43, 8.02, 8.13, 8.32
2023-01-22, -0.7126, 6.8204, Saarland, 10, -0.0438, 7.43, 8.02, 8.13, 8.32
2023-01-21, -0.7126, 6.8204, Saarland, 10, -0.0438, 7.43, 8.02, 8.13, 8.32
2023-01-20, -1.018, 6.3114, Saarland, 10, -0.0625, 8.25, 8.84, 8.95, 9.07
2023-01-19, -0.7126, 7.024, Saarland, 10, -0.0438, 7.74, 8.23, 8.31, 8.38
2023-01-18, -0.6108, 7.6348, Saarland, 10, -0.0375, 8.65, 9.15, 9.22, 9.31
2023-01-17, 0.2036, 8.9581, Saarland, 10, 0.0113, 9.26, 9.71, 9.78, 9.86
2023-01-16, -4.3773, 7.533, Saarland, 10, -0.2688, 8.55, 8.87, 8.92, 8.99
2023-01-15, -4.3773, 7.533, Saarland, 10, -0.2688, 8.55, 8.87, 8.92, 8.99
2023-01-14, -4.3773, 7.533, Saarland, 10, -0.2688, 8.55, 8.87, 8.92, 8.99
2023-01-13, -3.8683, 7.3294, Saarland, 10, -0.2375, 8.96, 9.25, 9.3, 9.36
2023-01-12, -1.9341, 7.7366, Saarland, 10, -0.1188, 9.98, 10.26, 10.31, 10.38
2023-01-11, 1.9341, 8.2456, Saarland, 10, 0.1073, 9.98, 10.22, 10.27, 10.33
2023-01-10, 1.6288, 8.7545, Saarland, 10, 0.0904, 10.69, 10.9, 10.94, 10.99
2023-01-09, 7.6348, 11.9102, Saarland, 10, 0.4237, 13.64, 13.84, 13.9, 13.95
2023-01-08, 7.6348, 11.9102, Saarland, 10, 0.4237, 13.64, 13.84, 13.9, 13.95
2023-01-07, 7.6348, 11.9102, Saarland, 10, 0.4237, 13.64, 13.84, 13.9, 13.95
2023-01-06, 4.7845, 11.1977, Saarland, 10, 0.2655, 13.44, 13.62, 13.67, 13.71
2023-01-05, -0.4072, 9.6707, Saarland, 10, -0.025, 13.44, 13.59, 13.64, 13.68
2023-01-04, -6.3114, 6.3114, Saarland, 10, -0.3875, 12.62, 12.75, 12.79, 12.83
2023-01-03, -5.3952, 7.1258, Saarland, 10, -0.3313, 14.56, 14.66, 14.69, 14.73
2023-01-02, -13.6408, 4.2755, Saarland, 10, -0.8375, 9.77, 9.82, 9.84, 9.86
2023-01-01, -13.6408, 4.2755, Saarland, 10, -0.8375, 9.77, 9.82, 9.84, 9.86
2022-12-31, -13.6408, 4.2755, Saarland, 10, -0.8375, 9.77, 9.82, 9.84, 9.86
2022-12-30, -11.7066, 6.4132, Saarland, 10, -0.7188, 10.99, 11.03, 11.05, 11.06
2022-12-29, -6.515, 10.0779, Saarland, 10, -0.4, 13.44, 13.46, 13.47, 13.49
2022-12-28, -2.7485, 12.6228, Saarland, 10, -0.1687, 16.29, 16.3, 16.31, 16.32
