Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 27, , 25.9
2022-06-15, 4.4, gleichbleibend, 33, 0.2157, 30.3
2022-06-22, 3, gleichbleibend, 33, 0.1471, 33.3
2022-06-29, 12.2, gleichbleibend, 33, 0.598, 45.5
2022-07-06, 15.1, gleichbleibend, 33, 0.7402, 60.6
2022-07-13, -3, gleichbleibend, 33, -0.102, 57.6
2022-07-20, 4.2, gleichbleibend, 34, 0.2059, 61.8
2022-07-27, -29.4, gleichbleibend, 34, -1, 32.4
2022-08-03, -11.8, gleichbleibend, 34, -0.4014, 20.6
2022-08-10, , gleichbleibend, 34, , 20.6
2022-08-17, 11.8, gleichbleibend, 34, 0.5784, 32.4
2022-08-24, 17.6, gleichbleibend, 34, 0.8627, 50
2022-08-31, 11.8, gleichbleibend, 34, 0.5784, 61.8
2022-09-07, -3, gleichbleibend, 34, -0.102, 58.8
2022-09-14, -14.7, gleichbleibend, 34, -0.5, 44.1
2022-09-21, -17.6, gleichbleibend, 34, -0.5986, 26.5
2022-09-28, 2.9, gleichbleibend, 34, 0.1422, 29.4
2022-10-05, 8.8, gleichbleibend, 34, 0.4314, 38.2
2022-10-12, 8.6, gleichbleibend, 47, 0.4216, 46.8
2022-10-19, -1, gleichbleibend, 48, -0.034, 45.8
2022-10-26, 7.3, gleichbleibend, 49, 0.3578, 53.1
2022-11-02, -15.1, gleichbleibend, 50, -0.5136, 38
2022-11-09, 2, gleichbleibend, 50, 0.098, 40
2022-11-16, 2, gleichbleibend, 50, 0.098, 42
2022-11-23, 13.8, gleichbleibend, 52, 0.6765, 55.8
2022-11-30, -7.7, gleichbleibend, 52, -0.2619, 48.1
2022-12-07, -8.5, gleichbleibend, 53, -0.2891, 39.6
2022-12-14, -4.4, gleichbleibend, 54, -0.1497, 35.2
2022-12-21, 20.4, gleichbleibend, 54, 1, 55.6
2022-12-28, 2.6, gleichbleibend, 55, 0.1275, 58.2
2023-01-04, -25.5, gleichbleibend, 55, -0.8673, 32.7
2023-01-11, -3.9, gleichbleibend, 52, -0.1327, 28.8
2023-01-18, -1.5, gleichbleibend, 44, -0.051, 27.3
