Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 29, , 6.9
2022-06-15, -4, fallend, 35, -0.1423, 2.9
2022-06-22, 2.8, fallend, 35, 0.0673, 5.7
2022-06-29, 2.9, fallend, 35, 0.0697, 8.6
2022-07-06, , fallend, 35, , 8.6
2022-07-13, 11.4, fallend, 35, 0.274, 20
2022-07-20, -3.3, fallend, 36, -0.1174, 16.7
2022-07-27, 41.6, fallend, 36, 1, 58.3
2022-08-03, 19.5, fallend, 36, 0.4688, 77.8
2022-08-10, -2.8, fallend, 36, -0.0996, 75
2022-08-17, -13.9, fallend, 36, -0.4947, 61.1
2022-08-24, -16.7, fallend, 36, -0.5943, 44.4
2022-08-31, -22.2, fallend, 36, -0.79, 22.2
2022-09-07, -11.1, fallend, 36, -0.395, 11.1
2022-09-14, 8.3, fallend, 36, 0.1995, 19.4
2022-09-21, -19.4, fallend, 36, -0.6904, 
2022-09-28, , fallend, 36, , 
2022-10-05, 8.3, fallend, 36, 0.1995, 8.3
2022-10-12, 1.9, fallend, 49, 0.0457, 10.2
2022-10-19, 17.8, fallend, 50, 0.4279, 28
2022-10-26, 19.1, fallend, 51, 0.4591, 47.1
2022-11-02, 4.8, fallend, 52, 0.1154, 51.9
2022-11-09, -1.9, fallend, 52, -0.0676, 50
2022-11-16, -17.9, fallend, 53, -0.637, 32.1
2022-11-23, -6.2, fallend, 54, -0.2206, 25.9
2022-11-30, -16.6, fallend, 54, -0.5907, 9.3
2022-12-07, -3.8, fallend, 55, -0.1352, 5.5
2022-12-14, -0.1, fallend, 56, -0.0036, 5.4
2022-12-21, 1.7, fallend, 56, 0.0409, 7.1
2022-12-28, 28, fallend, 57, 0.6731, 35.1
2023-01-04, 26.3, fallend, 57, 0.6322, 61.4
2023-01-11, -1.8, fallend, 57, -0.0641, 59.6
2023-01-18, -28.1, fallend, 54, -1, 31.5
2023-01-25, -18, fallend, 52, -0.6406, 13.5
2023-02-01, 0.2, fallend, 51, 0.0048, 13.7
2023-02-08, 1.7, fallend, 39, 0.0409, 15.4
