Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-11-14, -1.0605, 5.3841, Berlin, 11, -0.398, 5.38, , , 
2022-11-13, -1.0333, 5.4113, Berlin, 11, -0.3878, 5.41, , , 
2022-11-12, -1.0061, 5.5473, Berlin, 11, -0.3776, 5.55, , , 
2022-11-11, -1.4956, 5.1666, Berlin, 11, -0.5612, 6.47, 9.14, 9.84, 11.55
2022-11-10, -1.9579, 4.4596, Berlin, 11, -0.7347, 6.93, 8.93, 9.28, 9.6
2022-11-09, -0.5439, 5.0306, Berlin, 11, -0.2041, 7.83, 9.44, 9.74, 10.02
2022-11-08, -0.843, 5.2754, Berlin, 11, -0.3163, 8.51, 9.81, 10.07, 10.34
2022-11-07, -0.8702, 6.4446, Berlin, 11, -0.3265, 9.41, 10.44, 10.65, 10.86
2022-11-06, -1.0877, 6.4446, Berlin, 11, -0.4082, 9.38, 10.41, 10.61, 10.83
2022-11-05, -1.0877, 6.5534, Berlin, 11, -0.4082, 9.35, 10.36, 10.56, 10.77
2022-11-04, -1.0061, 6.6622, Berlin, 11, -0.3776, 9.46, 10.39, 10.57, 10.75
2022-11-03, -0.8158, 6.4175, Berlin, 11, -0.3061, 10.44, 11.36, 11.52, 11.7
2022-11-02, -1.6587, 5.5745, Berlin, 11, -0.6224, 10.44, 11.26, 11.39, 11.55
2022-11-01, -0.8158, 6.1183, Berlin, 11, -0.3061, 11.09, 11.84, 11.96, 12.12
2022-10-31, -0.8702, 7.3148, Berlin, 11, -0.3265, 11.15, 11.75, 11.86, 12
2022-10-30, -0.707, 7.5323, Berlin, 11, -0.2653, 11.37, 11.98, 12.09, 12.23
2022-10-29, -0.7342, 7.6411, Berlin, 11, -0.2755, 11.37, 11.97, 12.08, 12.23
2022-10-28, -1.1421, 7.6683, Berlin, 11, -0.4286, 12.16, 12.74, 12.86, 13
2022-10-27, -0.9789, 7.2332, Berlin, 11, -0.3673, 12.37, 12.9, 13, 13.14
2022-10-26, -0.4623, 7.2332, Berlin, 11, -0.1735, 12.7, 13.18, 13.28, 13.41
2022-10-25, -0.4351, 6.9341, Berlin, 11, -0.1633, 13.22, 13.64, 13.73, 13.86
2022-10-24, 0.7614, 8.185, Berlin, 11, 0.1522, 14.87, 15.25, 15.35, 15.47
2022-10-23, 0.8158, 8.2394, Berlin, 11, 0.163, 14.71, 15.08, 15.18, 15.3
2022-10-22, 0.9517, 8.3753, Berlin, 11, 0.1902, 14.74, 15.1, 15.2, 15.33
2022-10-21, 1.1421, 8.8104, Berlin, 11, 0.2283, 15.12, 15.45, 15.55, 15.66
2022-10-20, 0.9517, 8.2122, Berlin, 11, 0.1902, 15.17, 15.47, 15.56, 15.67
2022-10-19, 0.9245, 7.6955, Berlin, 11, 0.1848, 15.28, 15.55, 15.63, 15.73
2022-10-18, -0.5167, 7.3692, Berlin, 11, -0.1939, 14.77, 14.98, 15.06, 15.15
2022-10-17, 1.1693, 7.4236, Berlin, 11, 0.2337, 13.98, 14.13, 14.19, 14.26
2022-10-16, 1.1693, 7.4236, Berlin, 11, 0.2337, 13.95, 14.11, 14.16, 14.24
2022-10-15, 1.0877, 7.4236, Berlin, 11, 0.2174, 13.81, 13.97, 14.02, 14.1
2022-10-14, 2.3929, 7.6683, Berlin, 11, 0.4783, 13.54, 13.67, 13.72, 13.79
2022-10-13, 2.5833, 7.2604, Berlin, 11, 0.5163, 13.08, 13.19, 13.23, 13.28
2022-10-12, 3.535, 6.771, Berlin, 11, 0.7065, 13.35, 13.45, 13.48, 13.52
2022-10-11, 5.0034, 7.8859, Berlin, 11, 1, 14.66, 14.74, 14.76, 14.79
2022-10-10, 1.55, 6.2543, Berlin, 11, 0.3098, 10.8, 10.84, 10.85, 10.86
2022-10-09, 1.55, 6.2543, Berlin, 11, 0.3098, 10.82, 10.87, 10.88, 10.89
2022-10-08, 1.6316, 6.3359, Berlin, 11, 0.3261, 10.93, 10.98, 10.99, 11
2022-10-07, 1.4684, 5.2754, Berlin, 11, 0.2935, 10.01, 10.05, 10.05, 10.05
2022-10-06, 1.0061, 4.6771, Berlin, 11, 0.2011, 9.16, 9.2, 9.2, 9.2
2022-10-05, -0.6798, 3.2359, Berlin, 11, -0.2551, 8.02, 8.05, 8.05, 8.05
2022-10-04, -0.5167, 2.8824, Berlin, 11, -0.1939, 6.15, 6.17, 6.17, 6.17
2022-10-03, 1.0877, 4.7043, Berlin, 11, 0.2174, 8.62, 8.65, 8.65, 8.65
2022-10-02, 1.0605, 4.7043, Berlin, 11, 0.212, 8.62, 8.65, 8.65, 8.65
2022-10-01, 0.9245, 4.7043, Berlin, 11, 0.1848, 8.54, 8.57, 8.57, 8.57
2022-09-30, 0.7342, 3.807, Berlin, 11, 0.1467, 8.4, 8.43, 8.43, 8.43
2022-09-29, 1.0877, 3.671, Berlin, 11, 0.2174, 8.57, 8.6, 8.6, 8.6
2022-09-28, 1.3324, 3.9157, Berlin, 11, 0.2663, 8.54, 8.57, 8.57, 8.57
2022-09-27, 1.1149, 3.3991, Berlin, 11, 0.2228, 7.45, 7.48, 7.48, 7.48
2022-09-26, 1.9579, 3.6166, Berlin, 11, 0.3913, 6.5, 6.52, 6.52, 6.52
2022-09-25, 1.9579, 3.6438, Berlin, 11, 0.3913, 6.47, 6.5, 6.5, 6.5
2022-09-24, 2.0394, 3.7798, Berlin, 11, 0.4076, 6.58, 6.6, 6.6, 6.6
2022-09-23, 1.5228, 3.0728, Berlin, 11, 0.3043, 6.28, 6.3, 6.3, 6.3
2022-09-22, 1.0605, 2.5833, Berlin, 11, 0.212, 5.66, 5.68, 5.68, 5.68
2022-09-21, 1.3052, 2.5833, Berlin, 11, 0.2609, 5.03, 5.05, 5.05, 5.05
2022-09-20, 0.6254, 2.2842, Berlin, 11, 0.125, 4.65, 4.67, 4.67, 4.67
2022-09-19, -0.2991, 1.6587, Berlin, 11, -0.1122, 3.86, 3.88, 3.88, 3.88
2022-09-18, -0.3263, 1.6859, Berlin, 11, -0.1224, 3.89, 3.9, 3.9, 3.9
2022-09-17, -0.4079, 1.7403, Berlin, 11, -0.1531, 3.83, 3.85, 3.85, 3.85
2022-09-16, -0.6526, 1.55, Berlin, 11, -0.2449, 3.51, 3.52, 3.52, 3.52
2022-09-15, -0.7886, 1.5228, Berlin, 11, -0.2959, 3.45, 3.47, 3.47, 3.47
2022-09-14, -0.5439, 1.2781, Berlin, 11, -0.2041, 3.21, 3.22, 3.22, 3.22
2022-09-13, 0.0272, 1.6587, Berlin, 11, 0.0054, 3.45, 3.47, 3.47, 3.47
2022-09-12, 0.2175, 1.9579, Berlin, 11, 0.0435, 3.51, 3.52, 3.52, 3.52
2022-09-11, 0.2175, 2.0123, Berlin, 11, 0.0435, 3.54, 3.55, 3.55, 3.55
2022-09-10, 0.2719, 2.1482, Berlin, 11, 0.0543, 3.7, 3.71, 3.71, 3.71
2022-09-09, 0.5439, 2.2026, Berlin, 11, 0.1087, 3.83, 3.85, 3.85, 3.85
