Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 16, , 12.5
2022-06-15, 13.8, gleichbleibend, 19, 0.46, 26.3
2022-06-22, 3.7, gleichbleibend, 20, 0.1233, 30
2022-06-29, 25, gleichbleibend, 20, 0.8333, 55
2022-07-06, 5, gleichbleibend, 20, 0.1667, 60
2022-07-13, -20, gleichbleibend, 20, -0.5988, 40
2022-07-20, 30, gleichbleibend, 20, 1, 70
2022-07-27, -25, gleichbleibend, 20, -0.7485, 45
2022-08-03, -25, gleichbleibend, 20, -0.7485, 20
2022-08-10, 5, gleichbleibend, 20, 0.1667, 25
2022-08-17, -5, gleichbleibend, 20, -0.1497, 20
2022-08-24, 15, gleichbleibend, 20, 0.5, 35
2022-08-31, 20, gleichbleibend, 20, 0.6667, 55
2022-09-07, -5, gleichbleibend, 20, -0.1497, 50
2022-09-14, -15, gleichbleibend, 20, -0.4491, 35
2022-09-21, -10, gleichbleibend, 20, -0.2994, 25
2022-09-28, 5, gleichbleibend, 20, 0.1667, 30
2022-10-05, 10, gleichbleibend, 20, 0.3333, 40
2022-10-12, 26.7, gleichbleibend, 18, 0.89, 66.7
2022-10-19, , gleichbleibend, 18, , 66.7
2022-10-26, -33.4, gleichbleibend, 18, -1, 33.3
2022-11-02, -8.3, gleichbleibend, 16, -0.2485, 25
