Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 26, , 65.4
2022-06-15, -0.9, steigend, 31, -0.0331, 64.5
2022-06-22, 1.1, steigend, 32, 0.0391, 65.6
2022-06-29, -9.4, steigend, 32, -0.3456, 56.2
2022-07-06, -12.4, steigend, 32, -0.4559, 43.8
2022-07-13, -6.3, steigend, 32, -0.2316, 37.5
2022-07-20, -15.6, steigend, 32, -0.5735, 21.9
2022-07-27, -15.7, steigend, 32, -0.5772, 6.2
2022-08-03, -6.2, steigend, 32, -0.2279, 
2022-08-10, , steigend, 32, , 
2022-08-17, 9.4, steigend, 32, 0.3345, 9.4
2022-08-24, 6.2, steigend, 32, 0.2206, 15.6
2022-08-31, 12.5, steigend, 32, 0.4448, 28.1
2022-09-07, 6.3, steigend, 32, 0.2242, 34.4
2022-09-14, 9.4, steigend, 32, 0.3345, 43.8
2022-09-21, 28.1, steigend, 32, 1, 71.9
2022-09-28, -3.1, steigend, 32, -0.114, 68.8
2022-10-05, -9.4, steigend, 32, -0.3456, 59.4
2022-10-12, -21.6, steigend, 45, -0.7941, 37.8
2022-10-19, -9.5, steigend, 46, -0.3493, 28.3
2022-10-26, -21.9, steigend, 47, -0.8051, 6.4
2022-11-02, 4, steigend, 48, 0.1423, 10.4
2022-11-09, 8.4, steigend, 48, 0.2989, 18.8
2022-11-16, -6.6, steigend, 49, -0.2426, 12.2
2022-11-23, 1.8, steigend, 50, 0.0641, 14
2022-11-30, 22, steigend, 50, 0.7829, 36
2022-12-07, 20.9, steigend, 51, 0.7438, 56.9
2022-12-14, 4.6, steigend, 52, 0.1637, 61.5
2022-12-21, -21.1, steigend, 52, -0.7757, 40.4
2022-12-28, -27.2, steigend, 53, -1, 13.2
2023-01-04, -9.4, steigend, 53, -0.3456, 3.8
2023-01-11, 1.9, steigend, 53, 0.0676, 5.7
2023-01-18, 9.4, steigend, 53, 0.3345, 15.1
2023-01-25, 22.6, steigend, 53, 0.8043, 37.7
2023-02-01, 22.7, steigend, 53, 0.8078, 60.4
2023-02-08, 16.1, steigend, 51, 0.573, 76.5
2023-02-15, 5.1, steigend, 38, 0.1815, 81.6
