Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 16, , 12.5
2022-06-15, -12.5, fallend, 20, -0.5252, 
2022-06-22, 14.3, fallend, 21, 0.3753, 14.3
2022-06-29, -4.8, fallend, 21, -0.2017, 9.5
2022-07-06, 4.8, fallend, 21, 0.126, 14.3
2022-07-13, 4.7, fallend, 21, 0.1234, 19
2022-07-20, -4.7, fallend, 21, -0.1975, 14.3
2022-07-27, 28.6, fallend, 21, 0.7507, 42.9
2022-08-03, 38.1, fallend, 21, 1, 81
2022-08-10, , fallend, 21, , 81
2022-08-17, -4.8, fallend, 21, -0.2017, 76.2
2022-08-24, -23.8, fallend, 21, -1, 52.4
2022-08-31, -19.1, fallend, 21, -0.8025, 33.3
2022-09-07, -19, fallend, 21, -0.7983, 14.3
2022-09-14, , fallend, 21, , 14.3
2022-09-21, -14.3, fallend, 21, -0.6008, 
2022-09-28, 4.8, fallend, 21, 0.126, 4.8
2022-10-05, 4.7, fallend, 21, 0.1234, 9.5
2022-10-12, , fallend, 21, , 9.5
2022-10-19, 38.1, fallend, 21, 1, 47.6
2022-10-26, 19.1, fallend, 21, 0.5013, 66.7
2022-11-02, -19.1, fallend, 21, -0.8025, 47.6
2022-11-09, , fallend, 21, , 47.6
2022-11-16, , fallend, 21, , 47.6
2022-11-23, -7.6, fallend, 20, -0.3193, 40
2022-11-30, -22.4, fallend, 17, -0.9412, 17.6
2022-12-07, -17.6, fallend, 7, -0.7395, 
