Altersgruppe, Meldedatum, difference, trend, value
15-34, 2022-11-22, 0.2341, 0.1533, 1.48
15-34, 2022-11-21, 0.133, 0.0871, 1.75
15-34, 2022-11-20, 0.1383, 0.0906, 1.78
15-34, 2022-11-19, 0.0904, 0.0592, 1.77
15-34, 2022-11-18, -0.1436, -0.1256, 1.82
15-34, 2022-11-17, -0.3511, -0.307, 1.79
15-34, 2022-11-16, -0.5533, -0.4837, 1.83
15-34, 2022-11-15, -0.564, -0.493, 1.76
15-34, 2022-11-14, -0.2288, -0.2, 1.87
15-34, 2022-11-13, -0.266, -0.2326, 1.87
15-34, 2022-11-12, -0.2447, -0.214, 1.96
15-34, 2022-11-11, 0.0692, 0.0453, 2.12
15-34, 2022-11-10, 0.2873, 0.1882, 2.35
15-34, 2022-11-09, 0.6491, 0.4251, 2.56
15-34, 2022-11-08, 0.3033, 0.1986, 2.63
15-34, 2022-11-07, -0.2341, -0.2047, 2.48
15-34, 2022-11-06, -0.2128, -0.186, 2.53
15-34, 2022-11-05, -0.266, -0.2326, 2.46
15-34, 2022-11-04, -0.697, -0.6093, 2.39
15-34, 2022-11-03, -0.9417, -0.8233, 2.34
15-34, 2022-11-02, -1.1173, -0.9767, 2.29
15-34, 2022-11-01, -0.9736, -0.8512, 2.52
15-34, 2022-10-31, -0.8832, -0.7721, 2.84
15-34, 2022-10-30, -0.9736, -0.8512, 2.83
15-34, 2022-10-29, -1.0215, -0.893, 2.89
15-34, 2022-10-28, -0.7395, -0.6465, 3.28
15-34, 2022-10-27, -0.4522, -0.3953, 3.45
15-34, 2022-10-26, -0.4735, -0.414, 3.57
15-34, 2022-10-25, -0.4043, -0.3535, 3.84
15-34, 2022-10-24, -0.1969, -0.1721, 4.18
15-34, 2022-10-23, -0.149, -0.1302, 4.28
15-34, 2022-10-22, -0.149, -0.1302, 4.35
15-34, 2022-10-21, -0.149, -0.1302, 4.28
15-34, 2022-10-20, -0.149, -0.1302, 4.45
15-34, 2022-10-19, 0.0904, 0.0592, 4.71
15-34, 2022-10-18, -0.0319, -0.0279, 4.74
15-34, 2022-10-17, 0.697, 0.4564, 4.86
15-34, 2022-10-16, 0.7023, 0.4599, 4.8
15-34, 2022-10-15, 0.7608, 0.4983, 4.81
15-34, 2022-10-14, 0.8938, 0.5854, 4.83
15-34, 2022-10-13, 1.0907, 0.7143, 4.88
15-34, 2022-10-12, 1.096, 0.7178, 4.79
