Altersgruppe, Meldedatum, value
15-34, 2022-06-05, 429
15-34, 2022-06-06, 430
15-34, 2022-06-07, 367.6
15-34, 2022-06-08, 396.3
15-34, 2022-06-09, 455.2
15-34, 2022-06-10, 508.1
15-34, 2022-06-11, 564.4
15-34, 2022-06-12, 579.7
15-34, 2022-06-13, 589.7
15-34, 2022-06-14, 731.3
15-34, 2022-06-15, 773.7
15-34, 2022-06-16, 778.7
15-34, 2022-06-17, 711.8
15-34, 2022-06-18, 720.2
15-34, 2022-06-19, 720.4
15-34, 2022-06-20, 719.9
15-34, 2022-06-21, 732.2
15-34, 2022-06-22, 770.7
15-34, 2022-06-23, 820.4
15-34, 2022-06-24, 933.1
15-34, 2022-06-25, 946.6
15-34, 2022-06-26, 953.6
15-34, 2022-06-27, 955.9
15-34, 2022-06-28, 971.7
15-34, 2022-06-29, 984.9
15-34, 2022-06-30, 990.7
15-34, 2022-07-01, 993.8
15-34, 2022-07-02, 997.2
15-34, 2022-07-03, 990
15-34, 2022-07-04, 987.4
15-34, 2022-07-05, 983.5
15-34, 2022-07-06, 972.9
15-34, 2022-07-07, 966.7
15-34, 2022-07-08, 963.9
15-34, 2022-07-09, 962.3
15-34, 2022-07-10, 960.6
15-34, 2022-07-11, 961.3
15-34, 2022-07-12, 976.4
15-34, 2022-07-13, 986.6
15-34, 2022-07-14, 999.6
15-34, 2022-07-15, 1002.5
15-34, 2022-07-16, 1016.9
15-34, 2022-07-17, 1018.7
15-34, 2022-07-18, 1016.6
15-34, 2022-07-19, 1016.6
15-34, 2022-07-20, 1007.4
15-34, 2022-07-21, 981.8
15-34, 2022-07-22, 957.4
15-34, 2022-07-23, 925
15-34, 2022-07-24, 920.1
15-34, 2022-07-25, 918
15-34, 2022-07-26, 893
15-34, 2022-07-27, 857.6
15-34, 2022-07-28, 820.4
15-34, 2022-07-29, 781.2
15-34, 2022-07-30, 743
15-34, 2022-07-31, 734.7
15-34, 2022-08-01, 729.6
15-34, 2022-08-02, 681.7
15-34, 2022-08-03, 636.3
15-34, 2022-08-04, 594.7
15-34, 2022-08-05, 561.8
15-34, 2022-08-06, 539.7
15-34, 2022-08-07, 535.5
15-34, 2022-08-08, 533.6
15-34, 2022-08-09, 504
15-34, 2022-08-10, 479.2
15-34, 2022-08-11, 460.2
15-34, 2022-08-12, 446.7
15-34, 2022-08-13, 440.4
15-34, 2022-08-14, 436.9
15-34, 2022-08-15, 435.5
15-34, 2022-08-16, 419.4
15-34, 2022-08-17, 411.3
15-34, 2022-08-18, 402.7
15-34, 2022-08-19, 394.1
15-34, 2022-08-20, 379
15-34, 2022-08-21, 376
15-34, 2022-08-22, 374.1
15-34, 2022-08-23, 368.2
15-34, 2022-08-24, 352.9
15-34, 2022-08-25, 343
15-34, 2022-08-26, 332.8
15-34, 2022-08-27, 328.7
15-34, 2022-08-28, 326.8
15-34, 2022-08-29, 326.4
15-34, 2022-08-30, 320.2
15-34, 2022-08-31, 314.6
15-34, 2022-09-01, 301.8
15-34, 2022-09-02, 293.5
15-34, 2022-09-03, 288.2
15-34, 2022-09-04, 287.6
15-34, 2022-09-05, 286.7
15-34, 2022-09-06, 280.2
15-34, 2022-09-07, 275.3
15-34, 2022-09-08, 276.2
15-34, 2022-09-09, 278.6
15-34, 2022-09-10, 279
15-34, 2022-09-11, 278.3
15-34, 2022-09-12, 278.5
15-34, 2022-09-13, 282.5
15-34, 2022-09-14, 287
15-34, 2022-09-15, 290.5
15-34, 2022-09-16, 296.9
15-34, 2022-09-17, 302.2
15-34, 2022-09-18, 302.3
15-34, 2022-09-19, 302.2
15-34, 2022-09-20, 309.6
15-34, 2022-09-21, 317
15-34, 2022-09-22, 326.9
15-34, 2022-09-23, 334.5
15-34, 2022-09-24, 346.8
15-34, 2022-09-25, 353.6
15-34, 2022-09-26, 357.1
15-34, 2022-09-27, 385.6
15-34, 2022-09-28, 431.6
15-34, 2022-09-29, 478.8
15-34, 2022-09-30, 515.1
15-34, 2022-10-01, 545.2
15-34, 2022-10-02, 553.8
15-34, 2022-10-03, 557.8
15-34, 2022-10-04, 476.4
15-34, 2022-10-05, 505.7
15-34, 2022-10-06, 569.7
15-34, 2022-10-07, 645.4
15-34, 2022-10-08, 697.5
15-34, 2022-10-09, 704.1
15-34, 2022-10-10, 712
15-34, 2022-10-11, 866.7
15-34, 2022-10-12, 883.7
15-34, 2022-10-13, 849.1
15-34, 2022-10-14, 799.5
15-34, 2022-10-15, 762.3
15-34, 2022-10-16, 753.9
15-34, 2022-10-17, 747.6
15-34, 2022-10-18, 716.2
15-34, 2022-10-19, 692.6
15-34, 2022-10-20, 669.9
15-34, 2022-10-21, 644.4
15-34, 2022-10-22, 618.8
15-34, 2022-10-23, 613.7
15-34, 2022-10-24, 610.7
15-34, 2022-10-25, 575.7
15-34, 2022-10-26, 538
15-34, 2022-10-27, 497.5
15-34, 2022-10-28, 465.1
15-34, 2022-10-29, 440.5
15-34, 2022-10-30, 433.5
15-34, 2022-10-31, 430.4
15-34, 2022-11-01, 372.6
15-34, 2022-11-02, 311.4
15-34, 2022-11-03, 304
15-34, 2022-11-04, 297.2
15-34, 2022-11-05, 290.6
15-34, 2022-11-06, 289.8
15-34, 2022-11-07, 286.9
15-34, 2022-11-08, 304.2
15-34, 2022-11-09, 318.1
15-34, 2022-11-10, 292.2
15-34, 2022-11-11, 271.8
15-34, 2022-11-12, 258.2
15-34, 2022-11-13, 254.3
15-34, 2022-11-14, 253.4
15-34, 2022-11-15, 236
15-34, 2022-11-16, 226.1
15-34, 2022-11-17, 216.3
15-34, 2022-11-18, 210.9
15-34, 2022-11-19, 209
15-34, 2022-11-20, 208.7
15-34, 2022-11-21, 207.3
15-34, 2022-11-22, 190.1
