Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 25, , 8
2022-06-15, -4.7, fallend, 30, -0.1741, 3.3
2022-06-22, 6.4, fallend, 31, 0.1419, 9.7
2022-06-29, , fallend, 31, , 9.7
2022-07-06, -6.5, fallend, 31, -0.2407, 3.2
2022-07-13, 16.2, fallend, 31, 0.3592, 19.4
2022-07-20, -9.7, fallend, 31, -0.3593, 9.7
2022-07-27, 45.1, fallend, 31, 1, 54.8
2022-08-03, 32.3, fallend, 31, 0.7162, 87.1
2022-08-10, -6.5, fallend, 31, -0.2407, 80.6
2022-08-17, -12.9, fallend, 31, -0.4778, 67.7
2022-08-24, -19.3, fallend, 31, -0.7148, 48.4
2022-08-31, -19.4, fallend, 31, -0.7185, 29
2022-09-07, -22.5, fallend, 31, -0.8333, 6.5
2022-09-14, 6.4, fallend, 31, 0.1419, 12.9
2022-09-21, -12.9, fallend, 31, -0.4778, 
2022-09-28, 3.2, fallend, 31, 0.071, 3.2
2022-10-05, 9.7, fallend, 31, 0.2151, 12.9
2022-10-12, -1.5, fallend, 44, -0.0556, 11.4
2022-10-19, 19.7, fallend, 45, 0.4368, 31.1
2022-10-26, 16.7, fallend, 46, 0.3703, 47.8
2022-11-02, -3.1, fallend, 47, -0.1148, 44.7
2022-11-09, 2.1, fallend, 47, 0.0466, 46.8
2022-11-16, -1, fallend, 48, -0.037, 45.8
2022-11-23, -15.2, fallend, 49, -0.563, 30.6
2022-11-30, -20.4, fallend, 49, -0.7556, 10.2
2022-12-07, -4.2, fallend, 50, -0.1556, 6
2022-12-14, -4, fallend, 51, -0.1481, 2
2022-12-21, 5.8, fallend, 51, 0.1286, 7.8
2022-12-28, 21, fallend, 52, 0.4656, 28.8
2023-01-04, 30.8, fallend, 52, 0.6829, 59.6
2023-01-11, 3.9, fallend, 52, 0.0865, 63.5
2023-01-18, -25, fallend, 52, -0.9259, 38.5
2023-01-25, -27, fallend, 52, -1, 11.5
2023-02-01, -7.7, fallend, 52, -0.2852, 3.8
2023-02-08, 9.7, fallend, 52, 0.2151, 13.5
2023-02-15, -3.7, fallend, 51, -0.137, 9.8
2023-02-22, 8.2, fallend, 50, 0.1818, 18
2023-03-01, 14.6, fallend, 43, 0.3237, 32.6
2023-03-08, -24.9, fallend, 13, -0.9222, 7.7
