Meldedatum, difference, group, trend, value
2020-03-03, , Inc_0-50, , 411
2020-03-04, , Inc_0-50, , 411
2020-03-05, , Inc_0-50, , 410
2020-03-06, , Inc_0-50, , 410
2020-03-07, , Inc_0-50, , 410
2020-03-08, , Inc_0-50, , 410
2020-03-09, , Inc_0-50, , 410
2020-03-10, -1, Inc_0-50, -0.0294, 410
2020-03-11, -1, Inc_0-50, -0.0294, 410
2020-03-12, , Inc_0-50, , 410
2020-03-13, , Inc_0-50, , 410
2020-03-14, , Inc_0-50, , 410
2020-03-15, , Inc_0-50, , 410
2020-03-16, , Inc_0-50, , 410
2020-03-17, -1, Inc_0-50, -0.0294, 409
2020-03-18, -3, Inc_0-50, -0.0882, 407
2020-03-19, -4, Inc_0-50, -0.1176, 406
2020-03-20, -11, Inc_0-50, -0.3235, 399
2020-03-21, -24, Inc_0-50, -0.7059, 386
2020-03-22, -32, Inc_0-50, -0.9412, 378
2020-03-23, -40, Inc_0-50, -1.1765, 370
2020-03-24, -44, Inc_0-50, -1.2941, 365
2020-03-25, -54, Inc_0-50, -1.5882, 353
2020-03-26, -65, Inc_0-50, -1.9118, 341
2020-03-27, -73, Inc_0-50, -2.1471, 326
2020-03-28, -73, Inc_0-50, -2.1471, 313
2020-03-29, -72, Inc_0-50, -2.1176, 306
2020-03-30, -72, Inc_0-50, -2.1176, 298
2020-03-31, -64, Inc_0-50, -1.8824, 301
2020-04-01, -62, Inc_0-50, -1.8235, 291
2020-04-02, -57, Inc_0-50, -1.6765, 284
2020-04-03, -38, Inc_0-50, -1.1176, 288
2020-04-04, -37, Inc_0-50, -1.0882, 276
2020-04-05, -30, Inc_0-50, -0.8824, 276
2020-04-06, -14, Inc_0-50, -0.4118, 284
2020-04-07, -14, Inc_0-50, -0.4118, 287
2020-04-08, -1, Inc_0-50, -0.0294, 290
2020-04-09, 1, Inc_0-50, 0.0054, 285
2020-04-10, 12, Inc_0-50, 0.0645, 300
2020-04-11, 45, Inc_0-50, 0.2419, 321
2020-04-12, 59, Inc_0-50, 0.3172, 335
2020-04-13, 51, Inc_0-50, 0.2742, 335
2020-04-14, 57, Inc_0-50, 0.3065, 344
2020-04-15, 67, Inc_0-50, 0.3602, 357
2020-04-16, 80, Inc_0-50, 0.4301, 365
2020-04-17, 69, Inc_0-50, 0.371, 369
2020-04-18, 50, Inc_0-50, 0.2688, 371
2020-04-19, 45, Inc_0-50, 0.2419, 380
2020-04-20, 46, Inc_0-50, 0.2473, 381
2020-04-21, 36, Inc_0-50, 0.1935, 380
2020-04-22, 22, Inc_0-50, 0.1183, 379
2020-04-23, 19, Inc_0-50, 0.1022, 384
2020-04-24, 18, Inc_0-50, 0.0968, 387
2020-04-25, 19, Inc_0-50, 0.1022, 390
2020-04-26, 11, Inc_0-50, 0.0591, 391
2020-04-27, 14, Inc_0-50, 0.0753, 395
2020-04-28, 18, Inc_0-50, 0.0968, 398
2020-04-29, 19, Inc_0-50, 0.1022, 398
2020-04-30, 19, Inc_0-50, 0.1022, 403
2020-05-01, 18, Inc_0-50, 0.0968, 405
2020-05-02, 17, Inc_0-50, 0.0914, 407
2020-05-03, 16, Inc_0-50, 0.086, 407
2020-05-04, 14, Inc_0-50, 0.0753, 409
2020-05-05, 11, Inc_0-50, 0.0591, 409
2020-05-06, 11, Inc_0-50, 0.0591, 409
2020-05-07, 6, Inc_0-50, 0.0323, 409
2020-05-08, 1, Inc_0-50, 0.0054, 406
2020-05-09, , Inc_0-50, , 407
2020-05-10, -1, Inc_0-50, -0.0294, 406
2020-05-11, -2, Inc_0-50, -0.0588, 407
2020-05-12, -1, Inc_0-50, -0.0294, 408
2020-05-13, -2, Inc_0-50, -0.0588, 407
2020-05-14, -3, Inc_0-50, -0.0882, 406
2020-05-15, , Inc_0-50, , 406
2020-05-16, -1, Inc_0-50, -0.0294, 406
2020-05-17, 1, Inc_0-50, 0.0054, 407
2020-05-18, -1, Inc_0-50, -0.0294, 406
2020-05-19, 1, Inc_0-50, 0.0054, 409
2020-05-20, 1, Inc_0-50, 0.0054, 408
2020-05-21, 4, Inc_0-50, 0.0215, 410
2020-05-22, 4, Inc_0-50, 0.0215, 410
2020-05-23, 4, Inc_0-50, 0.0215, 410
2020-05-24, 4, Inc_0-50, 0.0215, 411
2020-05-25, 4, Inc_0-50, 0.0215, 410
2020-05-26, 1, Inc_0-50, 0.0054, 410
2020-05-27, 2, Inc_0-50, 0.0108, 410
2020-05-28, 1, Inc_0-50, 0.0054, 411
2020-05-29, , Inc_0-50, , 410
2020-05-30, , Inc_0-50, , 410
2020-05-31, -1, Inc_0-50, -0.0294, 410
2020-06-01, , Inc_0-50, , 410
2020-06-02, , Inc_0-50, , 410
2020-06-03, 1, Inc_0-50, 0.0054, 411
