Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2023-05-09, 1.0877, 3.4807, Berlin, 11, 0.2174, 3.48, , , 
2023-05-08, -0.6798, 2.8824, Berlin, 11, -0.1479, 3.07, , , 
2023-05-07, -0.7614, 2.8824, Berlin, 11, -0.1657, 3.07, , , 
2023-05-06, -0.7614, 2.8824, Berlin, 11, -0.1657, 3.07, 3.8, 4.67, 11.21
2023-05-05, -0.9789, 2.5017, Berlin, 11, -0.213, 2.94, 3.44, 3.63, 3.88
2023-05-04, -1.7947, 1.9579, Berlin, 11, -0.3905, 2.64, 2.88, 2.95, 3.06
2023-05-03, -1.6859, 2.121, Berlin, 11, -0.3669, 3.05, 3.24, 3.31, 3.41
2023-05-02, -2.6105, 2.3929, Berlin, 11, -0.568, 3.07, 3.17, 3.22, 3.29
2023-05-01, -1.9851, 3.5622, Berlin, 11, -0.432, 4.24, 4.38, 4.45, 4.54
2023-04-30, -1.9035, 3.6438, Berlin, 11, -0.4142, 4.32, 4.47, 4.54, 4.63
2023-04-29, -1.9035, 3.6438, Berlin, 11, -0.4142, 4.32, 4.47, 4.54, 4.63
2023-04-28, -2.1482, 3.4807, Berlin, 11, -0.4675, 4.68, 4.87, 4.95, 5.04
2023-04-27, -2.257, 3.7526, Berlin, 11, -0.4911, 4.95, 5.14, 5.21, 5.3
2023-04-26, -2.6105, 3.807, Berlin, 11, -0.568, 5.28, 5.45, 5.52, 5.61
2023-04-25, -2.5017, 5.0034, Berlin, 11, -0.5444, 5.96, 6.11, 6.18, 6.27
2023-04-24, -0.2447, 5.5473, Berlin, 11, -0.0533, 6.74, 6.89, 6.96, 7.05
2023-04-23, -0.2447, 5.5473, Berlin, 11, -0.0533, 6.66, 6.81, 6.87, 6.96
2023-04-22, -0.2447, 5.5473, Berlin, 11, -0.0533, 6.66, 6.81, 6.87, 6.96
2023-04-21, 0.2991, 5.6289, Berlin, 11, 0.0598, 6.72, 6.85, 6.91, 7
2023-04-20, 1.3324, 6.0096, Berlin, 11, 0.2663, 7.15, 7.28, 7.34, 7.43
2023-04-19, 2.7465, 6.4175, Berlin, 11, 0.5489, 7.75, 7.87, 7.93, 8.02
2023-04-18, 4.4052, 7.5052, Berlin, 11, 0.8804, 9.79, 9.91, 9.97, 10.08
2023-04-17, -0.0816, 5.792, Berlin, 11, -0.0178, 7.83, 7.92, 7.96, 8.04
2023-04-16, -0.0816, 5.792, Berlin, 11, -0.0178, 7.83, 7.92, 7.96, 8.04
2023-04-15, -0.0816, 5.792, Berlin, 11, -0.0178, 7.83, 7.92, 7.96, 8.04
2023-04-14, -1.5228, 5.3297, Berlin, 11, -0.3314, 7.02, 7.09, 7.13, 7.2
2023-04-13, -2.121, 4.6771, Berlin, 11, -0.4615, 7.29, 7.36, 7.39, 7.46
2023-04-12, -3.8885, 3.671, Berlin, 11, -0.8462, 7.1, 7.16, 7.19, 7.24
2023-04-11, -3.7526, 3.1, Berlin, 11, -0.8166, 4.89, 4.92, 4.93, 4.95
2023-04-10, -2.8824, 5.8736, Berlin, 11, -0.6272, 7.99, 8.04, 8.05, 8.08
2023-04-09, -2.9368, 5.8736, Berlin, 11, -0.6391, 7.99, 8.04, 8.05, 8.08
2023-04-08, -2.964, 5.8736, Berlin, 11, -0.645, 7.99, 8.04, 8.05, 8.08
2023-04-07, -1.7947, 6.8525, Berlin, 11, -0.3905, 8.95, 8.99, 9.01, 9.04
2023-04-06, -1.9035, 6.7981, Berlin, 11, -0.4142, 8.76, 8.8, 8.81, 8.83
2023-04-05, -0.7886, 7.5595, Berlin, 11, -0.1716, 9.49, 9.53, 9.54, 9.56
2023-04-04, -2.0666, 6.8525, Berlin, 11, -0.4497, 9.52, 9.56, 9.56, 9.57
2023-04-03, -2.0123, 8.756, Berlin, 11, -0.4379, 9.98, 10.02, 10.02, 10.02
2023-04-02, -1.9579, 8.8104, Berlin, 11, -0.426, 10.09, 10.13, 10.13, 10.13
2023-04-01, -1.9307, 8.8376, Berlin, 11, -0.4201, 10.12, 10.15, 10.15, 10.16
2023-03-31, -2.5561, 8.6472, Berlin, 11, -0.5562, 10.9, 10.94, 10.94, 10.94
2023-03-30, -2.4201, 8.7016, Berlin, 11, -0.5266, 11.72, 11.76, 11.76, 11.76
2023-03-29, -1.414, 8.3481, Berlin, 11, -0.3077, 12.05, 12.09, 12.09, 12.09
2023-03-28, 0.2991, 8.9192, Berlin, 11, 0.0598, 14.6, 14.66, 14.66, 14.66
2023-03-27, 0.707, 10.7683, Berlin, 11, 0.1413, 16.21, 16.27, 16.27, 16.27
2023-03-26, 0.6526, 10.7683, Berlin, 11, 0.1304, 16.1, 16.16, 16.16, 16.16
2023-03-25, 0.4351, 10.7683, Berlin, 11, 0.087, 16.07, 16.13, 16.13, 16.13
2023-03-24, 1.0605, 11.2033, Berlin, 11, 0.212, 16.91, 16.98, 16.98, 16.98
2023-03-23, 2.1482, 11.1218, Berlin, 11, 0.4293, 17.29, 17.36, 17.36, 17.36
2023-03-22, 0.7886, 9.7621, Berlin, 11, 0.1576, 16.67, 16.73, 16.73, 16.73
2023-03-21, 1.3596, 8.6201, Berlin, 11, 0.2717, 15.17, 15.23, 15.23, 15.23
2023-03-20, 2.964, 10.0613, Berlin, 11, 0.5924, 14.44, 14.49, 14.49, 14.49
2023-03-19, 2.964, 10.1156, Berlin, 11, 0.5924, 14.6, 14.66, 14.66, 14.66
2023-03-18, 3.1, 10.3332, Berlin, 11, 0.6196, 14.82, 14.87, 14.87, 14.87
2023-03-17, 4.7587, 10.1428, Berlin, 11, 0.9511, 14.55, 14.6, 14.6, 14.6
2023-03-16, 4.7587, 8.9736, Berlin, 11, 0.9511, 16.02, 16.07, 16.07, 16.07
2023-03-15, 2.9368, 8.9736, Berlin, 11, 0.587, 14.03, 14.08, 14.08, 14.08
2023-03-14, 1.4956, 7.2604, Berlin, 11, 0.2989, 13.03, 13.07, 13.07, 13.07
2023-03-13, 0.7342, 7.0973, Berlin, 11, 0.1467, 11.39, 11.44, 11.44, 11.44
2023-03-12, 0.7614, 7.1517, Berlin, 11, 0.1522, 11.34, 11.38, 11.38, 11.38
2023-03-11, 0.7886, 7.2332, Berlin, 11, 0.1576, 11.31, 11.35, 11.35, 11.35
2023-03-10, -1.0333, 5.3841, Berlin, 11, -0.2249, 10.03, 10.07, 10.07, 10.07
2023-03-09, -2.7465, 4.2149, Berlin, 11, -0.5976, 7.45, 7.48, 7.48, 7.48
2023-03-08, -0.3807, 6.0368, Berlin, 11, -0.0828, 9.41, 9.44, 9.44, 9.44
2023-03-07, -0.2991, 5.7648, Berlin, 11, -0.0651, 9.52, 9.55, 9.55, 9.55
2023-03-06, 0.3263, 6.3631, Berlin, 11, 0.0652, 9.52, 9.55, 9.55, 9.55
2023-03-05, 0.3263, 6.3903, Berlin, 11, 0.0652, 9.44, 9.47, 9.47, 9.47
2023-03-04, 0.2991, 6.4446, Berlin, 11, 0.0598, 9.35, 9.39, 9.39, 9.39
2023-03-03, 1.3596, 6.4175, Berlin, 11, 0.2717, 9.6, 9.63, 9.63, 9.63
2023-03-02, 2.0938, 6.9613, Berlin, 11, 0.4185, 10.5, 10.53, 10.53, 10.53
2023-03-01, 1.3052, 6.4175, Berlin, 11, 0.2609, 10.03, 10.07, 10.07, 10.07
2023-02-28, 0.7614, 6.0639, Berlin, 11, 0.1522, 9.54, 9.58, 9.58, 9.58
2023-02-27, -0.0544, 6.0368, Berlin, 11, -0.0118, 9.46, 9.5, 9.5, 9.5
2023-02-26, -0.0272, 6.0639, Berlin, 11, -0.0059, 9.46, 9.5, 9.5, 9.5
2023-02-25, -0.0816, 6.1455, Berlin, 11, -0.0178, 9.44, 9.47, 9.47, 9.47
2023-02-24, -0.571, 5.0578, Berlin, 11, -0.1243, 9.19, 9.22, 9.22, 9.22
2023-02-23, -0.5982, 4.8675, Berlin, 11, -0.1302, 8.05, 8.08, 8.08, 8.08
2023-02-22, 0.3263, 5.1122, Berlin, 11, 0.0652, 9.22, 9.25, 9.25, 9.25
2023-02-21, 0.4351, 5.3026, Berlin, 11, 0.087, 9.33, 9.36, 9.36, 9.36
2023-02-20, 1.4956, 6.0911, Berlin, 11, 0.2989, 9.03, 9.06, 9.06, 9.06
2023-02-19, 1.4956, 6.0911, Berlin, 11, 0.2989, 9, 9.03, 9.03, 9.03
2023-02-18, 1.6316, 6.2271, Berlin, 11, 0.3261, 9.08, 9.12, 9.12, 9.12
2023-02-17, 0.8702, 5.6289, Berlin, 11, 0.1739, 9.35, 9.39, 9.39, 9.39
2023-02-16, 0.3807, 5.4657, Berlin, 11, 0.0761, 9.06, 9.09, 9.09, 9.09
2023-02-15, 0.2175, 4.7859, Berlin, 11, 0.0435, 7.42, 7.45, 7.45, 7.45
2023-02-14, 0.4351, 4.8675, Berlin, 11, 0.087, 7.37, 7.4, 7.4, 7.4
2023-02-13, -0.4623, 4.5955, Berlin, 11, -0.1006, 7.1, 7.12, 7.12, 7.12
2023-02-12, -0.4623, 4.5955, Berlin, 11, -0.1006, 7.1, 7.12, 7.12, 7.12
2023-02-11, -0.4623, 4.5955, Berlin, 11, -0.1006, 6.93, 6.96, 6.96, 6.96
2023-02-10, 0.4351, 4.7587, Berlin, 11, 0.087, 6.69, 6.71, 6.71, 6.71
2023-02-09, 0.1088, 5.085, Berlin, 11, 0.0217, 7.18, 7.21, 7.21, 7.21
2023-02-08, 0.2175, 4.5684, Berlin, 11, 0.0435, 7.61, 7.64, 7.64, 7.64
2023-02-07, 1.0333, 4.4324, Berlin, 11, 0.2065, 7.56, 7.59, 7.59, 7.59
2023-02-06, 0.6798, 5.0578, Berlin, 11, 0.1359, 7.48, 7.51, 7.51, 7.51
2023-02-05, 0.6798, 5.0578, Berlin, 11, 0.1359, 7.51, 7.53, 7.53, 7.53
2023-02-04, 0.6798, 5.0578, Berlin, 11, 0.1359, 7.51, 7.53, 7.53, 7.53
2023-02-03, -0.0816, 4.3236, Berlin, 11, -0.0178, 7.12, 7.15, 7.15, 7.15
2023-02-02, 0.7886, 4.9762, Berlin, 11, 0.1576, 7.07, 7.1, 7.1, 7.1
