Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 15, , 20
2022-06-15, 6.3, gleichbleibend, 19, 0.28, 26.3
2022-06-22, -6.3, gleichbleibend, 20, -0.21, 20
2022-06-29, , gleichbleibend, 20, , 20
2022-07-06, 20, gleichbleibend, 20, 0.8889, 40
2022-07-13, , gleichbleibend, 20, , 40
2022-07-20, 15, gleichbleibend, 20, 0.6667, 55
2022-07-27, -30, gleichbleibend, 20, -1, 25
2022-08-03, -20, gleichbleibend, 20, -0.6667, 5
2022-08-10, 5, gleichbleibend, 20, 0.2222, 10
2022-08-17, 10, gleichbleibend, 20, 0.4444, 20
2022-08-24, 15, gleichbleibend, 20, 0.6667, 35
2022-08-31, 15, gleichbleibend, 20, 0.6667, 50
2022-09-07, -5, gleichbleibend, 20, -0.1667, 45
2022-09-14, -10, gleichbleibend, 20, -0.3333, 35
2022-09-21, -30, gleichbleibend, 20, -1, 5
2022-09-28, 15, gleichbleibend, 20, 0.6667, 20
2022-10-05, 5, gleichbleibend, 20, 0.2222, 25
2022-10-12, 2.3, gleichbleibend, 33, 0.1022, 27.3
2022-10-19, 8, gleichbleibend, 34, 0.3556, 35.3
2022-10-26, 10.4, gleichbleibend, 35, 0.4622, 45.7
2022-11-02, -9.6, gleichbleibend, 36, -0.32, 36.1
2022-11-09, , gleichbleibend, 36, , 36.1
2022-11-16, 1.7, gleichbleibend, 37, 0.0756, 37.8
2022-11-23, 20.1, gleichbleibend, 38, 0.8933, 57.9
2022-11-30, , gleichbleibend, 38, , 57.9
2022-12-07, -19.4, gleichbleibend, 39, -0.6467, 38.5
2022-12-14, -3.5, gleichbleibend, 40, -0.1167, 35
2022-12-21, 22.5, gleichbleibend, 40, 1, 57.5
2022-12-28, -8.7, gleichbleibend, 41, -0.29, 48.8
2023-01-04, -19.5, gleichbleibend, 41, -0.65, 29.3
2023-01-11, 9.7, gleichbleibend, 41, 0.4311, 39
2023-01-18, 17.1, gleichbleibend, 41, 0.76, 56.1
2023-01-25, -7.3, gleichbleibend, 41, -0.2433, 48.8
2023-02-01, -14.7, gleichbleibend, 41, -0.49, 34.1
2023-02-08, -4.8, gleichbleibend, 41, -0.16, 29.3
2023-02-15, , gleichbleibend, 41, , 29.3
2023-02-22, 19.5, gleichbleibend, 41, 0.8667, 48.8
2023-03-01, 14.6, gleichbleibend, 41, 0.6489, 63.4
2023-03-08, -9.7, gleichbleibend, 41, -0.3233, 53.7
2023-03-15, -4.9, gleichbleibend, 41, -0.1633, 48.8
2023-03-22, -17.1, gleichbleibend, 41, -0.57, 31.7
2023-03-29, 7.8, gleichbleibend, 43, 0.3467, 39.5
2023-04-05, 2.4, gleichbleibend, 43, 0.1067, 41.9
2023-04-12, 12.9, gleichbleibend, 42, 0.5733, 54.8
2023-04-19, 1.6, gleichbleibend, 39, 0.0711, 56.4
2023-04-26, -20.3, gleichbleibend, 36, -0.6767, 36.1
2023-05-03, -6.1, gleichbleibend, 10, -0.2033, 30
