Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 24, , 66.7
2022-06-15, -1.2, steigend, 29, -0.049, 65.5
2022-06-22, -3.4, steigend, 29, -0.1388, 62.1
2022-06-29, -6.9, steigend, 29, -0.2816, 55.2
2022-07-06, -3.5, steigend, 29, -0.1429, 51.7
2022-07-13, -13.8, steigend, 29, -0.5633, 37.9
2022-07-20, -17.2, steigend, 29, -0.702, 20.7
2022-07-27, -13.8, steigend, 29, -0.5633, 6.9
2022-08-03, -6.9, steigend, 29, -0.2816, 
2022-08-10, , steigend, 29, , 
2022-08-17, 6.9, steigend, 29, 0.2654, 6.9
2022-08-24, 6.9, steigend, 29, 0.2654, 13.8
2022-08-31, 10.3, steigend, 29, 0.3962, 24.1
2022-09-07, 13.8, steigend, 29, 0.5308, 37.9
2022-09-14, 13.8, steigend, 29, 0.5308, 51.7
2022-09-21, 17.3, steigend, 29, 0.6654, 69
2022-09-28, -3.5, steigend, 29, -0.1429, 65.5
2022-10-05, -10.3, steigend, 29, -0.4204, 55.2
2022-10-12, -17.1, steigend, 42, -0.698, 38.1
2022-10-19, -12.5, steigend, 43, -0.5102, 25.6
2022-10-26, -16.5, steigend, 44, -0.6735, 9.1
2022-11-02, -4.7, steigend, 45, -0.1918, 4.4
2022-11-09, 13.4, steigend, 45, 0.5154, 17.8
2022-11-16, -4.8, steigend, 46, -0.1959, 13
2022-11-23, -2.4, steigend, 47, -0.098, 10.6
2022-11-30, 17.1, steigend, 47, 0.6577, 27.7
2022-12-07, 24.4, steigend, 48, 0.9385, 52.1
2022-12-14, 9.1, steigend, 49, 0.35, 61.2
2022-12-21, -24.5, steigend, 49, -1, 36.7
2022-12-28, -16.7, steigend, 50, -0.6816, 20
2023-01-04, -14, steigend, 50, -0.5714, 6
2023-01-11, -2, steigend, 50, -0.0816, 4
2023-01-18, 14, steigend, 50, 0.5385, 18
2023-01-25, 18, steigend, 50, 0.6923, 36
2023-02-01, 26, steigend, 50, 1, 62
2023-02-08, -6, steigend, 50, -0.2449, 56
2023-02-15, , steigend, 50, , 56
2023-02-22, -14, steigend, 50, -0.5714, 42
2023-03-01, -7.2, steigend, 46, -0.2939, 34.8
2023-03-08, 6.1, steigend, 44, 0.2346, 40.9
2023-03-15, 7.4, steigend, 29, 0.2846, 48.3
