Meldedatum, difference, group, quantity, trend, value
2022-06-08, , trend, 16, , 62.5
2022-06-15, 7.5, trend, 20, 0.2622, 70
2022-06-22, -17.6, trend, 21, -0.5285, 52.4
2022-06-29, , trend, 21, , 52.4
2022-07-06, -14.3, trend, 21, -0.4294, 38.1
2022-07-13, 9.5, trend, 21, 0.3322, 47.6
2022-07-20, -9.5, trend, 21, -0.2853, 38.1
2022-07-27, -33.3, trend, 21, -1, 4.8
2022-08-03, -4.8, trend, 21, -0.1441, 
2022-08-10, , trend, 21, , 
2022-08-17, 9.5, trend, 21, 0.3322, 9.5
2022-08-24, 9.5, trend, 21, 0.3322, 19
2022-08-31, , trend, 21, , 19
2022-09-07, 4.8, trend, 21, 0.1678, 23.8
2022-09-14, 28.6, trend, 21, 1, 52.4
2022-09-21, 23.8, trend, 21, 0.8322, 76.2
2022-09-28, 4.8, trend, 21, 0.1678, 81
2022-10-05, -19.1, trend, 21, -0.5736, 61.9
2022-10-12, -23.8, trend, 21, -0.7147, 38.1
2022-10-19, -28.6, trend, 21, -0.8589, 9.5
2022-10-26, -9.5, trend, 21, -0.2853, 
2022-11-02, 23.8, trend, 21, 0.8322, 23.8
2022-11-09, , trend, 21, , 23.8
2022-11-16, -9.5, trend, 21, -0.2853, 14.3
2022-11-23, 10.7, trend, 20, 0.3741, 25
2022-11-30, 22.1, trend, 17, 0.7727, 47.1
2022-12-07, 24.3, trend, 7, 0.8497, 71.4
