Altersgruppe, Meldedatum, value
0-4, 2020-05-20, 0.2
0-4, 2020-05-19, 0.2
0-4, 2020-05-18, 0.18
0-4, 2020-05-17, 0.13
0-4, 2020-05-16, 0.15
0-4, 2020-05-15, 0.18
0-4, 2020-05-14, 0.25
0-4, 2020-05-13, 0.25
0-4, 2020-05-12, 0.25
0-4, 2020-05-11, 0.25
0-4, 2020-05-10, 0.28
0-4, 2020-05-09, 0.33
0-4, 2020-05-08, 0.45
0-4, 2020-05-07, 0.45
0-4, 2020-05-06, 0.5
0-4, 2020-05-05, 0.53
0-4, 2020-05-04, 0.48
0-4, 2020-05-03, 0.48
0-4, 2020-05-02, 0.45
0-4, 2020-05-01, 0.4
0-4, 2020-04-30, 0.4
0-4, 2020-04-29, 0.38
0-4, 2020-04-28, 0.38
0-4, 2020-04-27, 0.5
0-4, 2020-04-26, 0.5
0-4, 2020-04-25, 0.43
0-4, 2020-04-24, 0.38
0-4, 2020-04-23, 0.35
0-4, 2020-04-22, 0.33
0-4, 2020-04-21, 0.35
0-4, 2020-04-20, 0.23
0-4, 2020-04-19, 0.25
0-4, 2020-04-18, 0.28
0-4, 2020-04-17, 0.28
0-4, 2020-04-16, 0.3
0-4, 2020-04-15, 0.33
0-4, 2020-04-14, 0.45
0-4, 2020-04-13, 0.6
0-4, 2020-04-12, 0.55
0-4, 2020-04-11, 0.63
0-4, 2020-04-10, 0.7
0-4, 2020-04-09, 0.75
0-4, 2020-04-08, 0.78
0-4, 2020-04-07, 0.73
0-4, 2020-04-06, 0.65
0-4, 2020-04-05, 0.75
0-4, 2020-04-04, 0.75
0-4, 2020-04-03, 0.78
0-4, 2020-04-02, 0.75
0-4, 2020-04-01, 0.78
0-4, 2020-03-31, 0.8
0-4, 2020-03-30, 0.83
0-4, 2020-03-29, 0.78
0-4, 2020-03-28, 0.8
0-4, 2020-03-27, 0.65
0-4, 2020-03-26, 0.58
0-4, 2020-03-25, 0.63
0-4, 2020-03-24, 0.45
0-4, 2020-03-23, 0.35
0-4, 2020-03-22, 0.3
0-4, 2020-03-21, 0.2
0-4, 2020-03-20, 0.2
0-4, 2020-03-19, 0.18
0-4, 2020-03-18, 0.05
0-4, 2020-03-17, 0.05
0-4, 2020-03-16, 0.05
0-4, 2020-03-15, 0.08
0-4, 2020-03-14, 0.05
0-4, 2020-03-13, 0.08
0-4, 2020-03-12, 0.08
0-4, 2020-03-11, 0.05
0-4, 2020-03-10, 0.05
0-4, 2020-03-09, 0.05
0-4, 2020-03-08, 0.03
0-4, 2020-03-07, 0.03
0-4, 2020-03-06, 
0-4, 2020-03-05, 
0-4, 2020-03-04, 
0-4, 2020-03-03, 
0-4, 2020-03-02, 
0-4, 2020-03-01, 
